,Time,ETHUSDT,BUSDUSDT
17222,2023-06-16 09:56:00,1671.05,1.0009
17223,2023-06-16 09:57:00,1670.69,1.0008
17224,2023-06-16 09:58:00,1670.69,1.0008
17225,2023-06-16 09:59:00,1670.54,1.0009
17226,2023-06-16 10:00:00,1671.12,1.0008
17227,2023-06-16 10:01:00,1671.38,1.0008
17228,2023-06-16 10:02:00,1670.83,1.0008
17229,2023-06-16 10:03:00,1670.95,1.0008
17230,2023-06-16 10:04:00,1670.93,1.0009
17231,2023-06-16 10:05:00,1670.92,1.0008
17232,2023-06-16 10:06:00,1670.91,1.0009
17233,2023-06-16 10:07:00,1671.25,1.0008
17234,2023-06-16 10:08:00,1671.51,1.0008
17235,2023-06-16 10:09:00,1671.91,1.0008
17236,2023-06-16 10:10:00,1671.72,1.0009
17237,2023-06-16 10:11:00,1671.66,1.0008
17238,2023-06-16 10:12:00,1671.66,1.0009
17239,2023-06-16 10:13:00,1671.66,1.0008
17240,2023-06-16 10:14:00,1671.54,1.0009
17241,2023-06-16 10:15:00,1671.41,1.0008
17242,2023-06-16 10:16:00,1671.97,1.0009
17243,2023-06-16 10:17:00,1671.96,1.0008
17244,2023-06-16 10:18:00,1671.96,1.0008
17245,2023-06-16 10:19:00,1672.3,1.0009
17246,2023-06-16 10:20:00,1672.44,1.0009
17247,2023-06-16 10:21:00,1672.5,1.0008
17248,2023-06-16 10:22:00,1672.77,1.0009
17249,2023-06-16 10:23:00,1673.0,1.0008
17250,2023-06-16 10:24:00,1673.0,1.0008
17251,2023-06-16 10:25:00,1672.2,1.0008
17252,2023-06-16 10:26:00,1672.13,1.0009
17253,2023-06-16 10:27:00,1671.96,1.0008
17254,2023-06-16 10:28:00,1671.34,1.0009
17255,2023-06-16 10:29:00,1671.46,1.0009
17256,2023-06-16 10:30:00,1671.32,1.0008
17257,2023-06-16 10:31:00,1671.32,1.0008
17258,2023-06-16 10:32:00,1671.38,1.0008
17259,2023-06-16 10:33:00,1671.37,1.0009
17260,2023-06-16 10:34:00,1671.28,1.0009
17261,2023-06-16 10:35:00,1671.05,1.0009
17262,2023-06-16 10:36:00,1671.14,1.0009
17263,2023-06-16 10:37:00,1671.05,1.0008
17264,2023-06-16 10:38:00,1671.11,1.0008
17265,2023-06-16 10:39:00,1671.27,1.0009
17266,2023-06-16 10:40:00,1671.13,1.0009
17267,2023-06-16 10:41:00,1671.12,1.0008
17268,2023-06-16 10:42:00,1671.02,1.0009
17269,2023-06-16 10:43:00,1671.02,1.0008
17270,2023-06-16 10:44:00,1671.02,1.0009
17271,2023-06-16 10:45:00,1670.69,1.0009
17272,2023-06-16 10:46:00,1670.55,1.0009
17273,2023-06-16 10:47:00,1670.4,1.0009
17274,2023-06-16 10:48:00,1670.4,1.0008
17275,2023-06-16 10:49:00,1670.41,1.0008
17276,2023-06-16 10:50:00,1670.7,1.0008
17277,2023-06-16 10:51:00,1670.34,1.0009
17278,2023-06-16 10:52:00,1670.33,1.0008
17279,2023-06-16 10:53:00,1670.34,1.0008
17280,2023-06-16 10:54:00,1670.77,1.0009
17281,2023-06-16 10:55:00,1670.53,1.0008
17282,2023-06-16 10:56:00,1670.68,1.0009
17283,2023-06-16 10:57:00,1670.26,1.0009
17284,2023-06-16 10:58:00,1670.43,1.0008
17285,2023-06-16 10:59:00,1670.5,1.0009
17286,2023-06-16 11:00:00,1670.35,1.0008
17287,2023-06-16 11:01:00,1670.34,1.0008
17288,2023-06-16 11:02:00,1670.35,1.0008
17289,2023-06-16 11:03:00,1670.62,1.0008
17290,2023-06-16 11:04:00,1670.79,1.0009
17291,2023-06-16 11:05:00,1671.32,1.0009
17292,2023-06-16 11:06:00,1671.58,1.0009
17293,2023-06-16 11:07:00,1671.59,1.0009
17294,2023-06-16 11:08:00,1671.58,1.0009
17295,2023-06-16 11:09:00,1670.8,1.0008
17296,2023-06-16 11:10:00,1671.36,1.0008
17297,2023-06-16 11:11:00,1670.03,1.0008
17298,2023-06-16 11:12:00,1668.44,1.0008
17299,2023-06-16 11:13:00,1669.06,1.0008
17300,2023-06-16 11:14:00,1669.53,1.0008
17301,2023-06-16 11:15:00,1669.33,1.0008
17302,2023-06-16 11:16:00,1668.52,1.0008
17303,2023-06-16 11:17:00,1668.51,1.0009
17304,2023-06-16 11:18:00,1669.33,1.0009
17305,2023-06-16 11:19:00,1669.03,1.0009
17306,2023-06-16 11:20:00,1669.77,1.0008
17307,2023-06-16 11:21:00,1669.73,1.0008
17308,2023-06-16 11:22:00,1670.13,1.0008
17309,2023-06-16 11:23:00,1670.86,1.0008
17310,2023-06-16 11:24:00,1670.75,1.0008
17311,2023-06-16 11:25:00,1670.56,1.0008
17312,2023-06-16 11:26:00,1670.46,1.0009
17313,2023-06-16 11:27:00,1670.46,1.0008
17314,2023-06-16 11:28:00,1670.78,1.0008
17315,2023-06-16 11:29:00,1670.37,1.0008
17316,2023-06-16 11:30:00,1670.09,1.0009
17317,2023-06-16 11:31:00,1670.6,1.0008
17318,2023-06-16 11:32:00,1669.69,1.0008
17319,2023-06-16 11:33:00,1669.75,1.001
17320,2023-06-16 11:34:00,1670.1,1.0009
17321,2023-06-16 11:35:00,1670.46,1.0009
17322,2023-06-16 11:36:00,1670.65,1.0009
17323,2023-06-16 11:37:00,1670.73,1.0009
17324,2023-06-16 11:38:00,1670.66,1.0009
17325,2023-06-16 11:39:00,1670.65,1.0009
17326,2023-06-16 11:40:00,1670.67,1.001
17327,2023-06-16 11:41:00,1670.68,1.0009
17328,2023-06-16 11:42:00,1671.33,1.001
17329,2023-06-16 11:43:00,1670.88,1.0011
17330,2023-06-16 11:44:00,1670.84,1.001
17331,2023-06-16 11:45:00,1670.84,1.001
17332,2023-06-16 11:46:00,1670.92,1.001
17333,2023-06-16 11:47:00,1670.97,1.001
17334,2023-06-16 11:48:00,1670.96,1.0011
17335,2023-06-16 11:49:00,1670.69,1.001
17336,2023-06-16 11:50:00,1670.84,1.0011
17337,2023-06-16 11:51:00,1670.9,1.0011
17338,2023-06-16 11:52:00,1671.23,1.0011
17339,2023-06-16 11:53:00,1671.12,1.0011
17340,2023-06-16 11:54:00,1671.51,1.001
17341,2023-06-16 11:55:00,1671.05,1.0011
17342,2023-06-16 11:56:00,1670.88,1.0011
17343,2023-06-16 11:57:00,1670.89,1.0011
17344,2023-06-16 11:58:00,1670.98,1.001
17345,2023-06-16 11:59:00,1670.98,1.0011
17346,2023-06-16 12:00:00,1671.11,1.001
17347,2023-06-16 12:01:00,1671.59,1.001
17348,2023-06-16 12:02:00,1671.61,1.001
17349,2023-06-16 12:03:00,1671.76,1.001
17350,2023-06-16 12:04:00,1671.8,1.001
17351,2023-06-16 12:05:00,1671.62,1.0009
17352,2023-06-16 12:06:00,1671.59,1.001
17353,2023-06-16 12:07:00,1671.26,1.0009
17354,2023-06-16 12:08:00,1671.21,1.0009
17355,2023-06-16 12:09:00,1671.49,1.001
17356,2023-06-16 12:10:00,1671.51,1.0009
17357,2023-06-16 12:11:00,1671.36,1.001
17358,2023-06-16 12:12:00,1671.13,1.001
17359,2023-06-16 12:13:00,1671.15,1.001
17360,2023-06-16 12:14:00,1670.96,1.0009
17361,2023-06-16 12:15:00,1671.13,1.0009
17362,2023-06-16 12:16:00,1671.2,1.0009
17363,2023-06-16 12:17:00,1670.62,1.0009
17364,2023-06-16 12:18:00,1670.42,1.0009
17365,2023-06-16 12:19:00,1669.64,1.0009
17366,2023-06-16 12:20:00,1668.99,1.0009
17367,2023-06-16 12:21:00,1668.71,1.0009
17368,2023-06-16 12:22:00,1667.37,1.0009
17369,2023-06-16 12:23:00,1667.28,1.0009
17370,2023-06-16 12:24:00,1667.04,1.001
17371,2023-06-16 12:25:00,1668.27,1.0009
17372,2023-06-16 12:26:00,1668.17,1.001
17373,2023-06-16 12:27:00,1667.06,1.0009
17374,2023-06-16 12:28:00,1666.4,1.0009
17375,2023-06-16 12:29:00,1666.95,1.001
17376,2023-06-16 12:30:00,1666.41,1.001
17377,2023-06-16 12:31:00,1666.87,1.0011
17378,2023-06-16 12:32:00,1667.8,1.001
17379,2023-06-16 12:33:00,1666.04,1.0011
17380,2023-06-16 12:34:00,1665.85,1.001
17381,2023-06-16 12:35:00,1666.97,1.0011
17382,2023-06-16 12:36:00,1666.53,1.0011
17383,2023-06-16 12:37:00,1666.2,1.0011
17384,2023-06-16 12:38:00,1665.91,1.001
17385,2023-06-16 12:39:00,1665.41,1.001
17386,2023-06-16 12:40:00,1666.15,1.0011
17387,2023-06-16 12:41:00,1665.97,1.0011
17388,2023-06-16 12:42:00,1665.03,1.0011
17389,2023-06-16 12:43:00,1665.72,1.001
17390,2023-06-16 12:44:00,1665.9,1.001
17391,2023-06-16 12:45:00,1666.79,1.001
17392,2023-06-16 12:46:00,1667.03,1.001
17393,2023-06-16 12:47:00,1666.49,1.001
17394,2023-06-16 12:48:00,1666.47,1.001
17395,2023-06-16 12:49:00,1666.68,1.001
17396,2023-06-16 12:50:00,1665.86,1.001
17397,2023-06-16 12:51:00,1665.86,1.001
17398,2023-06-16 12:52:00,1665.79,1.0011
17399,2023-06-16 12:53:00,1665.21,1.001
17400,2023-06-16 12:54:00,1664.23,1.0011
17401,2023-06-16 12:55:00,1664.82,1.001
17402,2023-06-16 12:56:00,1664.55,1.0011
17403,2023-06-16 12:57:00,1664.06,1.0011
17404,2023-06-16 12:58:00,1664.29,1.001
17405,2023-06-16 12:59:00,1664.42,1.0011
17406,2023-06-16 13:00:00,1664.16,1.001
17407,2023-06-16 13:01:00,1663.99,1.0011
17408,2023-06-16 13:02:00,1664.33,1.001
17409,2023-06-16 13:03:00,1664.79,1.0012
17410,2023-06-16 13:04:00,1664.89,1.0012
17411,2023-06-16 13:05:00,1664.81,1.0012
17412,2023-06-16 13:06:00,1664.81,1.0011
17413,2023-06-16 13:07:00,1665.45,1.0011
17414,2023-06-16 13:08:00,1664.96,1.0012
17415,2023-06-16 13:09:00,1665.25,1.0012
17416,2023-06-16 13:10:00,1665.16,1.0011
17417,2023-06-16 13:11:00,1665.36,1.0011
17418,2023-06-16 13:12:00,1665.42,1.0011
17419,2023-06-16 13:13:00,1665.14,1.0011
17420,2023-06-16 13:14:00,1665.1,1.0011
17421,2023-06-16 13:15:00,1666.35,1.0011
17422,2023-06-16 13:16:00,1666.36,1.0011
17423,2023-06-16 13:17:00,1666.36,1.0011
17424,2023-06-16 13:18:00,1666.5,1.0011
17425,2023-06-16 13:19:00,1667.14,1.001
17426,2023-06-16 13:20:00,1668.96,1.001
17427,2023-06-16 13:21:00,1667.94,1.001
17428,2023-06-16 13:22:00,1667.49,1.0011
17429,2023-06-16 13:23:00,1667.67,1.001
17430,2023-06-16 13:24:00,1667.37,1.001
17431,2023-06-16 13:25:00,1667.67,1.001
17432,2023-06-16 13:26:00,1668.07,1.0011
17433,2023-06-16 13:27:00,1667.8,1.0011
17434,2023-06-16 13:28:00,1667.0,1.0011
17435,2023-06-16 13:29:00,1667.0,1.0011
17436,2023-06-16 13:30:00,1667.22,1.0011
17437,2023-06-16 13:31:00,1667.21,1.0011
17438,2023-06-16 13:32:00,1667.12,1.001
17439,2023-06-16 13:33:00,1667.24,1.001
17440,2023-06-16 13:34:00,1667.91,1.001
17441,2023-06-16 13:35:00,1667.96,1.001
17442,2023-06-16 13:36:00,1667.49,1.001
17443,2023-06-16 13:37:00,1668.0,1.0011
17444,2023-06-16 13:38:00,1668.35,1.0011
17445,2023-06-16 13:39:00,1667.73,1.001
17446,2023-06-16 13:40:00,1667.73,1.001
17447,2023-06-16 13:41:00,1668.47,1.001
17448,2023-06-16 13:42:00,1668.5,1.0011
17449,2023-06-16 13:43:00,1668.85,1.001
17450,2023-06-16 13:44:00,1669.42,1.001
17451,2023-06-16 13:45:00,1668.53,1.0011
17452,2023-06-16 13:46:00,1668.39,1.0011
17453,2023-06-16 13:47:00,1667.75,1.0011
17454,2023-06-16 13:48:00,1668.05,1.0011
17455,2023-06-16 13:49:00,1668.04,1.0011
17456,2023-06-16 13:50:00,1667.58,1.001
17457,2023-06-16 13:51:00,1667.51,1.0011
17458,2023-06-16 13:52:00,1667.51,1.0011
17459,2023-06-16 13:53:00,1667.48,1.001
17460,2023-06-16 13:54:00,1667.63,1.001
17461,2023-06-16 13:55:00,1667.7,1.001
17462,2023-06-16 13:56:00,1668.13,1.0011
17463,2023-06-16 13:57:00,1667.7,1.001
17464,2023-06-16 13:58:00,1667.8,1.0011
17465,2023-06-16 13:59:00,1667.37,1.001
17466,2023-06-16 14:00:00,1668.0,1.001
17467,2023-06-16 14:01:00,1668.42,1.001
17468,2023-06-16 14:02:00,1668.42,1.0011
17469,2023-06-16 14:03:00,1668.83,1.0011
17470,2023-06-16 14:04:00,1668.92,1.0011
17471,2023-06-16 14:05:00,1669.01,1.001
17472,2023-06-16 14:06:00,1668.21,1.001
17473,2023-06-16 14:07:00,1668.25,1.0011
17474,2023-06-16 14:08:00,1668.25,1.0011
17475,2023-06-16 14:09:00,1667.98,1.001
17476,2023-06-16 14:10:00,1668.03,1.0011
17477,2023-06-16 14:11:00,1668.19,1.001
17478,2023-06-16 14:12:00,1668.54,1.001
17479,2023-06-16 14:13:00,1668.54,1.0011
17480,2023-06-16 14:14:00,1668.53,1.001
17481,2023-06-16 14:15:00,1668.94,1.001
17482,2023-06-16 14:16:00,1669.22,1.0011
17483,2023-06-16 14:17:00,1669.97,1.001
17484,2023-06-16 14:18:00,1669.73,1.0011
17485,2023-06-16 14:19:00,1670.03,1.001
17486,2023-06-16 14:20:00,1670.79,1.0011
17487,2023-06-16 14:21:00,1670.67,1.001
17488,2023-06-16 14:22:00,1670.66,1.001
17489,2023-06-16 14:23:00,1670.58,1.0011
17490,2023-06-16 14:24:00,1670.3,1.0011
17491,2023-06-16 14:25:00,1669.9,1.0011
17492,2023-06-16 14:26:00,1670.17,1.0011
17493,2023-06-16 14:27:00,1671.63,1.0011
17494,2023-06-16 14:28:00,1672.83,1.0011
17495,2023-06-16 14:29:00,1672.33,1.001
17496,2023-06-16 14:30:00,1670.87,1.001
17497,2023-06-16 14:31:00,1669.18,1.0011
17498,2023-06-16 14:32:00,1669.2,1.0011
17499,2023-06-16 14:33:00,1668.92,1.001
17500,2023-06-16 14:34:00,1669.7,1.0011
17501,2023-06-16 14:35:00,1668.97,1.001
17502,2023-06-16 14:36:00,1668.85,1.0011
17503,2023-06-16 14:37:00,1667.51,1.001
17504,2023-06-16 14:38:00,1667.74,1.001
17505,2023-06-16 14:39:00,1668.23,1.001
17506,2023-06-16 14:40:00,1666.11,1.001
17507,2023-06-16 14:41:00,1666.99,1.001
17508,2023-06-16 14:42:00,1666.61,1.001
17509,2023-06-16 14:43:00,1665.58,1.0011
17510,2023-06-16 14:44:00,1665.56,1.001
17511,2023-06-16 14:45:00,1664.93,1.001
17512,2023-06-16 14:46:00,1664.87,1.001
17513,2023-06-16 14:47:00,1665.14,1.001
17514,2023-06-16 14:48:00,1665.89,1.0011
17515,2023-06-16 14:49:00,1665.7,1.001
17516,2023-06-16 14:50:00,1665.69,1.001
17517,2023-06-16 14:51:00,1666.22,1.0011
17518,2023-06-16 14:52:00,1666.16,1.0011
17519,2023-06-16 14:53:00,1666.06,1.0011
17520,2023-06-16 14:54:00,1665.87,1.001
17521,2023-06-16 14:55:00,1665.62,1.001
17522,2023-06-16 14:56:00,1664.28,1.001
17523,2023-06-16 14:57:00,1663.4,1.001
17524,2023-06-16 14:58:00,1663.49,1.0011
17525,2023-06-16 14:59:00,1663.29,1.0011
17526,2023-06-16 15:00:00,1664.23,1.001
17527,2023-06-16 15:01:00,1663.98,1.0011
17528,2023-06-16 15:02:00,1663.98,1.001
17529,2023-06-16 15:03:00,1664.89,1.0011
17530,2023-06-16 15:04:00,1665.52,1.001
17531,2023-06-16 15:05:00,1665.29,1.001
17532,2023-06-16 15:06:00,1664.53,1.0011
17533,2023-06-16 15:07:00,1664.17,1.0011
17534,2023-06-16 15:08:00,1664.06,1.0011
17535,2023-06-16 15:09:00,1664.4,1.0011
17536,2023-06-16 15:10:00,1664.0,1.0011
17537,2023-06-16 15:11:00,1664.79,1.0011
17538,2023-06-16 15:12:00,1665.02,1.0011
17539,2023-06-16 15:13:00,1664.75,1.001
17540,2023-06-16 15:14:00,1664.3,1.001
17541,2023-06-16 15:15:00,1663.61,1.001
17542,2023-06-16 15:16:00,1663.81,1.001
17543,2023-06-16 15:17:00,1664.15,1.0011
17544,2023-06-16 15:18:00,1664.05,1.001
17545,2023-06-16 15:19:00,1663.61,1.0011
17546,2023-06-16 15:20:00,1663.62,1.0011
17547,2023-06-16 15:21:00,1664.78,1.001
17548,2023-06-16 15:22:00,1665.02,1.001
17549,2023-06-16 15:23:00,1664.52,1.001
17550,2023-06-16 15:24:00,1664.53,1.0011
17551,2023-06-16 15:25:00,1664.0,1.001
17552,2023-06-16 15:26:00,1663.99,1.001
17553,2023-06-16 15:27:00,1664.23,1.0011
17554,2023-06-16 15:28:00,1664.39,1.0011
17555,2023-06-16 15:29:00,1664.61,1.0011
17556,2023-06-16 15:30:00,1664.64,1.001
17557,2023-06-16 15:31:00,1665.51,1.0011
17558,2023-06-16 15:32:00,1665.79,1.0011
17559,2023-06-16 15:33:00,1665.83,1.001
17560,2023-06-16 15:34:00,1665.91,1.0012
17561,2023-06-16 15:35:00,1665.59,1.0011
17562,2023-06-16 15:36:00,1664.54,1.0012
17563,2023-06-16 15:37:00,1663.86,1.0011
17564,2023-06-16 15:38:00,1664.27,1.0011
17565,2023-06-16 15:39:00,1664.27,1.0011
17566,2023-06-16 15:40:00,1664.17,1.0012
17567,2023-06-16 15:41:00,1663.61,1.0011
17568,2023-06-16 15:42:00,1664.2,1.0012
17569,2023-06-16 15:43:00,1664.05,1.0011
17570,2023-06-16 15:44:00,1662.84,1.0012
17571,2023-06-16 15:45:00,1661.94,1.0011
17572,2023-06-16 15:46:00,1655.62,1.0013
17573,2023-06-16 15:47:00,1654.66,1.0012
17574,2023-06-16 15:48:00,1656.6,1.001
17575,2023-06-16 15:49:00,1657.6,1.0011
17576,2023-06-16 15:50:00,1659.52,1.0012
17577,2023-06-16 15:51:00,1657.82,1.0011
17578,2023-06-16 15:52:00,1657.87,1.001
17579,2023-06-16 15:53:00,1658.1,1.0011
17580,2023-06-16 15:54:00,1658.54,1.001
17581,2023-06-16 15:55:00,1659.18,1.0011
17582,2023-06-16 15:56:00,1662.44,1.001
17583,2023-06-16 15:57:00,1669.11,1.001
17584,2023-06-16 15:58:00,1672.45,1.0011
17585,2023-06-16 15:59:00,1671.37,1.0011
17586,2023-06-16 16:00:00,1675.31,1.0011
17587,2023-06-16 16:01:00,1675.71,1.0011
17588,2023-06-16 16:02:00,1673.3,1.0011
17589,2023-06-16 16:03:00,1669.38,1.0011
17590,2023-06-16 16:04:00,1668.04,1.0011
17591,2023-06-16 16:05:00,1667.13,1.0011
17592,2023-06-16 16:06:00,1665.88,1.001
17593,2023-06-16 16:07:00,1666.67,1.0011
17594,2023-06-16 16:08:00,1667.03,1.001
17595,2023-06-16 16:09:00,1665.66,1.001
17596,2023-06-16 16:10:00,1668.59,1.0011
17597,2023-06-16 16:11:00,1671.2,1.0011
17598,2023-06-16 16:12:00,1670.58,1.001
17599,2023-06-16 16:13:00,1669.41,1.001
17600,2023-06-16 16:14:00,1669.85,1.001
17601,2023-06-16 16:15:00,1671.47,1.001
17602,2023-06-16 16:16:00,1670.98,1.001
17603,2023-06-16 16:17:00,1668.81,1.001
17604,2023-06-16 16:18:00,1669.87,1.0011
17605,2023-06-16 16:19:00,1669.94,1.001
17606,2023-06-16 16:20:00,1670.37,1.001
17607,2023-06-16 16:21:00,1670.5,1.001
17608,2023-06-16 16:22:00,1670.48,1.001
17609,2023-06-16 16:23:00,1670.42,1.0011
17610,2023-06-16 16:24:00,1669.58,1.0011
17611,2023-06-16 16:25:00,1671.3,1.0011
17612,2023-06-16 16:26:00,1674.0,1.001
17613,2023-06-16 16:27:00,1672.69,1.0011
17614,2023-06-16 16:28:00,1672.12,1.001
17615,2023-06-16 16:29:00,1672.48,1.001
17616,2023-06-16 16:30:00,1670.8,1.001
17617,2023-06-16 16:31:00,1668.65,1.001
17618,2023-06-16 16:32:00,1668.9,1.001
17619,2023-06-16 16:33:00,1669.0,1.001
17620,2023-06-16 16:34:00,1668.61,1.0011
17621,2023-06-16 16:35:00,1669.34,1.001
17622,2023-06-16 16:36:00,1667.7,1.001
17623,2023-06-16 16:37:00,1667.01,1.001
17624,2023-06-16 16:38:00,1665.71,1.001
17625,2023-06-16 16:39:00,1668.44,1.0011
17626,2023-06-16 16:40:00,1668.49,1.0011
17627,2023-06-16 16:41:00,1667.86,1.0012
17628,2023-06-16 16:42:00,1668.1,1.0012
17629,2023-06-16 16:43:00,1669.01,1.0015
17630,2023-06-16 16:44:00,1668.27,1.0015
17631,2023-06-16 16:45:00,1670.46,1.0014
17632,2023-06-16 16:46:00,1669.33,1.0014
17633,2023-06-16 16:47:00,1669.35,1.0015
17634,2023-06-16 16:48:00,1667.91,1.0014
17635,2023-06-16 16:49:00,1665.73,1.0015
17636,2023-06-16 16:50:00,1666.26,1.0015
17637,2023-06-16 16:51:00,1666.11,1.0014
17638,2023-06-16 16:52:00,1666.62,1.0015
17639,2023-06-16 16:53:00,1667.0,1.0017
17640,2023-06-16 16:54:00,1668.43,1.0015
17641,2023-06-16 16:55:00,1668.43,1.0014
17642,2023-06-16 16:56:00,1670.09,1.0013
17643,2023-06-16 16:57:00,1672.0,1.0013
17644,2023-06-16 16:58:00,1675.88,1.0013
17645,2023-06-16 16:59:00,1682.31,1.0013
17646,2023-06-16 17:00:00,1680.33,1.0013
17647,2023-06-16 17:01:00,1681.04,1.0012
17648,2023-06-16 17:02:00,1680.32,1.0012
17649,2023-06-16 17:03:00,1679.39,1.0011
17650,2023-06-16 17:04:00,1680.42,1.0012
17651,2023-06-16 17:05:00,1679.62,1.0011
17652,2023-06-16 17:06:00,1681.17,1.0012
17653,2023-06-16 17:07:00,1681.16,1.0011
17654,2023-06-16 17:08:00,1681.07,1.0012
17655,2023-06-16 17:09:00,1680.33,1.0012
17656,2023-06-16 17:10:00,1681.9,1.0013
17657,2023-06-16 17:11:00,1682.85,1.0013
17658,2023-06-16 17:12:00,1684.29,1.0012
17659,2023-06-16 17:13:00,1682.83,1.0013
17660,2023-06-16 17:14:00,1680.8,1.0014
17661,2023-06-16 17:15:00,1680.88,1.0015
17662,2023-06-16 17:16:00,1681.24,1.0015
17663,2023-06-16 17:17:00,1681.85,1.0014
17664,2023-06-16 17:18:00,1681.81,1.0014
17665,2023-06-16 17:19:00,1686.17,1.0013
17666,2023-06-16 17:20:00,1685.14,1.0014
17667,2023-06-16 17:21:00,1685.46,1.0013
17668,2023-06-16 17:22:00,1685.23,1.0013
17669,2023-06-16 17:23:00,1682.9,1.0013
17670,2023-06-16 17:24:00,1683.53,1.0014
17671,2023-06-16 17:25:00,1683.87,1.0013
17672,2023-06-16 17:26:00,1684.36,1.0013
17673,2023-06-16 17:27:00,1683.92,1.0014
17674,2023-06-16 17:28:00,1682.47,1.0013
17675,2023-06-16 17:29:00,1681.8,1.0013
17676,2023-06-16 17:30:00,1682.23,1.0013
17677,2023-06-16 17:31:00,1680.58,1.0014
17678,2023-06-16 17:32:00,1680.92,1.0013
17679,2023-06-16 17:33:00,1679.51,1.0014
17680,2023-06-16 17:34:00,1679.58,1.0011
17681,2023-06-16 17:35:00,1680.48,1.0011
17682,2023-06-16 17:36:00,1680.08,1.0011
17683,2023-06-16 17:37:00,1678.51,1.0011
17684,2023-06-16 17:38:00,1679.23,1.0011
17685,2023-06-16 17:39:00,1678.73,1.001
17686,2023-06-16 17:40:00,1678.67,1.001
17687,2023-06-16 17:41:00,1678.41,1.0011
17688,2023-06-16 17:42:00,1678.86,1.001
17689,2023-06-16 17:43:00,1678.13,1.0011
17690,2023-06-16 17:44:00,1678.2,1.001
17691,2023-06-16 17:45:00,1678.82,1.001
17692,2023-06-16 17:46:00,1678.81,1.0011
17693,2023-06-16 17:47:00,1678.81,1.001
17694,2023-06-16 17:48:00,1679.8,1.001
17695,2023-06-16 17:49:00,1681.68,1.0011
17696,2023-06-16 17:50:00,1681.22,1.0012
17697,2023-06-16 17:51:00,1679.98,1.0012
17698,2023-06-16 17:52:00,1681.18,1.0011
17699,2023-06-16 17:53:00,1680.78,1.0011
17700,2023-06-16 17:54:00,1681.63,1.0011
17701,2023-06-16 17:55:00,1686.85,1.001
17702,2023-06-16 17:56:00,1683.99,1.0011
17703,2023-06-16 17:57:00,1685.69,1.0011
17704,2023-06-16 17:58:00,1685.76,1.001
17705,2023-06-16 17:59:00,1686.34,1.001
17706,2023-06-16 18:00:00,1688.67,1.0011
17707,2023-06-16 18:01:00,1686.37,1.0011
17708,2023-06-16 18:02:00,1686.6,1.0012
17709,2023-06-16 18:03:00,1688.59,1.0011
17710,2023-06-16 18:04:00,1688.17,1.0012
17711,2023-06-16 18:05:00,1692.47,1.0012
17712,2023-06-16 18:06:00,1691.8,1.0013
17713,2023-06-16 18:07:00,1691.21,1.0012
17714,2023-06-16 18:08:00,1691.04,1.0012
17715,2023-06-16 18:09:00,1693.76,1.0012
17716,2023-06-16 18:10:00,1688.73,1.0012
17717,2023-06-16 18:11:00,1689.85,1.0011
17718,2023-06-16 18:12:00,1689.38,1.0011
17719,2023-06-16 18:13:00,1689.35,1.0012
17720,2023-06-16 18:14:00,1687.93,1.001
17721,2023-06-16 18:15:00,1688.97,1.0008
17722,2023-06-16 18:16:00,1687.99,1.0008
17723,2023-06-16 18:17:00,1687.86,1.0008
17724,2023-06-16 18:18:00,1688.02,1.0009
17725,2023-06-16 18:19:00,1688.96,1.0009
17726,2023-06-16 18:20:00,1690.82,1.001
17727,2023-06-16 18:21:00,1694.71,1.0009
17728,2023-06-16 18:22:00,1696.8,1.0009
17729,2023-06-16 18:23:00,1698.57,1.001
17730,2023-06-16 18:24:00,1700.64,1.001
17731,2023-06-16 18:25:00,1698.65,1.0009
17732,2023-06-16 18:26:00,1697.56,1.001
17733,2023-06-16 18:27:00,1697.1,1.0009
17734,2023-06-16 18:28:00,1696.43,1.0009
17735,2023-06-16 18:29:00,1697.52,1.0009
17736,2023-06-16 18:30:00,1697.37,1.001
17737,2023-06-16 18:31:00,1696.83,1.001
17738,2023-06-16 18:32:00,1695.57,1.001
17739,2023-06-16 18:33:00,1697.27,1.001
17740,2023-06-16 18:34:00,1696.44,1.0009
17741,2023-06-16 18:35:00,1697.33,1.001
17742,2023-06-16 18:36:00,1696.93,1.001
17743,2023-06-16 18:37:00,1696.23,1.0009
17744,2023-06-16 18:38:00,1695.75,1.001
17745,2023-06-16 18:39:00,1695.7,1.001
17746,2023-06-16 18:40:00,1694.69,1.001
17747,2023-06-16 18:41:00,1694.07,1.001
17748,2023-06-16 18:42:00,1694.43,1.001
17749,2023-06-16 18:43:00,1694.39,1.001
17750,2023-06-16 18:44:00,1695.36,1.0009
17751,2023-06-16 18:45:00,1697.13,1.001
17752,2023-06-16 18:46:00,1694.41,1.0009
17753,2023-06-16 18:47:00,1693.97,1.001
17754,2023-06-16 18:48:00,1693.92,1.001
17755,2023-06-16 18:49:00,1694.71,1.0009
17756,2023-06-16 18:50:00,1696.24,1.0009
17757,2023-06-16 18:51:00,1697.57,1.0009
17758,2023-06-16 18:52:00,1697.56,1.001
17759,2023-06-16 18:53:00,1698.98,1.001
17760,2023-06-16 18:54:00,1698.81,1.0009
17761,2023-06-16 18:55:00,1698.54,1.0009
17762,2023-06-16 18:56:00,1697.12,1.001
17763,2023-06-16 18:57:00,1697.5,1.001
17764,2023-06-16 18:58:00,1697.46,1.0009
17765,2023-06-16 18:59:00,1698.47,1.001
