,Time,BCHUSDT,BUSDUSDT
23339,2023-06-20 15:58:00,105.6,1.0002
23340,2023-06-20 15:59:00,105.6,1.0003
23341,2023-06-20 16:00:00,105.6,1.0002
23342,2023-06-20 16:01:00,105.7,1.0003
23343,2023-06-20 16:02:00,105.7,1.0002
23344,2023-06-20 16:03:00,105.7,1.0003
23345,2023-06-20 16:04:00,105.7,1.0003
23346,2023-06-20 16:05:00,105.7,1.0002
23347,2023-06-20 16:06:00,105.6,1.0003
23348,2023-06-20 16:07:00,105.6,1.0003
23349,2023-06-20 16:08:00,105.6,1.0003
23350,2023-06-20 16:09:00,105.6,1.0003
23351,2023-06-20 16:10:00,105.7,1.0003
23352,2023-06-20 16:11:00,105.7,1.0003
23353,2023-06-20 16:12:00,105.7,1.0003
23354,2023-06-20 16:13:00,105.7,1.0002
23355,2023-06-20 16:14:00,105.7,1.0002
23356,2023-06-20 16:15:00,105.8,1.0002
23357,2023-06-20 16:16:00,105.8,1.0002
23358,2023-06-20 16:17:00,105.9,1.0003
23359,2023-06-20 16:18:00,105.9,1.0002
23360,2023-06-20 16:19:00,105.9,1.0002
23361,2023-06-20 16:20:00,105.9,1.0002
23362,2023-06-20 16:21:00,105.8,1.0003
23363,2023-06-20 16:22:00,105.9,1.0002
23364,2023-06-20 16:23:00,105.9,1.0002
23365,2023-06-20 16:24:00,105.9,1.0003
23366,2023-06-20 16:25:00,105.9,1.0002
23367,2023-06-20 16:26:00,105.9,1.0002
23368,2023-06-20 16:27:00,105.9,1.0003
23369,2023-06-20 16:28:00,106.0,1.0002
23370,2023-06-20 16:29:00,106.0,1.0002
23371,2023-06-20 16:30:00,106.0,1.0002
23372,2023-06-20 16:31:00,106.0,1.0003
23373,2023-06-20 16:32:00,106.0,1.0002
23374,2023-06-20 16:33:00,106.0,1.0002
23375,2023-06-20 16:34:00,106.0,1.0001
23376,2023-06-20 16:35:00,106.0,1.0001
23377,2023-06-20 16:36:00,105.9,1.0001
23378,2023-06-20 16:37:00,105.9,1.0001
23379,2023-06-20 16:38:00,105.9,1.0002
23380,2023-06-20 16:39:00,105.9,1.0001
23381,2023-06-20 16:40:00,105.8,1.0002
23382,2023-06-20 16:41:00,105.9,1.0001
23383,2023-06-20 16:42:00,105.8,1.0002
23384,2023-06-20 16:43:00,105.9,1.0002
23385,2023-06-20 16:44:00,105.8,1.0002
23386,2023-06-20 16:45:00,106.0,1.0002
23387,2023-06-20 16:46:00,106.0,1.0002
23388,2023-06-20 16:47:00,106.0,1.0002
23389,2023-06-20 16:48:00,106.0,1.0002
23390,2023-06-20 16:49:00,106.1,1.0002
23391,2023-06-20 16:50:00,106.3,1.0002
23392,2023-06-20 16:51:00,106.3,1.0002
23393,2023-06-20 16:52:00,106.3,1.0001
23394,2023-06-20 16:53:00,106.3,1.0002
23395,2023-06-20 16:54:00,106.2,1.0002
23396,2023-06-20 16:55:00,106.1,1.0002
23397,2023-06-20 16:56:00,106.2,1.0002
23398,2023-06-20 16:57:00,106.1,1.0001
23399,2023-06-20 16:58:00,106.2,1.0002
23400,2023-06-20 16:59:00,106.2,1.0002
23401,2023-06-20 17:00:00,106.3,1.0001
23402,2023-06-20 17:01:00,106.1,1.0001
23403,2023-06-20 17:02:00,106.2,1.0002
23404,2023-06-20 17:03:00,106.1,1.0002
23405,2023-06-20 17:04:00,106.0,1.0001
23406,2023-06-20 17:05:00,106.0,1.0001
23407,2023-06-20 17:06:00,106.1,1.0002
23408,2023-06-20 17:07:00,106.1,1.0001
23409,2023-06-20 17:08:00,106.1,1.0002
23410,2023-06-20 17:09:00,106.2,1.0002
23411,2023-06-20 17:10:00,106.1,1.0002
23412,2023-06-20 17:11:00,106.2,1.0002
23413,2023-06-20 17:12:00,106.2,1.0002
23414,2023-06-20 17:13:00,106.2,1.0002
23415,2023-06-20 17:14:00,106.2,1.0002
23416,2023-06-20 17:15:00,106.3,1.0002
23417,2023-06-20 17:16:00,106.5,1.0002
23418,2023-06-20 17:17:00,106.5,1.0001
23419,2023-06-20 17:18:00,106.5,1.0002
23420,2023-06-20 17:19:00,106.6,1.0002
23421,2023-06-20 17:20:00,106.6,1.0002
23422,2023-06-20 17:21:00,106.6,1.0001
23423,2023-06-20 17:22:00,106.6,1.0001
23424,2023-06-20 17:23:00,106.7,1.0002
23425,2023-06-20 17:24:00,106.9,1.0002
23426,2023-06-20 17:25:00,106.9,1.0002
23427,2023-06-20 17:26:00,106.7,1.0002
23428,2023-06-20 17:27:00,106.7,1.0002
23429,2023-06-20 17:28:00,106.7,1.0002
23430,2023-06-20 17:29:00,106.7,1.0002
23431,2023-06-20 17:30:00,106.8,1.0001
23432,2023-06-20 17:31:00,106.6,1.0001
23433,2023-06-20 17:32:00,106.5,1.0002
23434,2023-06-20 17:33:00,106.6,1.0002
23435,2023-06-20 17:34:00,106.7,1.0001
23436,2023-06-20 17:35:00,106.9,1.0002
23437,2023-06-20 17:36:00,106.7,1.0002
23438,2023-06-20 17:37:00,106.6,1.0002
23439,2023-06-20 17:38:00,106.7,1.0002
23440,2023-06-20 17:39:00,106.7,1.0001
23441,2023-06-20 17:40:00,106.8,1.0002
23442,2023-06-20 17:41:00,106.8,1.0001
23443,2023-06-20 17:42:00,106.7,1.0002
23444,2023-06-20 17:43:00,106.8,1.0002
23445,2023-06-20 17:44:00,106.7,1.0001
23446,2023-06-20 17:45:00,106.7,1.0002
23447,2023-06-20 17:46:00,106.7,1.0002
23448,2023-06-20 17:47:00,106.9,1.0001
23449,2023-06-20 17:48:00,107.0,1.0001
23450,2023-06-20 17:49:00,107.0,1.0002
23451,2023-06-20 17:50:00,107.1,1.0002
23452,2023-06-20 17:51:00,107.0,1.0002
23453,2023-06-20 17:52:00,106.9,1.0002
23454,2023-06-20 17:53:00,106.8,1.0001
23455,2023-06-20 17:54:00,106.9,1.0002
23456,2023-06-20 17:55:00,107.0,1.0002
23457,2023-06-20 17:56:00,107.2,1.0001
23458,2023-06-20 17:57:00,107.2,1.0002
23459,2023-06-20 17:58:00,107.2,1.0002
23460,2023-06-20 17:59:00,107.1,1.0002
23461,2023-06-20 18:00:00,107.2,1.0002
23462,2023-06-20 18:01:00,107.2,1.0001
23463,2023-06-20 18:02:00,107.2,1.0001
23464,2023-06-20 18:03:00,107.3,1.0002
23465,2023-06-20 18:04:00,107.3,1.0001
23466,2023-06-20 18:05:00,107.3,1.0002
23467,2023-06-20 18:06:00,107.4,1.0002
23468,2023-06-20 18:07:00,107.4,1.0001
23469,2023-06-20 18:08:00,107.5,1.0001
23470,2023-06-20 18:09:00,107.4,1.0001
23471,2023-06-20 18:10:00,107.4,1.0002
23472,2023-06-20 18:11:00,107.5,1.0001
23473,2023-06-20 18:12:00,107.5,1.0002
23474,2023-06-20 18:13:00,107.5,1.0002
23475,2023-06-20 18:14:00,107.3,1.0001
23476,2023-06-20 18:15:00,107.3,1.0001
23477,2023-06-20 18:16:00,107.6,1.0001
23478,2023-06-20 18:17:00,107.5,1.0002
23479,2023-06-20 18:18:00,107.4,1.0001
23480,2023-06-20 18:19:00,107.4,1.0001
23481,2023-06-20 18:20:00,107.6,1.0001
23482,2023-06-20 18:21:00,107.6,1.0001
23483,2023-06-20 18:22:00,107.6,1.0001
23484,2023-06-20 18:23:00,107.5,1.0001
23485,2023-06-20 18:24:00,107.7,1.0001
23486,2023-06-20 18:25:00,107.8,1.0001
23487,2023-06-20 18:26:00,107.9,1.0001
23488,2023-06-20 18:27:00,107.8,1.0001
23489,2023-06-20 18:28:00,107.9,1.0001
23490,2023-06-20 18:29:00,107.8,1.0001
23491,2023-06-20 18:30:00,107.7,1.0001
23492,2023-06-20 18:31:00,108.0,1.0001
23493,2023-06-20 18:32:00,108.0,1.0001
23494,2023-06-20 18:33:00,108.2,1.0002
23495,2023-06-20 18:34:00,108.0,1.0002
23496,2023-06-20 18:35:00,108.3,1.0001
23497,2023-06-20 18:36:00,108.3,1.0001
23498,2023-06-20 18:37:00,108.1,1.0002
23499,2023-06-20 18:38:00,108.2,1.0001
23500,2023-06-20 18:39:00,108.1,1.0001
23501,2023-06-20 18:40:00,108.3,1.0001
23502,2023-06-20 18:41:00,108.5,1.0001
23503,2023-06-20 18:42:00,108.6,1.0002
23504,2023-06-20 18:43:00,108.6,1.0002
23505,2023-06-20 18:44:00,108.5,1.0001
23506,2023-06-20 18:45:00,108.9,1.0002
23507,2023-06-20 18:46:00,109.0,1.0002
23508,2023-06-20 18:47:00,109.2,1.0002
23509,2023-06-20 18:48:00,109.3,1.0002
23510,2023-06-20 18:49:00,109.2,1.0001
23511,2023-06-20 18:50:00,109.3,1.0002
23512,2023-06-20 18:51:00,109.3,1.0001
23513,2023-06-20 18:52:00,109.3,1.0001
23514,2023-06-20 18:53:00,109.3,1.0001
23515,2023-06-20 18:54:00,109.2,1.0002
23516,2023-06-20 18:55:00,109.4,1.0002
23517,2023-06-20 18:56:00,109.5,1.0001
23518,2023-06-20 18:57:00,109.6,1.0001
23519,2023-06-20 18:58:00,109.4,1.0001
23520,2023-06-20 18:59:00,109.4,1.0001
23521,2023-06-20 19:00:00,109.6,1.0002
23522,2023-06-20 19:01:00,109.9,1.0001
23523,2023-06-20 19:02:00,109.9,1.0002
23524,2023-06-20 19:03:00,109.8,1.0001
23525,2023-06-20 19:04:00,109.9,1.0002
23526,2023-06-20 19:05:00,110.1,1.0001
23527,2023-06-20 19:06:00,110.3,1.0002
23528,2023-06-20 19:07:00,110.4,1.0002
23529,2023-06-20 19:08:00,110.4,1.0001
23530,2023-06-20 19:09:00,110.3,1.0001
23531,2023-06-20 19:10:00,110.2,1.0002
23532,2023-06-20 19:11:00,110.5,1.0002
23533,2023-06-20 19:12:00,110.3,1.0001
23534,2023-06-20 19:13:00,110.2,1.0002
23535,2023-06-20 19:14:00,110.4,1.0001
23536,2023-06-20 19:15:00,110.3,1.0002
23537,2023-06-20 19:16:00,110.3,1.0
23538,2023-06-20 19:17:00,110.1,1.0
23539,2023-06-20 19:18:00,110.0,1.0001
23540,2023-06-20 19:19:00,110.1,1.0001
23541,2023-06-20 19:20:00,110.4,1.0001
23542,2023-06-20 19:21:00,110.6,1.0001
23543,2023-06-20 19:22:00,110.3,1.0001
23544,2023-06-20 19:23:00,110.0,1.0001
23545,2023-06-20 19:24:00,109.9,1.0001
23546,2023-06-20 19:25:00,109.9,1.0
23547,2023-06-20 19:26:00,109.7,1.0001
23548,2023-06-20 19:27:00,109.8,1.0
23549,2023-06-20 19:28:00,109.7,1.0
23550,2023-06-20 19:29:00,109.6,1.0001
23551,2023-06-20 19:30:00,109.7,1.0
23552,2023-06-20 19:31:00,109.4,1.0
23553,2023-06-20 19:32:00,109.4,1.0001
23554,2023-06-20 19:33:00,109.3,1.0
23555,2023-06-20 19:34:00,109.2,1.0
23556,2023-06-20 19:35:00,109.3,1.0001
23557,2023-06-20 19:36:00,109.3,1.0
23558,2023-06-20 19:37:00,109.2,1.0001
23559,2023-06-20 19:38:00,109.3,1.0
23560,2023-06-20 19:39:00,109.3,1.0001
23561,2023-06-20 19:40:00,109.3,1.0001
23562,2023-06-20 19:41:00,109.4,1.0001
23563,2023-06-20 19:42:00,109.3,1.0
23564,2023-06-20 19:43:00,109.3,1.0001
23565,2023-06-20 19:44:00,109.2,1.0001
23566,2023-06-20 19:45:00,109.2,1.0001
23567,2023-06-20 19:46:00,109.3,1.0
23568,2023-06-20 19:47:00,109.4,1.0001
23569,2023-06-20 19:48:00,109.3,1.0
23570,2023-06-20 19:49:00,109.4,1.0001
23571,2023-06-20 19:50:00,109.4,1.0001
23572,2023-06-20 19:51:00,109.4,1.0001
23573,2023-06-20 19:52:00,109.4,1.0001
23574,2023-06-20 19:53:00,109.2,1.0001
23575,2023-06-20 19:54:00,109.3,1.0
23576,2023-06-20 19:55:00,109.2,1.0001
23577,2023-06-20 19:56:00,109.2,1.0
23578,2023-06-20 19:57:00,109.2,1.0
23579,2023-06-20 19:58:00,109.1,1.0001
23580,2023-06-20 19:59:00,109.2,1.0
23581,2023-06-20 20:00:00,109.3,1.0001
23582,2023-06-20 20:01:00,109.2,1.0
23583,2023-06-20 20:02:00,109.0,1.0001
23584,2023-06-20 20:03:00,108.9,1.0
23585,2023-06-20 20:04:00,109.0,1.0001
23586,2023-06-20 20:05:00,108.9,1.0001
23587,2023-06-20 20:06:00,108.7,1.0
23588,2023-06-20 20:07:00,108.7,1.0
23589,2023-06-20 20:08:00,108.4,1.0001
23590,2023-06-20 20:09:00,108.6,1.0001
23591,2023-06-20 20:10:00,108.4,1.0001
23592,2023-06-20 20:11:00,108.5,1.0001
23593,2023-06-20 20:12:00,108.5,1.0001
23594,2023-06-20 20:13:00,108.5,1.0001
23595,2023-06-20 20:14:00,108.6,1.0001
23596,2023-06-20 20:15:00,108.6,1.0
23597,2023-06-20 20:16:00,108.5,1.0
23598,2023-06-20 20:17:00,108.6,1.0001
23599,2023-06-20 20:18:00,108.6,1.0001
23600,2023-06-20 20:19:00,108.5,1.0
23601,2023-06-20 20:20:00,108.7,1.0001
23602,2023-06-20 20:21:00,108.6,1.0001
23603,2023-06-20 20:22:00,108.7,1.0001
23604,2023-06-20 20:23:00,108.7,1.0
23605,2023-06-20 20:24:00,108.8,1.0
23606,2023-06-20 20:25:00,108.8,1.0001
23607,2023-06-20 20:26:00,108.8,1.0
23608,2023-06-20 20:27:00,108.8,1.0001
23609,2023-06-20 20:28:00,108.8,1.0
23610,2023-06-20 20:29:00,108.8,1.0001
23611,2023-06-20 20:30:00,109.0,1.0001
23612,2023-06-20 20:31:00,109.0,1.0
23613,2023-06-20 20:32:00,108.8,1.0001
23614,2023-06-20 20:33:00,108.9,1.0001
23615,2023-06-20 20:34:00,108.9,1.0001
23616,2023-06-20 20:35:00,108.8,1.0
23617,2023-06-20 20:36:00,108.8,1.0001
23618,2023-06-20 20:37:00,108.8,1.0
23619,2023-06-20 20:38:00,108.8,1.0001
23620,2023-06-20 20:39:00,108.8,1.0001
23621,2023-06-20 20:40:00,108.8,1.0
23622,2023-06-20 20:41:00,108.7,1.0001
23623,2023-06-20 20:42:00,108.8,1.0001
23624,2023-06-20 20:43:00,108.8,1.0001
23625,2023-06-20 20:44:00,108.9,1.0001
23626,2023-06-20 20:45:00,109.0,1.0001
23627,2023-06-20 20:46:00,108.8,1.0001
23628,2023-06-20 20:47:00,108.9,1.0001
23629,2023-06-20 20:48:00,108.9,1.0001
23630,2023-06-20 20:49:00,109.0,1.0001
23631,2023-06-20 20:50:00,108.9,1.0001
23632,2023-06-20 20:51:00,108.9,1.0001
23633,2023-06-20 20:52:00,108.9,1.0
23634,2023-06-20 20:53:00,108.9,1.0
23635,2023-06-20 20:54:00,109.0,1.0001
23636,2023-06-20 20:55:00,108.9,1.0
23637,2023-06-20 20:56:00,108.9,1.0
23638,2023-06-20 20:57:00,109.1,1.0001
23639,2023-06-20 20:58:00,109.0,1.0
23640,2023-06-20 20:59:00,109.0,1.0
23641,2023-06-20 21:00:00,109.2,1.0001
23642,2023-06-20 21:01:00,109.3,1.0001
23643,2023-06-20 21:02:00,109.3,1.0
23644,2023-06-20 21:03:00,109.3,1.0001
23645,2023-06-20 21:04:00,109.2,1.0001
23646,2023-06-20 21:05:00,109.1,1.0
23647,2023-06-20 21:06:00,109.0,1.0
23648,2023-06-20 21:07:00,109.1,1.0
23649,2023-06-20 21:08:00,109.2,1.0001
23650,2023-06-20 21:09:00,109.0,1.0001
23651,2023-06-20 21:10:00,109.1,1.0001
23652,2023-06-20 21:11:00,109.0,1.0
23653,2023-06-20 21:12:00,108.9,1.0
23654,2023-06-20 21:13:00,109.0,1.0001
23655,2023-06-20 21:14:00,109.0,1.0001
23656,2023-06-20 21:15:00,109.0,1.0001
23657,2023-06-20 21:16:00,109.0,1.0
23658,2023-06-20 21:17:00,109.1,1.0001
23659,2023-06-20 21:18:00,109.1,1.0001
23660,2023-06-20 21:19:00,109.0,1.0001
23661,2023-06-20 21:20:00,109.1,1.0001
23662,2023-06-20 21:21:00,109.2,1.0001
23663,2023-06-20 21:22:00,109.3,1.0001
23664,2023-06-20 21:23:00,109.3,1.0001
23665,2023-06-20 21:24:00,109.3,1.0001
23666,2023-06-20 21:25:00,109.3,1.0
23667,2023-06-20 21:26:00,109.3,1.0001
23668,2023-06-20 21:27:00,109.3,1.0001
23669,2023-06-20 21:28:00,109.3,1.0001
23670,2023-06-20 21:29:00,109.4,1.0001
23671,2023-06-20 21:30:00,109.3,1.0001
23672,2023-06-20 21:31:00,109.3,1.0001
23673,2023-06-20 21:32:00,109.5,1.0001
23674,2023-06-20 21:33:00,109.4,1.0001
23675,2023-06-20 21:34:00,109.4,1.0001
23676,2023-06-20 21:35:00,109.4,1.0
23677,2023-06-20 21:36:00,109.5,1.0001
23678,2023-06-20 21:37:00,109.4,1.0
23679,2023-06-20 21:38:00,109.4,1.0
23680,2023-06-20 21:39:00,109.4,1.0
23681,2023-06-20 21:40:00,109.4,1.0001
23682,2023-06-20 21:41:00,109.4,1.0
23683,2023-06-20 21:42:00,109.4,1.0
23684,2023-06-20 21:43:00,109.6,1.0001
23685,2023-06-20 21:44:00,109.5,1.0
23686,2023-06-20 21:45:00,109.5,1.0001
23687,2023-06-20 21:46:00,109.3,1.0001
23688,2023-06-20 21:47:00,109.5,1.0
23689,2023-06-20 21:48:00,109.4,1.0001
23690,2023-06-20 21:49:00,109.5,1.0
23691,2023-06-20 21:50:00,109.3,1.0001
23692,2023-06-20 21:51:00,109.2,1.0001
23693,2023-06-20 21:52:00,109.3,1.0001
23694,2023-06-20 21:53:00,109.0,1.0001
23695,2023-06-20 21:54:00,109.1,1.0001
23696,2023-06-20 21:55:00,109.0,1.0
23697,2023-06-20 21:56:00,109.1,1.0
23698,2023-06-20 21:57:00,109.2,1.0001
23699,2023-06-20 21:58:00,109.1,1.0001
23700,2023-06-20 21:59:00,109.1,1.0
23701,2023-06-20 22:00:00,109.1,1.0001
23702,2023-06-20 22:01:00,109.1,1.0001
23703,2023-06-20 22:02:00,109.1,1.0
23704,2023-06-20 22:03:00,109.0,1.0
23705,2023-06-20 22:04:00,109.0,1.0001
23706,2023-06-20 22:05:00,109.0,1.0
23707,2023-06-20 22:06:00,109.1,1.0001
23708,2023-06-20 22:07:00,109.2,1.0001
23709,2023-06-20 22:08:00,109.1,1.0001
23710,2023-06-20 22:09:00,109.1,1.0001
23711,2023-06-20 22:10:00,109.1,1.0001
23712,2023-06-20 22:11:00,109.1,1.0001
23713,2023-06-20 22:12:00,109.2,1.0
23714,2023-06-20 22:13:00,109.1,1.0001
23715,2023-06-20 22:14:00,109.1,1.0
23716,2023-06-20 22:15:00,109.0,1.0001
23717,2023-06-20 22:16:00,109.0,1.0
23718,2023-06-20 22:17:00,109.0,1.0001
23719,2023-06-20 22:18:00,109.1,1.0001
23720,2023-06-20 22:19:00,109.0,1.0
23721,2023-06-20 22:20:00,109.0,1.0
23722,2023-06-20 22:21:00,109.0,1.0
23723,2023-06-20 22:22:00,108.9,1.0001
23724,2023-06-20 22:23:00,108.9,1.0
23725,2023-06-20 22:24:00,109.0,1.0
23726,2023-06-20 22:25:00,109.0,1.0001
23727,2023-06-20 22:26:00,109.0,1.0
23728,2023-06-20 22:27:00,109.0,1.0
23729,2023-06-20 22:28:00,109.0,1.0001
23730,2023-06-20 22:29:00,109.0,1.0
23731,2023-06-20 22:30:00,108.9,1.0
23732,2023-06-20 22:31:00,108.9,1.0
23733,2023-06-20 22:32:00,108.9,1.0
23734,2023-06-20 22:33:00,108.9,1.0
23735,2023-06-20 22:34:00,109.0,1.0001
23736,2023-06-20 22:35:00,108.8,1.0001
23737,2023-06-20 22:36:00,108.9,1.0
23738,2023-06-20 22:37:00,108.9,1.0
23739,2023-06-20 22:38:00,108.9,1.0001
23740,2023-06-20 22:39:00,109.0,1.0
23741,2023-06-20 22:40:00,108.9,1.0001
23742,2023-06-20 22:41:00,108.8,1.0
23743,2023-06-20 22:42:00,108.9,1.0
23744,2023-06-20 22:43:00,108.9,1.0
23745,2023-06-20 22:44:00,108.8,1.0001
23746,2023-06-20 22:45:00,108.7,1.0
23747,2023-06-20 22:46:00,108.9,1.0001
23748,2023-06-20 22:47:00,108.9,1.0001
23749,2023-06-20 22:48:00,108.8,1.0
23750,2023-06-20 22:49:00,108.8,1.0001
23751,2023-06-20 22:50:00,108.8,1.0
23752,2023-06-20 22:51:00,108.9,1.0001
23753,2023-06-20 22:52:00,108.9,1.0001
23754,2023-06-20 22:53:00,108.8,1.0
23755,2023-06-20 22:54:00,108.8,1.0001
23756,2023-06-20 22:55:00,108.8,1.0001
23757,2023-06-20 22:56:00,108.7,1.0001
23758,2023-06-20 22:57:00,108.7,1.0001
23759,2023-06-20 22:58:00,108.8,1.0
23760,2023-06-20 22:59:00,108.8,1.0001
23761,2023-06-20 23:00:00,108.9,1.0001
23762,2023-06-20 23:01:00,108.9,1.0001
23763,2023-06-20 23:02:00,109.0,1.0
23764,2023-06-20 23:03:00,109.0,1.0
23765,2023-06-20 23:04:00,109.1,1.0001
23766,2023-06-20 23:05:00,109.2,1.0001
23767,2023-06-20 23:06:00,109.2,1.0001
23768,2023-06-20 23:07:00,109.1,1.0001
23769,2023-06-20 23:08:00,109.1,1.0001
23770,2023-06-20 23:09:00,109.1,1.0
23771,2023-06-20 23:10:00,109.2,1.0001
23772,2023-06-20 23:11:00,109.1,1.0001
23773,2023-06-20 23:12:00,109.2,1.0
23774,2023-06-20 23:13:00,109.1,1.0001
23775,2023-06-20 23:14:00,109.1,1.0001
23776,2023-06-20 23:15:00,109.2,1.0001
23777,2023-06-20 23:16:00,109.2,1.0001
23778,2023-06-20 23:17:00,109.3,1.0
23779,2023-06-20 23:18:00,109.2,1.0
23780,2023-06-20 23:19:00,109.2,1.0
23781,2023-06-20 23:20:00,109.3,1.0001
23782,2023-06-20 23:21:00,109.2,1.0
23783,2023-06-20 23:22:00,109.3,1.0
23784,2023-06-20 23:23:00,109.3,1.0001
23785,2023-06-20 23:24:00,109.3,1.0
23786,2023-06-20 23:25:00,109.3,1.0001
23787,2023-06-20 23:26:00,109.3,1.0001
23788,2023-06-20 23:27:00,109.4,1.0001
23789,2023-06-20 23:28:00,109.4,1.0001
23790,2023-06-20 23:29:00,109.5,1.0001
23791,2023-06-20 23:30:00,109.5,1.0
23792,2023-06-20 23:31:00,109.5,1.0001
23793,2023-06-20 23:32:00,109.5,1.0001
23794,2023-06-20 23:33:00,109.6,1.0
23795,2023-06-20 23:34:00,109.6,1.0
23796,2023-06-20 23:35:00,109.6,1.0001
23797,2023-06-20 23:36:00,109.7,1.0001
23798,2023-06-20 23:37:00,109.6,1.0001
23799,2023-06-20 23:38:00,109.7,1.0001
23800,2023-06-20 23:39:00,109.7,1.0001
23801,2023-06-20 23:40:00,109.7,1.0001
23802,2023-06-20 23:41:00,109.7,1.0001
23803,2023-06-20 23:42:00,109.7,1.0001
23804,2023-06-20 23:43:00,109.7,1.0001
23805,2023-06-20 23:44:00,109.5,1.0
23806,2023-06-20 23:45:00,109.5,1.0001
23807,2023-06-20 23:46:00,109.5,1.0001
23808,2023-06-20 23:47:00,109.6,1.0
23809,2023-06-20 23:48:00,109.6,1.0
23810,2023-06-20 23:49:00,109.6,1.0001
23811,2023-06-20 23:50:00,109.4,1.0001
23812,2023-06-20 23:51:00,109.4,1.0001
23813,2023-06-20 23:52:00,109.4,1.0001
23814,2023-06-20 23:53:00,109.6,1.0001
23815,2023-06-20 23:54:00,109.6,1.0001
23816,2023-06-20 23:55:00,109.7,1.0001
23817,2023-06-20 23:56:00,109.7,1.0001
23818,2023-06-20 23:57:00,109.6,1.0001
23819,2023-06-20 23:58:00,109.5,1.0002
23820,2023-06-20 23:59:00,109.6,1.0001
23821,2023-06-21 00:00:00,109.5,1.0001
23822,2023-06-21 00:01:00,109.5,1.0002
23823,2023-06-21 00:02:00,109.5,1.0002
23824,2023-06-21 00:03:00,109.7,1.0001
23825,2023-06-21 00:04:00,109.7,1.0002
23826,2023-06-21 00:05:00,109.6,1.0001
23827,2023-06-21 00:06:00,109.6,1.0001
23828,2023-06-21 00:07:00,109.6,1.0002
23829,2023-06-21 00:08:00,109.5,1.0001
23830,2023-06-21 00:09:00,109.6,1.0001
23831,2023-06-21 00:10:00,109.6,1.0002
23832,2023-06-21 00:11:00,109.6,1.0001
23833,2023-06-21 00:12:00,109.5,1.0002
23834,2023-06-21 00:13:00,109.4,1.0002
23835,2023-06-21 00:14:00,109.4,1.0002
23836,2023-06-21 00:15:00,109.3,1.0002
23837,2023-06-21 00:16:00,109.3,1.0001
23838,2023-06-21 00:17:00,109.4,1.0002
23839,2023-06-21 00:18:00,109.5,1.0001
23840,2023-06-21 00:19:00,109.5,1.0001
23841,2023-06-21 00:20:00,109.5,1.0001
23842,2023-06-21 00:21:00,109.6,1.0002
23843,2023-06-21 00:22:00,109.7,1.0001
23844,2023-06-21 00:23:00,109.6,1.0001
23845,2023-06-21 00:24:00,109.6,1.0002
23846,2023-06-21 00:25:00,109.6,1.0001
23847,2023-06-21 00:26:00,109.6,1.0001
23848,2023-06-21 00:27:00,109.7,1.0001
23849,2023-06-21 00:28:00,109.8,1.0001
23850,2023-06-21 00:29:00,109.7,1.0002
23851,2023-06-21 00:30:00,109.6,1.0002
23852,2023-06-21 00:31:00,109.6,1.0002
23853,2023-06-21 00:32:00,109.6,1.0002
23854,2023-06-21 00:33:00,109.6,1.0001
23855,2023-06-21 00:34:00,109.7,1.0001
23856,2023-06-21 00:35:00,109.7,1.0001
23857,2023-06-21 00:36:00,109.8,1.0001
23858,2023-06-21 00:37:00,109.8,1.0001
23859,2023-06-21 00:38:00,109.9,1.0002
23860,2023-06-21 00:39:00,109.8,1.0001
23861,2023-06-21 00:40:00,109.8,1.0002
23862,2023-06-21 00:41:00,109.8,1.0001
23863,2023-06-21 00:42:00,109.8,1.0002
23864,2023-06-21 00:43:00,109.9,1.0002
23865,2023-06-21 00:44:00,109.9,1.0002
23866,2023-06-21 00:45:00,109.9,1.0002
23867,2023-06-21 00:46:00,109.9,1.0001
23868,2023-06-21 00:47:00,109.9,1.0001
23869,2023-06-21 00:48:00,109.9,1.0002
23870,2023-06-21 00:49:00,109.9,1.0001
23871,2023-06-21 00:50:00,109.9,1.0002
23872,2023-06-21 00:51:00,109.8,1.0001
23873,2023-06-21 00:52:00,109.9,1.0002
23874,2023-06-21 00:53:00,109.9,1.0001
23875,2023-06-21 00:54:00,110.0,1.0002
23876,2023-06-21 00:55:00,109.8,1.0001
23877,2023-06-21 00:56:00,110.0,1.0002
23878,2023-06-21 00:57:00,110.0,1.0002
23879,2023-06-21 00:58:00,110.0,1.0001
23880,2023-06-21 00:59:00,110.0,1.0002
23881,2023-06-21 01:00:00,110.1,1.0002
23882,2023-06-21 01:01:00,109.9,1.0002
23883,2023-06-21 01:02:00,109.9,1.0002
23884,2023-06-21 01:03:00,109.9,1.0002
23885,2023-06-21 01:04:00,109.8,1.0001
23886,2023-06-21 01:05:00,109.8,1.0001
23887,2023-06-21 01:06:00,109.9,1.0002
23888,2023-06-21 01:07:00,110.0,1.0002
23889,2023-06-21 01:08:00,109.9,1.0001
23890,2023-06-21 01:09:00,109.9,1.0001
23891,2023-06-21 01:10:00,109.9,1.0002
23892,2023-06-21 01:11:00,110.0,1.0001
23893,2023-06-21 01:12:00,110.0,1.0001
23894,2023-06-21 01:13:00,110.1,1.0001
23895,2023-06-21 01:14:00,110.0,1.0002
23896,2023-06-21 01:15:00,110.2,1.0001
23897,2023-06-21 01:16:00,110.2,1.0002
23898,2023-06-21 01:17:00,110.2,1.0001
23899,2023-06-21 01:18:00,110.1,1.0001
23900,2023-06-21 01:19:00,110.1,1.0002
23901,2023-06-21 01:20:00,110.2,1.0002
