,Time,BTCUSDT,MDTUSDT
20181,2023-06-18 10:57:00,26527.34,0.04046
20182,2023-06-18 10:58:00,26527.34,0.04046
20183,2023-06-18 10:59:00,26527.34,0.0404
20184,2023-06-18 11:00:00,26534.77,0.04044
20185,2023-06-18 11:01:00,26522.01,0.0404
20186,2023-06-18 11:02:00,26516.58,0.04037
20187,2023-06-18 11:03:00,26514.01,0.04035
20188,2023-06-18 11:04:00,26515.13,0.04038
20189,2023-06-18 11:05:00,26521.99,0.04038
20190,2023-06-18 11:06:00,26532.07,0.04038
20191,2023-06-18 11:07:00,26526.8,0.04038
20192,2023-06-18 11:08:00,26530.18,0.04036
20193,2023-06-18 11:09:00,26525.51,0.04036
20194,2023-06-18 11:10:00,26525.5,0.04035
20195,2023-06-18 11:11:00,26522.21,0.04035
20196,2023-06-18 11:12:00,26522.06,0.04033
20197,2023-06-18 11:13:00,26518.59,0.04033
20198,2023-06-18 11:14:00,26518.58,0.0402
20199,2023-06-18 11:15:00,26523.03,0.0402
20200,2023-06-18 11:16:00,26512.0,0.04007
20201,2023-06-18 11:17:00,26493.6,0.03989
20202,2023-06-18 11:18:00,26489.02,0.03985
20203,2023-06-18 11:19:00,26492.71,0.03984
20204,2023-06-18 11:20:00,26492.05,0.03986
20205,2023-06-18 11:21:00,26480.89,0.03985
20206,2023-06-18 11:22:00,26490.14,0.03986
20207,2023-06-18 11:23:00,26490.14,0.03983
20208,2023-06-18 11:24:00,26500.0,0.03984
20209,2023-06-18 11:25:00,26496.44,0.03984
20210,2023-06-18 11:26:00,26493.99,0.03984
20211,2023-06-18 11:27:00,26496.0,0.03985
20212,2023-06-18 11:28:00,26494.59,0.03984
20213,2023-06-18 11:29:00,26495.91,0.03986
20214,2023-06-18 11:30:00,26495.9,0.03985
20215,2023-06-18 11:31:00,26492.14,0.03983
20216,2023-06-18 11:32:00,26492.02,0.03995
20217,2023-06-18 11:33:00,26491.32,0.03997
20218,2023-06-18 11:34:00,26486.53,0.04018
20219,2023-06-18 11:35:00,26486.49,0.04026
20220,2023-06-18 11:36:00,26486.5,0.04023
20221,2023-06-18 11:37:00,26489.23,0.04024
20222,2023-06-18 11:38:00,26484.69,0.04019
20223,2023-06-18 11:39:00,26480.0,0.04017
20224,2023-06-18 11:40:00,26476.0,0.04008
20225,2023-06-18 11:41:00,26479.43,0.04001
20226,2023-06-18 11:42:00,26484.0,0.04018
20227,2023-06-18 11:43:00,26481.34,0.04018
20228,2023-06-18 11:44:00,26481.98,0.04022
20229,2023-06-18 11:45:00,26489.22,0.04023
20230,2023-06-18 11:46:00,26506.36,0.04028
20231,2023-06-18 11:47:00,26505.9,0.04028
20232,2023-06-18 11:48:00,26502.01,0.04025
20233,2023-06-18 11:49:00,26500.68,0.04022
20234,2023-06-18 11:50:00,26490.26,0.04021
20235,2023-06-18 11:51:00,26491.98,0.04017
20236,2023-06-18 11:52:00,26480.06,0.04015
20237,2023-06-18 11:53:00,26478.47,0.04005
20238,2023-06-18 11:54:00,26490.05,0.04006
20239,2023-06-18 11:55:00,26495.02,0.04008
20240,2023-06-18 11:56:00,26499.93,0.04009
20241,2023-06-18 11:57:00,26504.99,0.04008
20242,2023-06-18 11:58:00,26502.0,0.0402
20243,2023-06-18 11:59:00,26508.0,0.04014
20244,2023-06-18 12:00:00,26508.07,0.04014
20245,2023-06-18 12:01:00,26507.17,0.04026
20246,2023-06-18 12:02:00,26504.01,0.04026
20247,2023-06-18 12:03:00,26504.01,0.04028
20248,2023-06-18 12:04:00,26504.0,0.0403
20249,2023-06-18 12:05:00,26495.44,0.04025
20250,2023-06-18 12:06:00,26495.45,0.04025
20251,2023-06-18 12:07:00,26495.44,0.04025
20252,2023-06-18 12:08:00,26495.45,0.04025
20253,2023-06-18 12:09:00,26495.45,0.04025
20254,2023-06-18 12:10:00,26492.8,0.04011
20255,2023-06-18 12:11:00,26490.66,0.04009
20256,2023-06-18 12:12:00,26488.2,0.0401
20257,2023-06-18 12:13:00,26488.2,0.04012
20258,2023-06-18 12:14:00,26486.53,0.04012
20259,2023-06-18 12:15:00,26487.85,0.04015
20260,2023-06-18 12:16:00,26483.75,0.04013
20261,2023-06-18 12:17:00,26486.53,0.04013
20262,2023-06-18 12:18:00,26486.6,0.04008
20263,2023-06-18 12:19:00,26476.16,0.04007
20264,2023-06-18 12:20:00,26476.09,0.04003
20265,2023-06-18 12:21:00,26486.0,0.04002
20266,2023-06-18 12:22:00,26495.99,0.04
20267,2023-06-18 12:23:00,26494.0,0.04
20268,2023-06-18 12:24:00,26495.99,0.03998
20269,2023-06-18 12:25:00,26499.34,0.04007
20270,2023-06-18 12:26:00,26499.35,0.04007
20271,2023-06-18 12:27:00,26499.35,0.04007
20272,2023-06-18 12:28:00,26490.64,0.03983
20273,2023-06-18 12:29:00,26490.64,0.03987
20274,2023-06-18 12:30:00,26495.55,0.03989
20275,2023-06-18 12:31:00,26495.54,0.03985
20276,2023-06-18 12:32:00,26495.99,0.03993
20277,2023-06-18 12:33:00,26501.99,0.03987
20278,2023-06-18 12:34:00,26504.99,0.03992
20279,2023-06-18 12:35:00,26496.0,0.0399
20280,2023-06-18 12:36:00,26490.01,0.03988
20281,2023-06-18 12:37:00,26490.0,0.03991
20282,2023-06-18 12:38:00,26488.16,0.03991
20283,2023-06-18 12:39:00,26486.71,0.03991
20284,2023-06-18 12:40:00,26490.01,0.03991
20285,2023-06-18 12:41:00,26490.0,0.03991
20286,2023-06-18 12:42:00,26490.01,0.0401
20287,2023-06-18 12:43:00,26491.14,0.04016
20288,2023-06-18 12:44:00,26494.88,0.04016
20289,2023-06-18 12:45:00,26498.0,0.04011
20290,2023-06-18 12:46:00,26501.31,0.04011
20291,2023-06-18 12:47:00,26501.31,0.04013
20292,2023-06-18 12:48:00,26497.99,0.04017
20293,2023-06-18 12:49:00,26498.0,0.04016
20294,2023-06-18 12:50:00,26494.87,0.04011
20295,2023-06-18 12:51:00,26494.87,0.04005
20296,2023-06-18 12:52:00,26494.88,0.04005
20297,2023-06-18 12:53:00,26494.88,0.04005
20298,2023-06-18 12:54:00,26503.78,0.04004
20299,2023-06-18 12:55:00,26502.0,0.04011
20300,2023-06-18 12:56:00,26502.0,0.04011
20301,2023-06-18 12:57:00,26500.0,0.04
20302,2023-06-18 12:58:00,26500.01,0.03993
20303,2023-06-18 12:59:00,26500.0,0.03989
20304,2023-06-18 13:00:00,26509.04,0.04016
20305,2023-06-18 13:01:00,26506.5,0.03989
20306,2023-06-18 13:02:00,26506.51,0.03989
20307,2023-06-18 13:03:00,26506.51,0.03978
20308,2023-06-18 13:04:00,26506.72,0.03985
20309,2023-06-18 13:05:00,26514.0,0.03988
20310,2023-06-18 13:06:00,26514.04,0.03983
20311,2023-06-18 13:07:00,26514.0,0.03982
20312,2023-06-18 13:08:00,26521.99,0.03985
20313,2023-06-18 13:09:00,26523.33,0.03987
20314,2023-06-18 13:10:00,26532.0,0.03986
20315,2023-06-18 13:11:00,26522.01,0.03991
20316,2023-06-18 13:12:00,26512.0,0.03991
20317,2023-06-18 13:13:00,26516.67,0.03982
20318,2023-06-18 13:14:00,26510.92,0.03982
20319,2023-06-18 13:15:00,26509.32,0.03982
20320,2023-06-18 13:16:00,26505.64,0.03982
20321,2023-06-18 13:17:00,26501.16,0.03974
20322,2023-06-18 13:18:00,26490.0,0.03975
20323,2023-06-18 13:19:00,26495.45,0.03977
20324,2023-06-18 13:20:00,26489.62,0.03975
20325,2023-06-18 13:21:00,26485.99,0.03971
20326,2023-06-18 13:22:00,26486.0,0.03971
20327,2023-06-18 13:23:00,26489.99,0.03971
20328,2023-06-18 13:24:00,26487.01,0.03966
20329,2023-06-18 13:25:00,26480.01,0.03965
20330,2023-06-18 13:26:00,26472.01,0.03958
20331,2023-06-18 13:27:00,26471.99,0.03966
20332,2023-06-18 13:28:00,26470.77,0.03947
20333,2023-06-18 13:29:00,26469.22,0.03942
20334,2023-06-18 13:30:00,26472.0,0.03942
20335,2023-06-18 13:31:00,26449.97,0.03946
20336,2023-06-18 13:32:00,26458.87,0.03946
20337,2023-06-18 13:33:00,26458.0,0.03946
20338,2023-06-18 13:34:00,26465.99,0.03939
20339,2023-06-18 13:35:00,26454.0,0.03944
20340,2023-06-18 13:36:00,26459.42,0.03945
20341,2023-06-18 13:37:00,26482.62,0.03955
20342,2023-06-18 13:38:00,26489.14,0.03955
20343,2023-06-18 13:39:00,26502.94,0.03951
20344,2023-06-18 13:40:00,26502.45,0.03947
20345,2023-06-18 13:41:00,26504.0,0.03948
20346,2023-06-18 13:42:00,26510.0,0.03948
20347,2023-06-18 13:43:00,26527.09,0.03948
20348,2023-06-18 13:44:00,26554.0,0.0396
20349,2023-06-18 13:45:00,26555.98,0.03971
20350,2023-06-18 13:46:00,26556.69,0.03971
20351,2023-06-18 13:47:00,26542.01,0.03966
20352,2023-06-18 13:48:00,26543.09,0.03958
20353,2023-06-18 13:49:00,26536.11,0.03959
20354,2023-06-18 13:50:00,26524.0,0.03957
20355,2023-06-18 13:51:00,26524.62,0.03957
20356,2023-06-18 13:52:00,26525.33,0.03954
20357,2023-06-18 13:53:00,26537.99,0.03954
20358,2023-06-18 13:54:00,26548.15,0.03956
20359,2023-06-18 13:55:00,26542.01,0.03958
20360,2023-06-18 13:56:00,26540.56,0.0396
20361,2023-06-18 13:57:00,26538.01,0.03959
20362,2023-06-18 13:58:00,26533.64,0.03953
20363,2023-06-18 13:59:00,26534.97,0.03953
20364,2023-06-18 14:00:00,26538.0,0.03953
20365,2023-06-18 14:01:00,26539.99,0.03957
20366,2023-06-18 14:02:00,26534.0,0.03953
20367,2023-06-18 14:03:00,26535.31,0.03953
20368,2023-06-18 14:04:00,26530.07,0.03954
20369,2023-06-18 14:05:00,26524.95,0.0395
20370,2023-06-18 14:06:00,26527.03,0.03951
20371,2023-06-18 14:07:00,26527.03,0.03951
20372,2023-06-18 14:08:00,26528.0,0.0395
20373,2023-06-18 14:09:00,26534.99,0.0395
20374,2023-06-18 14:10:00,26531.99,0.03952
20375,2023-06-18 14:11:00,26531.99,0.03956
20376,2023-06-18 14:12:00,26531.87,0.03956
20377,2023-06-18 14:13:00,26530.01,0.03952
20378,2023-06-18 14:14:00,26526.48,0.03952
20379,2023-06-18 14:15:00,26522.0,0.03952
20380,2023-06-18 14:16:00,26528.0,0.03955
20381,2023-06-18 14:17:00,26528.56,0.03951
20382,2023-06-18 14:18:00,26535.0,0.03951
20383,2023-06-18 14:19:00,26538.0,0.03954
20384,2023-06-18 14:20:00,26520.25,0.03955
20385,2023-06-18 14:21:00,26516.0,0.03955
20386,2023-06-18 14:22:00,26508.0,0.03959
20387,2023-06-18 14:23:00,26508.82,0.03954
20388,2023-06-18 14:24:00,26511.56,0.03959
20389,2023-06-18 14:25:00,26523.99,0.03962
20390,2023-06-18 14:26:00,26544.01,0.0396
20391,2023-06-18 14:27:00,26549.11,0.03965
20392,2023-06-18 14:28:00,26540.83,0.03965
20393,2023-06-18 14:29:00,26542.02,0.03965
20394,2023-06-18 14:30:00,26544.46,0.03965
20395,2023-06-18 14:31:00,26530.0,0.03966
20396,2023-06-18 14:32:00,26530.0,0.0397
20397,2023-06-18 14:33:00,26524.01,0.03969
20398,2023-06-18 14:34:00,26523.41,0.03964
20399,2023-06-18 14:35:00,26516.36,0.03958
20400,2023-06-18 14:36:00,26506.0,0.03967
20401,2023-06-18 14:37:00,26500.0,0.03969
20402,2023-06-18 14:38:00,26494.0,0.03971
20403,2023-06-18 14:39:00,26499.99,0.03971
20404,2023-06-18 14:40:00,26492.87,0.03989
20405,2023-06-18 14:41:00,26495.99,0.03983
20406,2023-06-18 14:42:00,26496.68,0.03978
20407,2023-06-18 14:43:00,26491.04,0.03981
20408,2023-06-18 14:44:00,26494.01,0.03981
20409,2023-06-18 14:45:00,26493.99,0.03982
20410,2023-06-18 14:46:00,26486.0,0.0399
20411,2023-06-18 14:47:00,26482.94,0.03993
20412,2023-06-18 14:48:00,26490.03,0.03994
20413,2023-06-18 14:49:00,26491.99,0.03994
20414,2023-06-18 14:50:00,26497.27,0.04002
20415,2023-06-18 14:51:00,26484.02,0.03992
20416,2023-06-18 14:52:00,26500.95,0.03995
20417,2023-06-18 14:53:00,26514.65,0.03992
20418,2023-06-18 14:54:00,26500.01,0.03993
20419,2023-06-18 14:55:00,26493.4,0.03997
20420,2023-06-18 14:56:00,26493.39,0.03991
20421,2023-06-18 14:57:00,26493.4,0.04
20422,2023-06-18 14:58:00,26493.4,0.04
20423,2023-06-18 14:59:00,26486.0,0.03994
20424,2023-06-18 15:00:00,26482.0,0.03992
20425,2023-06-18 15:01:00,26476.0,0.03998
20426,2023-06-18 15:02:00,26471.16,0.04
20427,2023-06-18 15:03:00,26467.63,0.03997
20428,2023-06-18 15:04:00,26475.99,0.03997
20429,2023-06-18 15:05:00,26464.01,0.03993
20430,2023-06-18 15:06:00,26465.19,0.03992
20431,2023-06-18 15:07:00,26470.0,0.03992
20432,2023-06-18 15:08:00,26476.01,0.03984
20433,2023-06-18 15:09:00,26476.0,0.03991
20434,2023-06-18 15:10:00,26483.6,0.03988
20435,2023-06-18 15:11:00,26498.01,0.03985
20436,2023-06-18 15:12:00,26496.42,0.03985
20437,2023-06-18 15:13:00,26499.69,0.03988
20438,2023-06-18 15:14:00,26499.7,0.03988
20439,2023-06-18 15:15:00,26498.0,0.03988
20440,2023-06-18 15:16:00,26503.64,0.03988
20441,2023-06-18 15:17:00,26507.32,0.03993
20442,2023-06-18 15:18:00,26504.0,0.03994
20443,2023-06-18 15:19:00,26504.01,0.03991
20444,2023-06-18 15:20:00,26504.81,0.03991
20445,2023-06-18 15:21:00,26504.36,0.03991
20446,2023-06-18 15:22:00,26504.37,0.03991
20447,2023-06-18 15:23:00,26511.2,0.03995
20448,2023-06-18 15:24:00,26508.01,0.03998
20449,2023-06-18 15:25:00,26513.0,0.03998
20450,2023-06-18 15:26:00,26519.99,0.03998
20451,2023-06-18 15:27:00,26535.36,0.04002
20452,2023-06-18 15:28:00,26529.58,0.04006
20453,2023-06-18 15:29:00,26533.43,0.04006
20454,2023-06-18 15:30:00,26537.54,0.04013
20455,2023-06-18 15:31:00,26545.17,0.04017
20456,2023-06-18 15:32:00,26540.01,0.04034
20457,2023-06-18 15:33:00,26532.01,0.04047
20458,2023-06-18 15:34:00,26530.36,0.04065
20459,2023-06-18 15:35:00,26532.4,0.04065
20460,2023-06-18 15:36:00,26547.11,0.04053
20461,2023-06-18 15:37:00,26540.0,0.04028
20462,2023-06-18 15:38:00,26550.56,0.04031
20463,2023-06-18 15:39:00,26560.01,0.04037
20464,2023-06-18 15:40:00,26551.89,0.04025
20465,2023-06-18 15:41:00,26559.83,0.0403
20466,2023-06-18 15:42:00,26554.45,0.04039
20467,2023-06-18 15:43:00,26550.01,0.0405
20468,2023-06-18 15:44:00,26553.51,0.04043
20469,2023-06-18 15:45:00,26554.82,0.04037
20470,2023-06-18 15:46:00,26552.0,0.04031
20471,2023-06-18 15:47:00,26554.0,0.04035
20472,2023-06-18 15:48:00,26556.01,0.04036
20473,2023-06-18 15:49:00,26564.0,0.04012
20474,2023-06-18 15:50:00,26556.0,0.04013
20475,2023-06-18 15:51:00,26569.62,0.04022
20476,2023-06-18 15:52:00,26560.0,0.04016
20477,2023-06-18 15:53:00,26541.78,0.04012
20478,2023-06-18 15:54:00,26545.47,0.04012
20479,2023-06-18 15:55:00,26528.51,0.04008
20480,2023-06-18 15:56:00,26532.69,0.04008
20481,2023-06-18 15:57:00,26538.66,0.04008
20482,2023-06-18 15:58:00,26546.6,0.04009
20483,2023-06-18 15:59:00,26549.99,0.04021
20484,2023-06-18 16:00:00,26544.64,0.04007
20485,2023-06-18 16:01:00,26542.0,0.04005
20486,2023-06-18 16:02:00,26540.48,0.04004
20487,2023-06-18 16:03:00,26531.37,0.04
20488,2023-06-18 16:04:00,26531.0,0.03996
20489,2023-06-18 16:05:00,26539.99,0.03999
20490,2023-06-18 16:06:00,26564.01,0.03992
20491,2023-06-18 16:07:00,26558.6,0.03996
20492,2023-06-18 16:08:00,26558.0,0.03996
20493,2023-06-18 16:09:00,26558.0,0.03996
20494,2023-06-18 16:10:00,26570.0,0.03996
20495,2023-06-18 16:11:00,26564.76,0.03994
20496,2023-06-18 16:12:00,26562.12,0.03992
20497,2023-06-18 16:13:00,26560.07,0.03992
20498,2023-06-18 16:14:00,26561.13,0.03992
20499,2023-06-18 16:15:00,26560.17,0.03991
20500,2023-06-18 16:16:00,26560.17,0.03991
20501,2023-06-18 16:17:00,26560.0,0.03991
20502,2023-06-18 16:18:00,26552.18,0.0399
20503,2023-06-18 16:19:00,26553.82,0.0399
20504,2023-06-18 16:20:00,26552.4,0.03998
20505,2023-06-18 16:21:00,26552.41,0.04001
20506,2023-06-18 16:22:00,26552.42,0.04001
20507,2023-06-18 16:23:00,26552.42,0.04
20508,2023-06-18 16:24:00,26552.41,0.04
20509,2023-06-18 16:25:00,26541.68,0.04
20510,2023-06-18 16:26:00,26539.78,0.03997
20511,2023-06-18 16:27:00,26534.0,0.03997
20512,2023-06-18 16:28:00,26537.38,0.03997
20513,2023-06-18 16:29:00,26537.99,0.03996
20514,2023-06-18 16:30:00,26538.0,0.03999
20515,2023-06-18 16:31:00,26543.29,0.04001
20516,2023-06-18 16:32:00,26543.3,0.04002
20517,2023-06-18 16:33:00,26543.29,0.04002
20518,2023-06-18 16:34:00,26543.29,0.04002
20519,2023-06-18 16:35:00,26542.04,0.04002
20520,2023-06-18 16:36:00,26542.03,0.04003
20521,2023-06-18 16:37:00,26540.58,0.04003
20522,2023-06-18 16:38:00,26540.58,0.04003
20523,2023-06-18 16:39:00,26536.0,0.04003
20524,2023-06-18 16:40:00,26542.66,0.03996
20525,2023-06-18 16:41:00,26547.79,0.03999
20526,2023-06-18 16:42:00,26551.35,0.03999
20527,2023-06-18 16:43:00,26550.03,0.03998
20528,2023-06-18 16:44:00,26546.01,0.03996
20529,2023-06-18 16:45:00,26546.0,0.03995
20530,2023-06-18 16:46:00,26546.0,0.03995
20531,2023-06-18 16:47:00,26544.8,0.03995
20532,2023-06-18 16:48:00,26545.2,0.03995
20533,2023-06-18 16:49:00,26548.5,0.03995
20534,2023-06-18 16:50:00,26552.87,0.03994
20535,2023-06-18 16:51:00,26552.87,0.03993
20536,2023-06-18 16:52:00,26557.99,0.03986
20537,2023-06-18 16:53:00,26556.15,0.03983
20538,2023-06-18 16:54:00,26556.86,0.03981
20539,2023-06-18 16:55:00,26556.87,0.03982
20540,2023-06-18 16:56:00,26562.0,0.03982
20541,2023-06-18 16:57:00,26562.09,0.03982
20542,2023-06-18 16:58:00,26562.08,0.03985
20543,2023-06-18 16:59:00,26562.09,0.03985
20544,2023-06-18 17:00:00,26562.08,0.03978
20545,2023-06-18 17:01:00,26561.22,0.03976
20546,2023-06-18 17:02:00,26553.84,0.03979
20547,2023-06-18 17:03:00,26544.0,0.03975
20548,2023-06-18 17:04:00,26534.42,0.0398
20549,2023-06-18 17:05:00,26545.55,0.0398
20550,2023-06-18 17:06:00,26548.95,0.03976
20551,2023-06-18 17:07:00,26558.14,0.03976
20552,2023-06-18 17:08:00,26563.84,0.03979
20553,2023-06-18 17:09:00,26569.98,0.03987
20554,2023-06-18 17:10:00,26546.01,0.03987
20555,2023-06-18 17:11:00,26558.35,0.03987
20556,2023-06-18 17:12:00,26570.0,0.03986
20557,2023-06-18 17:13:00,26562.43,0.03986
20558,2023-06-18 17:14:00,26564.01,0.03981
20559,2023-06-18 17:15:00,26563.09,0.03981
20560,2023-06-18 17:16:00,26551.72,0.03981
20561,2023-06-18 17:17:00,26562.0,0.03978
20562,2023-06-18 17:18:00,26595.34,0.0398
20563,2023-06-18 17:19:00,26596.0,0.03983
20564,2023-06-18 17:20:00,26621.25,0.03985
20565,2023-06-18 17:21:00,26612.52,0.03992
20566,2023-06-18 17:22:00,26624.73,0.03992
20567,2023-06-18 17:23:00,26632.67,0.03995
20568,2023-06-18 17:24:00,26630.13,0.03995
20569,2023-06-18 17:25:00,26614.0,0.03996
20570,2023-06-18 17:26:00,26611.2,0.04015
20571,2023-06-18 17:27:00,26619.99,0.04042
20572,2023-06-18 17:28:00,26616.3,0.04055
20573,2023-06-18 17:29:00,26609.98,0.04087
20574,2023-06-18 17:30:00,26607.4,0.04058
20575,2023-06-18 17:31:00,26617.29,0.04074
20576,2023-06-18 17:32:00,26610.43,0.04045
20577,2023-06-18 17:33:00,26611.99,0.04043
20578,2023-06-18 17:34:00,26605.2,0.04043
20579,2023-06-18 17:35:00,26593.71,0.04038
20580,2023-06-18 17:36:00,26595.63,0.04034
20581,2023-06-18 17:37:00,26595.16,0.04031
20582,2023-06-18 17:38:00,26590.68,0.0403
20583,2023-06-18 17:39:00,26588.85,0.0403
20584,2023-06-18 17:40:00,26588.86,0.0403
20585,2023-06-18 17:41:00,26590.0,0.0403
20586,2023-06-18 17:42:00,26599.99,0.04039
20587,2023-06-18 17:43:00,26596.2,0.04039
20588,2023-06-18 17:44:00,26601.8,0.04031
20589,2023-06-18 17:45:00,26592.0,0.0403
20590,2023-06-18 17:46:00,26582.0,0.0403
20591,2023-06-18 17:47:00,26585.68,0.0403
20592,2023-06-18 17:48:00,26578.0,0.04028
20593,2023-06-18 17:49:00,26576.0,0.04026
20594,2023-06-18 17:50:00,26582.08,0.04026
20595,2023-06-18 17:51:00,26593.18,0.04014
20596,2023-06-18 17:52:00,26599.99,0.04018
20597,2023-06-18 17:53:00,26623.06,0.04023
20598,2023-06-18 17:54:00,26629.27,0.04032
20599,2023-06-18 17:55:00,26611.34,0.04033
20600,2023-06-18 17:56:00,26615.31,0.04025
20601,2023-06-18 17:57:00,26610.01,0.04029
20602,2023-06-18 17:58:00,26610.01,0.04027
20603,2023-06-18 17:59:00,26620.12,0.04027
20604,2023-06-18 18:00:00,26619.99,0.04034
20605,2023-06-18 18:01:00,26627.06,0.04031
20606,2023-06-18 18:02:00,26630.27,0.0403
20607,2023-06-18 18:03:00,26632.0,0.04025
20608,2023-06-18 18:04:00,26632.0,0.04021
20609,2023-06-18 18:05:00,26632.0,0.04023
20610,2023-06-18 18:06:00,26629.99,0.04024
20611,2023-06-18 18:07:00,26634.61,0.04024
20612,2023-06-18 18:08:00,26636.0,0.04028
20613,2023-06-18 18:09:00,26626.0,0.04023
20614,2023-06-18 18:10:00,26619.99,0.04013
20615,2023-06-18 18:11:00,26616.0,0.04006
20616,2023-06-18 18:12:00,26605.99,0.04006
20617,2023-06-18 18:13:00,26606.67,0.03995
20618,2023-06-18 18:14:00,26600.0,0.03994
20619,2023-06-18 18:15:00,26606.0,0.03997
20620,2023-06-18 18:16:00,26611.48,0.04001
20621,2023-06-18 18:17:00,26610.01,0.04
20622,2023-06-18 18:18:00,26603.99,0.04002
20623,2023-06-18 18:19:00,26602.24,0.04001
20624,2023-06-18 18:20:00,26602.24,0.04003
20625,2023-06-18 18:21:00,26606.96,0.04005
20626,2023-06-18 18:22:00,26596.01,0.04005
20627,2023-06-18 18:23:00,26580.0,0.04005
20628,2023-06-18 18:24:00,26590.73,0.04005
20629,2023-06-18 18:25:00,26581.76,0.03998
20630,2023-06-18 18:26:00,26580.0,0.03999
20631,2023-06-18 18:27:00,26591.41,0.03999
20632,2023-06-18 18:28:00,26577.31,0.04006
20633,2023-06-18 18:29:00,26579.99,0.04002
20634,2023-06-18 18:30:00,26583.69,0.04
20635,2023-06-18 18:31:00,26583.96,0.04008
20636,2023-06-18 18:32:00,26564.81,0.04008
20637,2023-06-18 18:33:00,26574.0,0.04001
20638,2023-06-18 18:34:00,26569.35,0.04001
20639,2023-06-18 18:35:00,26573.98,0.0401
20640,2023-06-18 18:36:00,26575.55,0.0401
20641,2023-06-18 18:37:00,26578.0,0.04012
20642,2023-06-18 18:38:00,26572.85,0.04012
20643,2023-06-18 18:39:00,26592.0,0.04015
20644,2023-06-18 18:40:00,26598.75,0.04017
20645,2023-06-18 18:41:00,26596.01,0.04011
20646,2023-06-18 18:42:00,26604.78,0.04011
20647,2023-06-18 18:43:00,26609.71,0.0401
20648,2023-06-18 18:44:00,26622.47,0.04015
20649,2023-06-18 18:45:00,26632.01,0.04014
20650,2023-06-18 18:46:00,26610.0,0.0401
20651,2023-06-18 18:47:00,26624.01,0.0401
20652,2023-06-18 18:48:00,26622.01,0.0401
20653,2023-06-18 18:49:00,26622.0,0.0401
20654,2023-06-18 18:50:00,26617.97,0.04006
20655,2023-06-18 18:51:00,26615.11,0.04006
20656,2023-06-18 18:52:00,26613.86,0.04006
20657,2023-06-18 18:53:00,26619.3,0.04006
20658,2023-06-18 18:54:00,26619.3,0.04006
20659,2023-06-18 18:55:00,26619.3,0.04014
20660,2023-06-18 18:56:00,26619.31,0.04009
20661,2023-06-18 18:57:00,26635.4,0.04009
20662,2023-06-18 18:58:00,26631.99,0.04009
20663,2023-06-18 18:59:00,26630.0,0.04012
20664,2023-06-18 19:00:00,26634.0,0.04012
20665,2023-06-18 19:01:00,26626.2,0.04007
20666,2023-06-18 19:02:00,26626.19,0.04003
20667,2023-06-18 19:03:00,26603.4,0.04006
20668,2023-06-18 19:04:00,26601.85,0.04008
20669,2023-06-18 19:05:00,26608.0,0.04008
20670,2023-06-18 19:06:00,26614.77,0.04008
20671,2023-06-18 19:07:00,26611.99,0.04008
20672,2023-06-18 19:08:00,26611.77,0.04008
20673,2023-06-18 19:09:00,26613.99,0.04008
20674,2023-06-18 19:10:00,26600.01,0.04003
20675,2023-06-18 19:11:00,26591.99,0.04003
20676,2023-06-18 19:12:00,26593.41,0.04001
20677,2023-06-18 19:13:00,26593.41,0.04001
20678,2023-06-18 19:14:00,26590.33,0.04001
20679,2023-06-18 19:15:00,26598.01,0.04001
20680,2023-06-18 19:16:00,26600.0,0.04001
20681,2023-06-18 19:17:00,26601.2,0.04001
20682,2023-06-18 19:18:00,26596.3,0.04001
20683,2023-06-18 19:19:00,26596.31,0.04004
20684,2023-06-18 19:20:00,26598.0,0.04004
20685,2023-06-18 19:21:00,26589.59,0.04007
20686,2023-06-18 19:22:00,26582.09,0.04007
20687,2023-06-18 19:23:00,26602.0,0.04006
20688,2023-06-18 19:24:00,26593.06,0.04002
20689,2023-06-18 19:25:00,26596.53,0.04006
20690,2023-06-18 19:26:00,26601.36,0.04006
20691,2023-06-18 19:27:00,26601.37,0.04
20692,2023-06-18 19:28:00,26600.8,0.04001
20693,2023-06-18 19:29:00,26600.79,0.04001
20694,2023-06-18 19:30:00,26597.28,0.04001
20695,2023-06-18 19:31:00,26601.21,0.04
20696,2023-06-18 19:32:00,26601.22,0.04
20697,2023-06-18 19:33:00,26597.19,0.04
20698,2023-06-18 19:34:00,26601.22,0.04
20699,2023-06-18 19:35:00,26597.19,0.04005
20700,2023-06-18 19:36:00,26599.74,0.04004
20701,2023-06-18 19:37:00,26599.73,0.04004
20702,2023-06-18 19:38:00,26599.74,0.04004
20703,2023-06-18 19:39:00,26601.2,0.04
20704,2023-06-18 19:40:00,26599.77,0.04
20705,2023-06-18 19:41:00,26599.77,0.04
20706,2023-06-18 19:42:00,26599.76,0.04
20707,2023-06-18 19:43:00,26601.2,0.04
20708,2023-06-18 19:44:00,26605.86,0.04
20709,2023-06-18 19:45:00,26603.0,0.03998
20710,2023-06-18 19:46:00,26603.01,0.03998
20711,2023-06-18 19:47:00,26606.99,0.03998
20712,2023-06-18 19:48:00,26615.98,0.03998
20713,2023-06-18 19:49:00,26623.99,0.03996
20714,2023-06-18 19:50:00,26624.0,0.03996
20715,2023-06-18 19:51:00,26626.01,0.03996
20716,2023-06-18 19:52:00,26619.83,0.04003
20717,2023-06-18 19:53:00,26620.76,0.04003
20718,2023-06-18 19:54:00,26620.0,0.04003
