,Time,BTCUSDT,BNBUSDT
25113,2023-06-21 21:06:00,30103.99,248.7
25114,2023-06-21 21:07:00,30096.44,248.8
25115,2023-06-21 21:08:00,30040.54,248.5
25116,2023-06-21 21:09:00,30052.18,248.5
25117,2023-06-21 21:10:00,30068.98,248.7
25118,2023-06-21 21:11:00,30086.0,248.7
25119,2023-06-21 21:12:00,30086.76,248.8
25120,2023-06-21 21:13:00,30103.57,249.1
25121,2023-06-21 21:14:00,30110.48,249.4
25122,2023-06-21 21:15:00,30063.66,249.1
25123,2023-06-21 21:16:00,30030.01,248.8
25124,2023-06-21 21:17:00,30034.0,248.9
25125,2023-06-21 21:18:00,30010.0,248.8
25126,2023-06-21 21:19:00,30025.18,248.9
25127,2023-06-21 21:20:00,30046.07,249.0
25128,2023-06-21 21:21:00,30062.0,249.1
25129,2023-06-21 21:22:00,30061.51,249.2
25130,2023-06-21 21:23:00,30061.51,249.2
25131,2023-06-21 21:24:00,30071.99,249.3
25132,2023-06-21 21:25:00,30076.63,249.4
25133,2023-06-21 21:26:00,30058.76,249.4
25134,2023-06-21 21:27:00,30060.0,249.4
25135,2023-06-21 21:28:00,30064.99,249.4
25136,2023-06-21 21:29:00,30057.13,249.4
25137,2023-06-21 21:30:00,30071.18,249.4
25138,2023-06-21 21:31:00,30080.46,249.6
25139,2023-06-21 21:32:00,30066.17,249.6
25140,2023-06-21 21:33:00,30053.87,249.6
25141,2023-06-21 21:34:00,30047.0,249.6
25142,2023-06-21 21:35:00,30070.0,249.8
25143,2023-06-21 21:36:00,30046.96,249.8
25144,2023-06-21 21:37:00,30029.25,249.7
25145,2023-06-21 21:38:00,30009.06,249.5
25146,2023-06-21 21:39:00,30026.03,249.4
25147,2023-06-21 21:40:00,30005.01,249.2
25148,2023-06-21 21:41:00,30016.63,249.4
25149,2023-06-21 21:42:00,30028.29,249.6
25150,2023-06-21 21:43:00,30042.05,249.5
25151,2023-06-21 21:44:00,30038.82,249.5
25152,2023-06-21 21:45:00,30010.7,249.2
25153,2023-06-21 21:46:00,29985.26,249.0
25154,2023-06-21 21:47:00,29883.74,248.5
25155,2023-06-21 21:48:00,29906.52,248.5
25156,2023-06-21 21:49:00,29898.0,248.6
25157,2023-06-21 21:50:00,29955.99,248.9
25158,2023-06-21 21:51:00,29928.01,248.8
25159,2023-06-21 21:52:00,29914.29,248.5
25160,2023-06-21 21:53:00,29907.38,248.5
25161,2023-06-21 21:54:00,29911.49,248.5
25162,2023-06-21 21:55:00,29926.01,248.6
25163,2023-06-21 21:56:00,29925.99,248.4
25164,2023-06-21 21:57:00,29936.01,248.5
25165,2023-06-21 21:58:00,29948.0,248.5
25166,2023-06-21 21:59:00,29988.01,248.6
25167,2023-06-21 22:00:00,29964.67,248.5
25168,2023-06-21 22:01:00,29929.47,248.2
25169,2023-06-21 22:02:00,29885.91,247.8
25170,2023-06-21 22:03:00,29893.01,247.9
25171,2023-06-21 22:04:00,29910.01,247.7
25172,2023-06-21 22:05:00,29966.98,248.1
25173,2023-06-21 22:06:00,29947.87,248.0
25174,2023-06-21 22:07:00,29953.74,248.2
25175,2023-06-21 22:08:00,29978.55,248.3
25176,2023-06-21 22:09:00,29966.98,248.2
25177,2023-06-21 22:10:00,29962.86,248.2
25178,2023-06-21 22:11:00,29970.0,248.3
25179,2023-06-21 22:12:00,29987.3,248.6
25180,2023-06-21 22:13:00,29991.16,248.7
25181,2023-06-21 22:14:00,30008.9,248.8
25182,2023-06-21 22:15:00,29989.95,248.7
25183,2023-06-21 22:16:00,29985.93,248.7
25184,2023-06-21 22:17:00,30006.99,248.8
25185,2023-06-21 22:18:00,30020.57,248.7
25186,2023-06-21 22:19:00,30008.08,248.8
25187,2023-06-21 22:20:00,29994.06,248.8
25188,2023-06-21 22:21:00,30007.97,248.8
25189,2023-06-21 22:22:00,29994.9,248.8
25190,2023-06-21 22:23:00,29994.44,248.7
25191,2023-06-21 22:24:00,30009.99,248.9
25192,2023-06-21 22:25:00,29965.06,248.8
25193,2023-06-21 22:26:00,29981.08,248.8
25194,2023-06-21 22:27:00,29937.56,248.7
25195,2023-06-21 22:28:00,29930.03,248.5
25196,2023-06-21 22:29:00,29943.45,248.5
25197,2023-06-21 22:30:00,29934.94,248.5
25198,2023-06-21 22:31:00,29938.77,248.7
25199,2023-06-21 22:32:00,29977.69,248.8
25200,2023-06-21 22:33:00,29968.03,248.8
25201,2023-06-21 22:34:00,29950.02,248.8
25202,2023-06-21 22:35:00,29944.1,248.6
25203,2023-06-21 22:36:00,29953.08,248.7
25204,2023-06-21 22:37:00,29930.17,248.7
25205,2023-06-21 22:38:00,29910.07,248.4
25206,2023-06-21 22:39:00,29899.77,248.2
25207,2023-06-21 22:40:00,29865.69,248.1
25208,2023-06-21 22:41:00,29847.9,247.9
25209,2023-06-21 22:42:00,29865.51,247.8
25210,2023-06-21 22:43:00,29827.24,248.2
25211,2023-06-21 22:44:00,29835.58,247.4
25212,2023-06-21 22:45:00,29885.04,247.8
25213,2023-06-21 22:46:00,29898.08,247.8
25214,2023-06-21 22:47:00,29892.06,247.9
25215,2023-06-21 22:48:00,29895.61,247.9
25216,2023-06-21 22:49:00,29895.75,248.0
25217,2023-06-21 22:50:00,29899.74,248.1
25218,2023-06-21 22:51:00,29873.81,248.1
25219,2023-06-21 22:52:00,29863.47,247.6
25220,2023-06-21 22:53:00,29825.34,247.4
25221,2023-06-21 22:54:00,29851.9,247.6
25222,2023-06-21 22:55:00,29871.05,247.7
25223,2023-06-21 22:56:00,29875.99,247.8
25224,2023-06-21 22:57:00,29878.0,247.8
25225,2023-06-21 22:58:00,29883.55,248.0
25226,2023-06-21 22:59:00,29880.95,248.1
25227,2023-06-21 23:00:00,29903.89,248.2
25228,2023-06-21 23:01:00,29914.99,248.2
25229,2023-06-21 23:02:00,29918.0,248.2
25230,2023-06-21 23:03:00,29913.99,248.2
25231,2023-06-21 23:04:00,29913.99,248.4
25232,2023-06-21 23:05:00,29910.64,248.4
25233,2023-06-21 23:06:00,29904.01,248.3
25234,2023-06-21 23:07:00,29880.11,248.1
25235,2023-06-21 23:08:00,29884.02,248.2
25236,2023-06-21 23:09:00,29873.71,248.0
25237,2023-06-21 23:10:00,29877.01,248.1
25238,2023-06-21 23:11:00,29890.87,248.1
25239,2023-06-21 23:12:00,29909.99,248.3
25240,2023-06-21 23:13:00,29894.52,248.2
25241,2023-06-21 23:14:00,29898.34,248.2
25242,2023-06-21 23:15:00,29885.95,248.2
25243,2023-06-21 23:16:00,29910.2,248.3
25244,2023-06-21 23:17:00,29913.82,248.3
25245,2023-06-21 23:18:00,29946.01,248.4
25246,2023-06-21 23:19:00,29943.29,248.6
25247,2023-06-21 23:20:00,29934.0,248.6
25248,2023-06-21 23:21:00,29922.01,248.5
25249,2023-06-21 23:22:00,29927.99,248.5
25250,2023-06-21 23:23:00,29928.0,248.5
25251,2023-06-21 23:24:00,29932.56,248.5
25252,2023-06-21 23:25:00,29932.57,248.5
25253,2023-06-21 23:26:00,29931.71,248.5
25254,2023-06-21 23:27:00,29980.0,248.9
25255,2023-06-21 23:28:00,29974.24,248.9
25256,2023-06-21 23:29:00,29966.01,248.8
25257,2023-06-21 23:30:00,29957.99,248.9
25258,2023-06-21 23:31:00,29965.99,248.9
25259,2023-06-21 23:32:00,29986.42,249.0
25260,2023-06-21 23:33:00,29968.0,249.0
25261,2023-06-21 23:34:00,29970.54,249.0
25262,2023-06-21 23:35:00,29982.91,249.0
25263,2023-06-21 23:36:00,29982.0,248.9
25264,2023-06-21 23:37:00,30000.0,249.2
25265,2023-06-21 23:38:00,29990.29,249.1
25266,2023-06-21 23:39:00,29996.3,249.2
25267,2023-06-21 23:40:00,29999.74,249.2
25268,2023-06-21 23:41:00,29998.44,249.3
25269,2023-06-21 23:42:00,29998.23,249.3
25270,2023-06-21 23:43:00,30047.99,249.5
25271,2023-06-21 23:44:00,30033.36,249.4
25272,2023-06-21 23:45:00,30072.06,249.6
25273,2023-06-21 23:46:00,30058.01,249.6
25274,2023-06-21 23:47:00,30084.44,249.6
25275,2023-06-21 23:48:00,30126.3,249.8
25276,2023-06-21 23:49:00,30134.24,249.7
25277,2023-06-21 23:50:00,30106.0,249.7
25278,2023-06-21 23:51:00,30062.84,249.5
25279,2023-06-21 23:52:00,30065.01,249.6
25280,2023-06-21 23:53:00,30082.0,249.5
25281,2023-06-21 23:54:00,30082.33,249.6
25282,2023-06-21 23:55:00,30090.0,249.7
25283,2023-06-21 23:56:00,30085.84,249.7
25284,2023-06-21 23:57:00,30134.38,249.9
25285,2023-06-21 23:58:00,30114.37,249.9
25286,2023-06-21 23:59:00,30114.56,249.8
25287,2023-06-22 00:00:00,30106.76,249.9
25288,2023-06-22 00:01:00,30151.2,250.0
25289,2023-06-22 00:02:00,30146.0,250.0
25290,2023-06-22 00:03:00,30130.09,250.0
25291,2023-06-22 00:04:00,30157.01,250.0
25292,2023-06-22 00:05:00,30138.31,250.0
25293,2023-06-22 00:06:00,30135.93,250.0
25294,2023-06-22 00:07:00,30148.52,250.0
25295,2023-06-22 00:08:00,30146.76,250.0
25296,2023-06-22 00:09:00,30142.75,249.9
25297,2023-06-22 00:10:00,30153.99,250.0
25298,2023-06-22 00:11:00,30173.11,250.2
25299,2023-06-22 00:12:00,30180.24,250.4
25300,2023-06-22 00:13:00,30131.81,250.1
25301,2023-06-22 00:14:00,30122.39,250.3
25302,2023-06-22 00:15:00,30134.0,250.4
25303,2023-06-22 00:16:00,30121.2,250.3
25304,2023-06-22 00:17:00,30103.9,250.3
25305,2023-06-22 00:18:00,30112.66,250.4
25306,2023-06-22 00:19:00,30143.67,250.6
25307,2023-06-22 00:20:00,30132.0,250.5
25308,2023-06-22 00:21:00,30143.24,250.7
25309,2023-06-22 00:22:00,30150.01,250.7
25310,2023-06-22 00:23:00,30120.25,250.6
25311,2023-06-22 00:24:00,30128.01,250.6
25312,2023-06-22 00:25:00,30125.55,250.5
25313,2023-06-22 00:26:00,30161.04,250.8
25314,2023-06-22 00:27:00,30145.17,250.8
25315,2023-06-22 00:28:00,30128.74,250.7
25316,2023-06-22 00:29:00,30131.67,250.7
25317,2023-06-22 00:30:00,30120.58,250.4
25318,2023-06-22 00:31:00,30145.16,250.6
25319,2023-06-22 00:32:00,30142.4,250.5
25320,2023-06-22 00:33:00,30138.55,250.5
25321,2023-06-22 00:34:00,30140.56,250.4
25322,2023-06-22 00:35:00,30143.95,250.5
25323,2023-06-22 00:36:00,30159.99,250.4
25324,2023-06-22 00:37:00,30140.51,250.5
25325,2023-06-22 00:38:00,30136.92,250.3
25326,2023-06-22 00:39:00,30138.01,250.1
25327,2023-06-22 00:40:00,30133.2,250.2
25328,2023-06-22 00:41:00,30131.58,249.9
25329,2023-06-22 00:42:00,30108.84,249.9
25330,2023-06-22 00:43:00,30114.37,249.9
25331,2023-06-22 00:44:00,30118.01,249.8
25332,2023-06-22 00:45:00,30122.65,249.9
25333,2023-06-22 00:46:00,30097.99,249.5
25334,2023-06-22 00:47:00,30080.01,249.2
25335,2023-06-22 00:48:00,30093.62,249.1
25336,2023-06-22 00:49:00,30067.98,248.9
25337,2023-06-22 00:50:00,30087.35,249.2
25338,2023-06-22 00:51:00,30091.39,249.1
25339,2023-06-22 00:52:00,30076.64,249.0
25340,2023-06-22 00:53:00,30040.01,248.9
25341,2023-06-22 00:54:00,30059.76,249.1
25342,2023-06-22 00:55:00,30063.0,249.3
25343,2023-06-22 00:56:00,30052.75,249.1
25344,2023-06-22 00:57:00,30031.89,249.1
25345,2023-06-22 00:58:00,30016.0,249.0
25346,2023-06-22 00:59:00,29993.89,248.8
25347,2023-06-22 01:00:00,29998.95,249.1
25348,2023-06-22 01:01:00,29983.16,249.0
25349,2023-06-22 01:02:00,29978.01,249.0
25350,2023-06-22 01:03:00,29977.86,249.0
25351,2023-06-22 01:04:00,29996.87,249.2
25352,2023-06-22 01:05:00,30015.08,249.5
25353,2023-06-22 01:06:00,29985.67,249.4
25354,2023-06-22 01:07:00,29954.79,249.2
25355,2023-06-22 01:08:00,29952.0,249.3
25356,2023-06-22 01:09:00,29942.39,249.1
25357,2023-06-22 01:10:00,29916.68,248.9
25358,2023-06-22 01:11:00,29892.63,248.7
25359,2023-06-22 01:12:00,29945.99,248.9
25360,2023-06-22 01:13:00,29930.66,248.9
25361,2023-06-22 01:14:00,29957.69,249.0
25362,2023-06-22 01:15:00,29955.97,248.9
25363,2023-06-22 01:16:00,29938.01,248.9
25364,2023-06-22 01:17:00,29955.16,249.0
25365,2023-06-22 01:18:00,29972.0,249.2
25366,2023-06-22 01:19:00,29970.17,249.3
25367,2023-06-22 01:20:00,29993.66,249.4
25368,2023-06-22 01:21:00,30020.84,249.6
25369,2023-06-22 01:22:00,30028.0,249.6
25370,2023-06-22 01:23:00,30039.45,249.8
25371,2023-06-22 01:24:00,30028.0,249.9
25372,2023-06-22 01:25:00,30050.08,250.0
25373,2023-06-22 01:26:00,30060.84,250.2
25374,2023-06-22 01:27:00,30082.01,250.3
25375,2023-06-22 01:28:00,30124.05,250.4
25376,2023-06-22 01:29:00,30172.01,250.8
25377,2023-06-22 01:30:00,30138.31,250.8
25378,2023-06-22 01:31:00,30222.66,251.4
25379,2023-06-22 01:32:00,30195.96,251.3
25380,2023-06-22 01:33:00,30218.0,251.6
25381,2023-06-22 01:34:00,30219.02,251.7
25382,2023-06-22 01:35:00,30129.57,251.4
25383,2023-06-22 01:36:00,30151.44,251.5
25384,2023-06-22 01:37:00,30171.35,251.7
25385,2023-06-22 01:38:00,30181.39,251.8
25386,2023-06-22 01:39:00,30225.49,252.0
25387,2023-06-22 01:40:00,30198.93,252.1
25388,2023-06-22 01:41:00,30215.84,252.4
25389,2023-06-22 01:42:00,30216.02,252.6
25390,2023-06-22 01:43:00,30215.68,252.4
25391,2023-06-22 01:44:00,30208.07,252.2
25392,2023-06-22 01:45:00,30190.01,251.9
25393,2023-06-22 01:46:00,30217.48,251.8
25394,2023-06-22 01:47:00,30207.9,251.6
25395,2023-06-22 01:48:00,30171.38,251.4
25396,2023-06-22 01:49:00,30168.79,251.1
25397,2023-06-22 01:50:00,30173.99,251.3
25398,2023-06-22 01:51:00,30121.4,251.0
25399,2023-06-22 01:52:00,30101.99,250.8
25400,2023-06-22 01:53:00,30114.62,250.6
25401,2023-06-22 01:54:00,30130.77,250.9
25402,2023-06-22 01:55:00,30146.85,251.3
25403,2023-06-22 01:56:00,30141.27,251.2
25404,2023-06-22 01:57:00,30130.14,251.1
25405,2023-06-22 01:58:00,30103.01,251.2
25406,2023-06-22 01:59:00,30139.48,251.4
25407,2023-06-22 02:00:00,30136.18,251.6
25408,2023-06-22 02:01:00,30119.33,251.4
25409,2023-06-22 02:02:00,30104.73,251.1
25410,2023-06-22 02:03:00,30104.74,251.1
25411,2023-06-22 02:04:00,30104.26,251.0
25412,2023-06-22 02:05:00,30084.14,250.8
25413,2023-06-22 02:06:00,30079.99,250.8
25414,2023-06-22 02:07:00,30064.01,250.8
25415,2023-06-22 02:08:00,30094.21,251.1
25416,2023-06-22 02:09:00,30117.5,251.4
25417,2023-06-22 02:10:00,30119.8,251.3
25418,2023-06-22 02:11:00,30141.6,251.5
25419,2023-06-22 02:12:00,30166.41,251.6
25420,2023-06-22 02:13:00,30204.09,251.8
25421,2023-06-22 02:14:00,30194.61,252.0
25422,2023-06-22 02:15:00,30164.96,251.9
25423,2023-06-22 02:16:00,30160.38,251.5
25424,2023-06-22 02:17:00,30177.76,251.6
25425,2023-06-22 02:18:00,30205.0,251.6
25426,2023-06-22 02:19:00,30189.04,251.4
25427,2023-06-22 02:20:00,30179.13,251.2
25428,2023-06-22 02:21:00,30192.93,251.4
25429,2023-06-22 02:22:00,30200.0,251.5
25430,2023-06-22 02:23:00,30201.54,252.0
25431,2023-06-22 02:24:00,30208.91,251.9
25432,2023-06-22 02:25:00,30187.69,252.0
25433,2023-06-22 02:26:00,30187.71,251.9
25434,2023-06-22 02:27:00,30187.7,251.8
25435,2023-06-22 02:28:00,30181.24,251.4
25436,2023-06-22 02:29:00,30144.0,251.3
25437,2023-06-22 02:30:00,30091.39,250.9
25438,2023-06-22 02:31:00,30108.37,250.9
25439,2023-06-22 02:32:00,30130.0,251.0
25440,2023-06-22 02:33:00,30121.13,250.9
25441,2023-06-22 02:34:00,30117.19,251.1
25442,2023-06-22 02:35:00,30117.17,250.9
25443,2023-06-22 02:36:00,30159.89,251.3
25444,2023-06-22 02:37:00,30143.83,251.3
25445,2023-06-22 02:38:00,30146.39,251.1
25446,2023-06-22 02:39:00,30161.89,251.2
25447,2023-06-22 02:40:00,30165.0,251.1
25448,2023-06-22 02:41:00,30158.42,251.0
25449,2023-06-22 02:42:00,30168.51,251.1
25450,2023-06-22 02:43:00,30168.11,251.0
25451,2023-06-22 02:44:00,30163.39,251.1
25452,2023-06-22 02:45:00,30166.39,251.0
25453,2023-06-22 02:46:00,30148.01,251.0
25454,2023-06-22 02:47:00,30149.98,251.0
25455,2023-06-22 02:48:00,30130.97,250.7
25456,2023-06-22 02:49:00,30149.98,250.9
25457,2023-06-22 02:50:00,30147.36,250.7
25458,2023-06-22 02:51:00,30152.44,251.0
25459,2023-06-22 02:52:00,30153.95,251.4
25460,2023-06-22 02:53:00,30155.09,251.5
25461,2023-06-22 02:54:00,30152.01,251.6
25462,2023-06-22 02:55:00,30147.91,251.3
25463,2023-06-22 02:56:00,30157.03,251.3
25464,2023-06-22 02:57:00,30168.57,251.3
25465,2023-06-22 02:58:00,30162.02,250.9
25466,2023-06-22 02:59:00,30159.06,250.9
25467,2023-06-22 03:00:00,30173.99,251.3
25468,2023-06-22 03:01:00,30163.4,251.3
25469,2023-06-22 03:02:00,30162.0,251.3
25470,2023-06-22 03:03:00,30141.12,251.3
25471,2023-06-22 03:04:00,30143.99,251.2
25472,2023-06-22 03:05:00,30142.01,251.4
25473,2023-06-22 03:06:00,30123.98,251.3
25474,2023-06-22 03:07:00,30109.99,251.3
25475,2023-06-22 03:08:00,30101.16,251.4
25476,2023-06-22 03:09:00,30119.42,252.2
25477,2023-06-22 03:10:00,30116.0,252.3
25478,2023-06-22 03:11:00,30097.78,251.8
25479,2023-06-22 03:12:00,30122.0,252.0
25480,2023-06-22 03:13:00,30125.8,251.9
25481,2023-06-22 03:14:00,30156.77,252.2
25482,2023-06-22 03:15:00,30164.01,252.4
25483,2023-06-22 03:16:00,30185.98,253.2
25484,2023-06-22 03:17:00,30217.24,253.7
25485,2023-06-22 03:18:00,30212.0,253.3
25486,2023-06-22 03:19:00,30209.6,253.1
25487,2023-06-22 03:20:00,30214.02,253.0
25488,2023-06-22 03:21:00,30174.01,252.8
25489,2023-06-22 03:22:00,30155.88,251.6
25490,2023-06-22 03:23:00,30151.98,251.6
25491,2023-06-22 03:24:00,30204.35,252.0
25492,2023-06-22 03:25:00,30237.16,252.4
25493,2023-06-22 03:26:00,30267.99,252.5
25494,2023-06-22 03:27:00,30249.87,252.6
25495,2023-06-22 03:28:00,30259.07,253.0
25496,2023-06-22 03:29:00,30280.0,253.4
25497,2023-06-22 03:30:00,30262.15,253.2
25498,2023-06-22 03:31:00,30263.38,253.2
25499,2023-06-22 03:32:00,30249.82,252.9
25500,2023-06-22 03:33:00,30284.25,253.4
25501,2023-06-22 03:34:00,30335.0,254.0
25502,2023-06-22 03:35:00,30287.13,253.7
25503,2023-06-22 03:36:00,30298.21,253.9
25504,2023-06-22 03:37:00,30310.0,253.9
25505,2023-06-22 03:38:00,30321.94,254.1
25506,2023-06-22 03:39:00,30310.22,254.2
25507,2023-06-22 03:40:00,30300.01,254.1
25508,2023-06-22 03:41:00,30303.35,254.0
25509,2023-06-22 03:42:00,30333.78,254.4
25510,2023-06-22 03:43:00,30343.98,254.2
25511,2023-06-22 03:44:00,30368.45,254.4
25512,2023-06-22 03:45:00,30357.99,254.3
25513,2023-06-22 03:46:00,30380.0,254.4
25514,2023-06-22 03:47:00,30380.01,254.7
25515,2023-06-22 03:48:00,30433.98,254.6
25516,2023-06-22 03:49:00,30450.0,254.8
25517,2023-06-22 03:50:00,30476.87,254.9
25518,2023-06-22 03:51:00,30454.01,254.8
25519,2023-06-22 03:52:00,30455.09,254.9
25520,2023-06-22 03:53:00,30433.56,254.8
25521,2023-06-22 03:54:00,30442.01,254.7
25522,2023-06-22 03:55:00,30427.65,255.0
25523,2023-06-22 03:56:00,30434.54,255.5
25524,2023-06-22 03:57:00,30492.32,256.6
25525,2023-06-22 03:58:00,30485.07,256.0
25526,2023-06-22 03:59:00,30472.11,256.7
25527,2023-06-22 04:00:00,30478.37,256.8
25528,2023-06-22 04:01:00,30429.27,256.3
25529,2023-06-22 04:02:00,30454.01,255.9
25530,2023-06-22 04:03:00,30439.18,255.7
25531,2023-06-22 04:04:00,30425.88,255.6
25532,2023-06-22 04:05:00,30423.56,255.9
25533,2023-06-22 04:06:00,30407.93,255.2
25534,2023-06-22 04:07:00,30389.14,255.2
25535,2023-06-22 04:08:00,30388.0,255.2
25536,2023-06-22 04:09:00,30387.0,255.5
25537,2023-06-22 04:10:00,30391.65,255.5
25538,2023-06-22 04:11:00,30355.99,255.3
25539,2023-06-22 04:12:00,30348.83,255.3
25540,2023-06-22 04:13:00,30365.0,255.5
25541,2023-06-22 04:14:00,30367.99,256.2
25542,2023-06-22 04:15:00,30335.64,255.8
25543,2023-06-22 04:16:00,30328.0,255.7
25544,2023-06-22 04:17:00,30317.69,255.4
25545,2023-06-22 04:18:00,30332.12,255.1
25546,2023-06-22 04:19:00,30319.89,254.9
25547,2023-06-22 04:20:00,30335.96,255.2
25548,2023-06-22 04:21:00,30334.0,255.0
25549,2023-06-22 04:22:00,30334.0,255.0
25550,2023-06-22 04:23:00,30311.99,255.0
25551,2023-06-22 04:24:00,30297.65,254.9
25552,2023-06-22 04:25:00,30291.3,254.6
25553,2023-06-22 04:26:00,30282.52,254.3
25554,2023-06-22 04:27:00,30277.56,254.2
25555,2023-06-22 04:28:00,30271.17,254.2
25556,2023-06-22 04:29:00,30285.99,254.0
25557,2023-06-22 04:30:00,30283.25,254.3
25558,2023-06-22 04:31:00,30266.0,253.8
25559,2023-06-22 04:32:00,30299.99,254.4
25560,2023-06-22 04:33:00,30286.51,254.1
25561,2023-06-22 04:34:00,30299.99,254.4
25562,2023-06-22 04:35:00,30304.0,254.4
25563,2023-06-22 04:36:00,30304.01,254.3
25564,2023-06-22 04:37:00,30296.64,254.3
25565,2023-06-22 04:38:00,30298.0,254.1
25566,2023-06-22 04:39:00,30315.02,254.4
25567,2023-06-22 04:40:00,30322.37,254.7
25568,2023-06-22 04:41:00,30329.99,254.6
25569,2023-06-22 04:42:00,30304.02,254.5
25570,2023-06-22 04:43:00,30309.15,254.6
25571,2023-06-22 04:44:00,30317.0,254.8
25572,2023-06-22 04:45:00,30293.61,254.5
25573,2023-06-22 04:46:00,30299.3,254.4
25574,2023-06-22 04:47:00,30297.69,254.3
25575,2023-06-22 04:48:00,30292.79,254.4
25576,2023-06-22 04:49:00,30290.59,254.4
25577,2023-06-22 04:50:00,30247.28,254.2
25578,2023-06-22 04:51:00,30262.5,254.2
25579,2023-06-22 04:52:00,30274.0,254.2
25580,2023-06-22 04:53:00,30291.99,254.5
25581,2023-06-22 04:54:00,30287.16,254.2
25582,2023-06-22 04:55:00,30286.78,254.3
25583,2023-06-22 04:56:00,30291.19,254.3
25584,2023-06-22 04:57:00,30291.18,254.3
25585,2023-06-22 04:58:00,30291.19,254.3
25586,2023-06-22 04:59:00,30296.01,254.5
25587,2023-06-22 05:00:00,30291.19,254.4
25588,2023-06-22 05:01:00,30276.13,254.4
25589,2023-06-22 05:02:00,30274.48,254.1
25590,2023-06-22 05:03:00,30272.97,253.7
25591,2023-06-22 05:04:00,30280.0,253.8
25592,2023-06-22 05:05:00,30285.48,253.9
25593,2023-06-22 05:06:00,30297.1,254.0
25594,2023-06-22 05:07:00,30305.56,254.3
25595,2023-06-22 05:08:00,30306.3,254.4
25596,2023-06-22 05:09:00,30298.77,254.3
25597,2023-06-22 05:10:00,30302.0,254.4
25598,2023-06-22 05:11:00,30284.01,254.1
25599,2023-06-22 05:12:00,30224.8,253.8
25600,2023-06-22 05:13:00,30217.44,253.4
25601,2023-06-22 05:14:00,30231.99,253.4
25602,2023-06-22 05:15:00,30258.01,253.8
25603,2023-06-22 05:16:00,30248.57,253.7
25604,2023-06-22 05:17:00,30246.13,253.6
25605,2023-06-22 05:18:00,30248.73,253.8
25606,2023-06-22 05:19:00,30251.07,253.6
25607,2023-06-22 05:20:00,30226.0,253.5
25608,2023-06-22 05:21:00,30249.64,253.8
25609,2023-06-22 05:22:00,30247.99,253.8
25610,2023-06-22 05:23:00,30250.5,253.8
25611,2023-06-22 05:24:00,30251.04,253.9
25612,2023-06-22 05:25:00,30237.98,253.6
25613,2023-06-22 05:26:00,30241.41,253.6
25614,2023-06-22 05:27:00,30230.72,253.5
25615,2023-06-22 05:28:00,30214.0,253.3
25616,2023-06-22 05:29:00,30205.17,253.2
25617,2023-06-22 05:30:00,30228.86,253.7
25618,2023-06-22 05:31:00,30232.01,253.9
25619,2023-06-22 05:32:00,30236.05,254.0
25620,2023-06-22 05:33:00,30235.81,254.1
25621,2023-06-22 05:34:00,30235.37,254.0
25622,2023-06-22 05:35:00,30235.8,254.1
25623,2023-06-22 05:36:00,30237.99,254.2
25624,2023-06-22 05:37:00,30247.9,254.3
25625,2023-06-22 05:38:00,30249.15,254.1
25626,2023-06-22 05:39:00,30246.0,254.0
25627,2023-06-22 05:40:00,30246.47,253.9
25628,2023-06-22 05:41:00,30248.62,253.9
25629,2023-06-22 05:42:00,30249.41,253.8
25630,2023-06-22 05:43:00,30246.0,253.9
25631,2023-06-22 05:44:00,30234.49,253.7
25632,2023-06-22 05:45:00,30246.0,254.2
25633,2023-06-22 05:46:00,30251.05,254.3
25634,2023-06-22 05:47:00,30259.99,254.3
25635,2023-06-22 05:48:00,30285.11,254.5
25636,2023-06-22 05:49:00,30286.59,254.6
25637,2023-06-22 05:50:00,30305.63,254.4
25638,2023-06-22 05:51:00,30306.7,254.3
25639,2023-06-22 05:52:00,30313.31,254.4
25640,2023-06-22 05:53:00,30311.16,254.3
25641,2023-06-22 05:54:00,30307.61,254.2
25642,2023-06-22 05:55:00,30312.5,254.3
25643,2023-06-22 05:56:00,30331.67,254.4
25644,2023-06-22 05:57:00,30331.05,254.5
25645,2023-06-22 05:58:00,30335.99,254.5
25646,2023-06-22 05:59:00,30350.0,254.5
25647,2023-06-22 06:00:00,30335.65,254.4
25648,2023-06-22 06:01:00,30337.65,254.6
25649,2023-06-22 06:02:00,30335.29,254.7
25650,2023-06-22 06:03:00,30324.49,254.5
25651,2023-06-22 06:04:00,30332.92,254.5
25652,2023-06-22 06:05:00,30323.07,254.3
25653,2023-06-22 06:06:00,30314.82,254.3
25654,2023-06-22 06:07:00,30289.14,253.7
25655,2023-06-22 06:08:00,30304.0,253.8
25656,2023-06-22 06:09:00,30304.0,253.8
25657,2023-06-22 06:10:00,30320.0,254.0
25658,2023-06-22 06:11:00,30328.67,253.9
25659,2023-06-22 06:12:00,30324.08,254.0
25660,2023-06-22 06:13:00,30325.05,253.9
25661,2023-06-22 06:14:00,30310.0,253.8
25662,2023-06-22 06:15:00,30325.03,253.8
25663,2023-06-22 06:16:00,30334.0,254.0
25664,2023-06-22 06:17:00,30326.1,253.8
25665,2023-06-22 06:18:00,30326.09,253.7
25666,2023-06-22 06:19:00,30327.55,253.9
25667,2023-06-22 06:20:00,30320.0,253.6
25668,2023-06-22 06:21:00,30322.06,253.5
25669,2023-06-22 06:22:00,30306.63,253.4
25670,2023-06-22 06:23:00,30310.01,253.5
25671,2023-06-22 06:24:00,30321.01,253.5
