,Time,BTCUSDT,COMPUSDT
24645,2023-06-21 13:22:00,29068.57,29.23
24646,2023-06-21 13:23:00,29089.34,29.24
24647,2023-06-21 13:24:00,29072.0,29.24
24648,2023-06-21 13:25:00,29073.9,29.21
24649,2023-06-21 13:26:00,29105.95,29.22
24650,2023-06-21 13:27:00,29070.19,29.23
24651,2023-06-21 13:28:00,29061.07,29.19
24652,2023-06-21 13:29:00,29086.01,29.2
24653,2023-06-21 13:30:00,29130.01,29.2
24654,2023-06-21 13:31:00,29108.0,29.16
24655,2023-06-21 13:32:00,29113.44,29.14
24656,2023-06-21 13:33:00,29083.67,29.1
24657,2023-06-21 13:34:00,29061.17,29.06
24658,2023-06-21 13:35:00,29045.77,29.06
24659,2023-06-21 13:36:00,29054.34,29.04
24660,2023-06-21 13:37:00,29039.2,29.02
24661,2023-06-21 13:38:00,29017.04,29.02
24662,2023-06-21 13:39:00,28998.0,28.98
24663,2023-06-21 13:40:00,28962.06,28.96
24664,2023-06-21 13:41:00,28988.0,28.97
24665,2023-06-21 13:42:00,28979.66,28.96
24666,2023-06-21 13:43:00,28964.03,28.96
24667,2023-06-21 13:44:00,28971.98,28.97
24668,2023-06-21 13:45:00,29006.09,28.99
24669,2023-06-21 13:46:00,28936.0,28.95
24670,2023-06-21 13:47:00,28934.66,28.95
24671,2023-06-21 13:48:00,28933.03,28.95
24672,2023-06-21 13:49:00,28936.97,28.94
24673,2023-06-21 13:50:00,28933.65,28.94
24674,2023-06-21 13:51:00,28941.05,28.94
24675,2023-06-21 13:52:00,28921.27,28.9
24676,2023-06-21 13:53:00,28927.61,28.9
24677,2023-06-21 13:54:00,28937.68,28.89
24678,2023-06-21 13:55:00,28928.0,28.89
24679,2023-06-21 13:56:00,28924.0,28.89
24680,2023-06-21 13:57:00,28924.01,28.88
24681,2023-06-21 13:58:00,28897.99,28.88
24682,2023-06-21 13:59:00,28893.73,28.89
24683,2023-06-21 14:00:00,28878.21,28.87
24684,2023-06-21 14:01:00,28888.43,28.88
24685,2023-06-21 14:02:00,28900.01,28.88
24686,2023-06-21 14:03:00,28915.02,28.88
24687,2023-06-21 14:04:00,28917.28,28.91
24688,2023-06-21 14:05:00,28900.01,28.88
24689,2023-06-21 14:06:00,28891.22,28.88
24690,2023-06-21 14:07:00,28919.39,28.89
24691,2023-06-21 14:08:00,28938.7,28.92
24692,2023-06-21 14:09:00,28932.21,28.92
24693,2023-06-21 14:10:00,28939.98,28.91
24694,2023-06-21 14:11:00,28958.0,28.91
24695,2023-06-21 14:12:00,28962.97,28.91
24696,2023-06-21 14:13:00,28952.97,28.94
24697,2023-06-21 14:14:00,28948.71,28.94
24698,2023-06-21 14:15:00,29009.99,28.98
24699,2023-06-21 14:16:00,29002.43,28.92
24700,2023-06-21 14:17:00,29035.17,28.97
24701,2023-06-21 14:18:00,28996.44,28.95
24702,2023-06-21 14:19:00,29004.4,28.97
24703,2023-06-21 14:20:00,29024.52,28.99
24704,2023-06-21 14:21:00,29018.0,29.02
24705,2023-06-21 14:22:00,29025.73,29.01
24706,2023-06-21 14:23:00,29043.47,29.02
24707,2023-06-21 14:24:00,29041.64,29.01
24708,2023-06-21 14:25:00,29036.43,28.98
24709,2023-06-21 14:26:00,29013.78,28.99
24710,2023-06-21 14:27:00,29030.0,28.97
24711,2023-06-21 14:28:00,29019.1,28.96
24712,2023-06-21 14:29:00,29052.29,28.96
24713,2023-06-21 14:30:00,29022.8,28.96
24714,2023-06-21 14:31:00,29017.99,28.95
24715,2023-06-21 14:32:00,29034.13,28.95
24716,2023-06-21 14:33:00,29029.18,28.93
24717,2023-06-21 14:34:00,29030.02,28.93
24718,2023-06-21 14:35:00,29028.75,28.94
24719,2023-06-21 14:36:00,29034.4,28.96
24720,2023-06-21 14:37:00,29047.73,28.96
24721,2023-06-21 14:38:00,29066.01,28.96
24722,2023-06-21 14:39:00,29081.36,28.99
24723,2023-06-21 14:40:00,29105.32,29.01
24724,2023-06-21 14:41:00,29119.51,29.0
24725,2023-06-21 14:42:00,29118.0,29.01
24726,2023-06-21 14:43:00,29077.13,29.01
24727,2023-06-21 14:44:00,29108.0,29.0
24728,2023-06-21 14:45:00,29115.51,29.03
24729,2023-06-21 14:46:00,29148.0,29.04
24730,2023-06-21 14:47:00,29169.99,29.04
24731,2023-06-21 14:48:00,29196.02,29.05
24732,2023-06-21 14:49:00,29282.58,29.07
24733,2023-06-21 14:50:00,29252.01,29.01
24734,2023-06-21 14:51:00,29282.0,29.06
24735,2023-06-21 14:52:00,29316.67,29.06
24736,2023-06-21 14:53:00,29344.86,29.06
24737,2023-06-21 14:54:00,29351.31,29.1
24738,2023-06-21 14:55:00,29311.9,29.1
24739,2023-06-21 14:56:00,29322.13,29.1
24740,2023-06-21 14:57:00,29299.49,29.0
24741,2023-06-21 14:58:00,29262.33,28.96
24742,2023-06-21 14:59:00,29311.99,28.95
24743,2023-06-21 15:00:00,29306.0,29.02
24744,2023-06-21 15:01:00,29224.0,28.86
24745,2023-06-21 15:02:00,29163.15,28.85
24746,2023-06-21 15:03:00,29159.73,28.84
24747,2023-06-21 15:04:00,29184.22,28.85
24748,2023-06-21 15:05:00,29220.01,28.93
24749,2023-06-21 15:06:00,29163.52,28.9
24750,2023-06-21 15:07:00,29136.0,28.89
24751,2023-06-21 15:08:00,29099.99,28.81
24752,2023-06-21 15:09:00,29124.37,28.8
24753,2023-06-21 15:10:00,29095.23,28.85
24754,2023-06-21 15:11:00,29140.62,28.9
24755,2023-06-21 15:12:00,29143.67,28.88
24756,2023-06-21 15:13:00,29180.0,28.92
24757,2023-06-21 15:14:00,29164.66,28.91
24758,2023-06-21 15:15:00,29198.77,28.89
24759,2023-06-21 15:16:00,29192.79,28.92
24760,2023-06-21 15:17:00,29168.0,28.89
24761,2023-06-21 15:18:00,29190.0,28.91
24762,2023-06-21 15:19:00,29198.15,28.91
24763,2023-06-21 15:20:00,29198.48,28.89
24764,2023-06-21 15:21:00,29189.81,28.87
24765,2023-06-21 15:22:00,29201.14,28.88
24766,2023-06-21 15:23:00,29260.38,28.91
24767,2023-06-21 15:24:00,29276.02,28.95
24768,2023-06-21 15:25:00,29422.01,29.06
24769,2023-06-21 15:26:00,29300.92,28.97
24770,2023-06-21 15:27:00,29329.99,28.97
24771,2023-06-21 15:28:00,29294.66,28.97
24772,2023-06-21 15:29:00,29313.99,29.0
24773,2023-06-21 15:30:00,29356.19,29.02
24774,2023-06-21 15:31:00,29324.0,28.98
24775,2023-06-21 15:32:00,29346.12,29.0
24776,2023-06-21 15:33:00,29353.87,29.0
24777,2023-06-21 15:34:00,29473.75,29.08
24778,2023-06-21 15:35:00,29464.0,29.1
24779,2023-06-21 15:36:00,29447.99,29.1
24780,2023-06-21 15:37:00,29497.16,29.11
24781,2023-06-21 15:38:00,29505.61,29.13
24782,2023-06-21 15:39:00,29502.01,29.14
24783,2023-06-21 15:40:00,29470.02,29.14
24784,2023-06-21 15:41:00,29508.42,29.14
24785,2023-06-21 15:42:00,29469.16,29.15
24786,2023-06-21 15:43:00,29429.99,29.12
24787,2023-06-21 15:44:00,29418.01,29.08
24788,2023-06-21 15:45:00,29385.34,29.04
24789,2023-06-21 15:46:00,29393.03,29.1
24790,2023-06-21 15:47:00,29405.99,29.13
24791,2023-06-21 15:48:00,29415.08,29.15
24792,2023-06-21 15:49:00,29443.69,29.15
24793,2023-06-21 15:50:00,29400.6,29.14
24794,2023-06-21 15:51:00,29391.61,29.16
24795,2023-06-21 15:52:00,29380.46,29.16
24796,2023-06-21 15:53:00,29358.67,29.15
24797,2023-06-21 15:54:00,29394.0,29.12
24798,2023-06-21 15:55:00,29399.87,29.13
24799,2023-06-21 15:56:00,29440.64,29.19
24800,2023-06-21 15:57:00,29470.0,29.2
24801,2023-06-21 15:58:00,29500.01,29.23
24802,2023-06-21 15:59:00,29536.01,29.24
24803,2023-06-21 16:00:00,29576.24,29.26
24804,2023-06-21 16:01:00,29595.79,29.25
24805,2023-06-21 16:02:00,29572.0,29.25
24806,2023-06-21 16:03:00,29564.22,29.25
24807,2023-06-21 16:04:00,29516.93,29.19
24808,2023-06-21 16:05:00,29544.44,29.22
24809,2023-06-21 16:06:00,29539.28,29.2
24810,2023-06-21 16:07:00,29523.84,29.17
24811,2023-06-21 16:08:00,29521.64,29.19
24812,2023-06-21 16:09:00,29487.99,29.14
24813,2023-06-21 16:10:00,29517.47,29.13
24814,2023-06-21 16:11:00,29517.47,29.13
24815,2023-06-21 16:12:00,29574.97,29.16
24816,2023-06-21 16:13:00,29580.0,29.21
24817,2023-06-21 16:14:00,29582.0,29.25
24818,2023-06-21 16:15:00,29602.39,29.28
24819,2023-06-21 16:16:00,29636.02,29.24
24820,2023-06-21 16:17:00,29665.18,29.26
24821,2023-06-21 16:18:00,29674.57,29.27
24822,2023-06-21 16:19:00,29728.0,29.29
24823,2023-06-21 16:20:00,29789.54,29.33
24824,2023-06-21 16:21:00,29856.0,29.38
24825,2023-06-21 16:22:00,29812.79,29.34
24826,2023-06-21 16:23:00,29818.0,29.33
24827,2023-06-21 16:24:00,29784.72,29.28
24828,2023-06-21 16:25:00,29762.02,29.26
24829,2023-06-21 16:26:00,29760.39,29.26
24830,2023-06-21 16:27:00,29808.42,29.26
24831,2023-06-21 16:28:00,29870.1,29.31
24832,2023-06-21 16:29:00,29919.65,29.35
24833,2023-06-21 16:30:00,29830.0,29.26
24834,2023-06-21 16:31:00,29820.16,29.25
24835,2023-06-21 16:32:00,29860.01,29.23
24836,2023-06-21 16:33:00,29899.03,29.27
24837,2023-06-21 16:34:00,29954.73,29.31
24838,2023-06-21 16:35:00,29989.14,29.25
24839,2023-06-21 16:36:00,29867.99,29.24
24840,2023-06-21 16:37:00,29822.0,29.17
24841,2023-06-21 16:38:00,29792.11,29.16
24842,2023-06-21 16:39:00,29824.01,29.16
24843,2023-06-21 16:40:00,29769.67,29.14
24844,2023-06-21 16:41:00,29768.0,29.15
24845,2023-06-21 16:42:00,29760.01,29.14
24846,2023-06-21 16:43:00,29826.0,29.16
24847,2023-06-21 16:44:00,29814.01,29.16
24848,2023-06-21 16:45:00,29786.92,29.16
24849,2023-06-21 16:46:00,29791.11,29.16
24850,2023-06-21 16:47:00,29794.0,29.16
24851,2023-06-21 16:48:00,29785.73,29.17
24852,2023-06-21 16:49:00,29806.0,29.18
24853,2023-06-21 16:50:00,29824.8,29.2
24854,2023-06-21 16:51:00,29819.52,29.21
24855,2023-06-21 16:52:00,29860.46,29.22
24856,2023-06-21 16:53:00,29887.67,29.22
24857,2023-06-21 16:54:00,29866.0,29.2
24858,2023-06-21 16:55:00,29881.56,29.22
24859,2023-06-21 16:56:00,29832.01,29.2
24860,2023-06-21 16:57:00,29859.08,29.2
24861,2023-06-21 16:58:00,29881.99,29.23
24862,2023-06-21 16:59:00,29851.58,29.21
24863,2023-06-21 17:00:00,29814.0,29.21
24864,2023-06-21 17:01:00,29767.0,29.17
24865,2023-06-21 17:02:00,29830.12,29.2
24866,2023-06-21 17:03:00,29865.99,29.25
24867,2023-06-21 17:04:00,29882.73,29.32
24868,2023-06-21 17:05:00,29880.0,29.34
24869,2023-06-21 17:06:00,29922.01,29.38
24870,2023-06-21 17:07:00,29950.0,29.41
24871,2023-06-21 17:08:00,29949.99,29.38
24872,2023-06-21 17:09:00,29938.94,29.37
24873,2023-06-21 17:10:00,29954.0,29.36
24874,2023-06-21 17:11:00,29900.53,29.36
24875,2023-06-21 17:12:00,29881.75,29.35
24876,2023-06-21 17:13:00,29863.99,29.34
24877,2023-06-21 17:14:00,29926.97,29.43
24878,2023-06-21 17:15:00,29950.01,29.42
24879,2023-06-21 17:16:00,30099.73,29.52
24880,2023-06-21 17:17:00,30164.19,29.55
24881,2023-06-21 17:18:00,30157.07,29.61
24882,2023-06-21 17:19:00,30159.52,29.58
24883,2023-06-21 17:20:00,30116.0,29.53
24884,2023-06-21 17:21:00,30081.1,29.47
24885,2023-06-21 17:22:00,30201.51,29.52
24886,2023-06-21 17:23:00,30263.0,29.53
24887,2023-06-21 17:24:00,30335.0,29.64
24888,2023-06-21 17:25:00,30271.66,29.58
24889,2023-06-21 17:26:00,30364.15,29.61
24890,2023-06-21 17:27:00,30398.01,29.65
24891,2023-06-21 17:28:00,30440.87,29.69
24892,2023-06-21 17:29:00,30640.0,29.69
24893,2023-06-21 17:30:00,30652.68,29.7
24894,2023-06-21 17:31:00,30521.99,29.62
24895,2023-06-21 17:32:00,30515.99,29.58
24896,2023-06-21 17:33:00,30536.35,29.64
24897,2023-06-21 17:34:00,30643.04,29.77
24898,2023-06-21 17:35:00,30745.42,29.78
24899,2023-06-21 17:36:00,30724.37,29.78
24900,2023-06-21 17:37:00,30584.0,29.79
24901,2023-06-21 17:38:00,30625.46,29.74
24902,2023-06-21 17:39:00,30584.01,29.67
24903,2023-06-21 17:40:00,30555.01,29.65
24904,2023-06-21 17:41:00,30569.5,29.62
24905,2023-06-21 17:42:00,30532.0,29.61
24906,2023-06-21 17:43:00,30599.99,29.74
24907,2023-06-21 17:44:00,30651.99,29.77
24908,2023-06-21 17:45:00,30533.08,29.75
24909,2023-06-21 17:46:00,30518.83,29.67
24910,2023-06-21 17:47:00,30420.49,29.59
24911,2023-06-21 17:48:00,30476.86,29.62
24912,2023-06-21 17:49:00,30433.99,29.59
24913,2023-06-21 17:50:00,30358.43,29.5
24914,2023-06-21 17:51:00,30318.33,29.47
24915,2023-06-21 17:52:00,30302.21,29.46
24916,2023-06-21 17:53:00,30278.01,29.47
24917,2023-06-21 17:54:00,30332.01,29.51
24918,2023-06-21 17:55:00,30309.41,29.54
24919,2023-06-21 17:56:00,30272.09,29.53
24920,2023-06-21 17:57:00,30218.02,29.48
24921,2023-06-21 17:58:00,30183.99,29.44
24922,2023-06-21 17:59:00,30164.58,29.43
24923,2023-06-21 18:00:00,30184.0,29.5
24924,2023-06-21 18:01:00,30200.0,29.51
24925,2023-06-21 18:02:00,30220.01,29.56
24926,2023-06-21 18:03:00,30262.0,29.6
24927,2023-06-21 18:04:00,30281.86,29.63
24928,2023-06-21 18:05:00,30273.65,29.63
24929,2023-06-21 18:06:00,30259.98,29.56
24930,2023-06-21 18:07:00,30198.31,29.54
24931,2023-06-21 18:08:00,30180.0,29.53
24932,2023-06-21 18:09:00,30152.5,29.51
24933,2023-06-21 18:10:00,30034.0,29.35
24934,2023-06-21 18:11:00,29910.0,29.24
24935,2023-06-21 18:12:00,29910.01,29.18
24936,2023-06-21 18:13:00,30002.01,29.28
24937,2023-06-21 18:14:00,29980.01,29.31
24938,2023-06-21 18:15:00,30091.48,29.39
24939,2023-06-21 18:16:00,30086.78,29.4
24940,2023-06-21 18:17:00,30077.12,29.45
24941,2023-06-21 18:18:00,30057.17,29.44
24942,2023-06-21 18:19:00,30071.0,29.45
24943,2023-06-21 18:20:00,30141.39,29.47
24944,2023-06-21 18:21:00,29991.62,29.35
24945,2023-06-21 18:22:00,29959.99,29.37
24946,2023-06-21 18:23:00,29930.0,29.29
24947,2023-06-21 18:24:00,29944.13,29.28
24948,2023-06-21 18:25:00,30011.04,29.33
24949,2023-06-21 18:26:00,29983.53,29.33
24950,2023-06-21 18:27:00,29948.07,29.32
24951,2023-06-21 18:28:00,29966.0,29.34
24952,2023-06-21 18:29:00,29965.67,29.31
24953,2023-06-21 18:30:00,29979.99,29.35
24954,2023-06-21 18:31:00,30008.01,29.34
24955,2023-06-21 18:32:00,30020.01,29.4
24956,2023-06-21 18:33:00,29971.55,29.4
24957,2023-06-21 18:34:00,30000.0,29.36
24958,2023-06-21 18:35:00,29987.41,29.37
24959,2023-06-21 18:36:00,30009.42,29.38
24960,2023-06-21 18:37:00,30049.3,29.4
24961,2023-06-21 18:38:00,30006.25,29.37
24962,2023-06-21 18:39:00,30005.4,29.36
24963,2023-06-21 18:40:00,29997.01,29.39
24964,2023-06-21 18:41:00,29940.38,29.34
24965,2023-06-21 18:42:00,29915.48,29.33
24966,2023-06-21 18:43:00,29958.76,29.38
24967,2023-06-21 18:44:00,29891.76,29.31
24968,2023-06-21 18:45:00,29948.45,29.35
24969,2023-06-21 18:46:00,29980.0,29.42
24970,2023-06-21 18:47:00,29993.99,29.45
24971,2023-06-21 18:48:00,29975.64,29.43
24972,2023-06-21 18:49:00,29973.43,29.44
24973,2023-06-21 18:50:00,29980.0,29.43
24974,2023-06-21 18:51:00,29960.0,29.4
24975,2023-06-21 18:52:00,30007.45,29.43
24976,2023-06-21 18:53:00,30026.01,29.42
24977,2023-06-21 18:54:00,30048.41,29.46
24978,2023-06-21 18:55:00,30031.94,29.46
24979,2023-06-21 18:56:00,30020.39,29.43
24980,2023-06-21 18:57:00,30045.01,29.45
24981,2023-06-21 18:58:00,30090.56,29.49
24982,2023-06-21 18:59:00,30080.23,29.47
24983,2023-06-21 19:00:00,30062.01,29.49
24984,2023-06-21 19:01:00,30023.76,29.47
24985,2023-06-21 19:02:00,30059.99,29.46
24986,2023-06-21 19:03:00,30034.19,29.46
24987,2023-06-21 19:04:00,30049.26,29.48
24988,2023-06-21 19:05:00,30053.79,29.5
24989,2023-06-21 19:06:00,30058.16,29.49
24990,2023-06-21 19:07:00,30113.88,29.51
24991,2023-06-21 19:08:00,30108.0,29.49
24992,2023-06-21 19:09:00,30139.95,29.5
24993,2023-06-21 19:10:00,30154.26,29.51
24994,2023-06-21 19:11:00,30175.68,29.52
24995,2023-06-21 19:12:00,30204.92,29.52
24996,2023-06-21 19:13:00,30257.56,29.54
24997,2023-06-21 19:14:00,30253.18,29.56
24998,2023-06-21 19:15:00,30199.16,29.55
24999,2023-06-21 19:16:00,30230.02,29.6
25000,2023-06-21 19:17:00,30198.17,29.6
25001,2023-06-21 19:18:00,30195.32,29.71
25002,2023-06-21 19:19:00,30226.0,29.71
25003,2023-06-21 19:20:00,30208.01,29.74
25004,2023-06-21 19:21:00,30208.01,29.73
25005,2023-06-21 19:22:00,30241.49,29.76
25006,2023-06-21 19:23:00,30277.94,29.84
25007,2023-06-21 19:24:00,30261.68,29.82
25008,2023-06-21 19:25:00,30226.58,29.85
25009,2023-06-21 19:26:00,30223.4,29.82
25010,2023-06-21 19:27:00,30231.63,29.87
25011,2023-06-21 19:28:00,30220.67,29.84
25012,2023-06-21 19:29:00,30216.67,29.83
25013,2023-06-21 19:30:00,30169.43,29.82
25014,2023-06-21 19:31:00,30166.38,29.84
25015,2023-06-21 19:32:00,30210.5,29.87
25016,2023-06-21 19:33:00,30256.16,29.93
25017,2023-06-21 19:34:00,30266.01,29.95
25018,2023-06-21 19:35:00,30212.83,29.84
25019,2023-06-21 19:36:00,30230.39,29.85
25020,2023-06-21 19:37:00,30216.46,29.9
25021,2023-06-21 19:38:00,30201.57,29.87
25022,2023-06-21 19:39:00,30204.59,29.87
25023,2023-06-21 19:40:00,30217.95,29.91
25024,2023-06-21 19:41:00,30196.35,29.86
25025,2023-06-21 19:42:00,30211.25,29.88
25026,2023-06-21 19:43:00,30237.46,29.9
25027,2023-06-21 19:44:00,30245.5,29.89
25028,2023-06-21 19:45:00,30199.44,29.86
25029,2023-06-21 19:46:00,30058.84,29.75
25030,2023-06-21 19:47:00,30070.0,29.72
25031,2023-06-21 19:48:00,30131.03,29.73
25032,2023-06-21 19:49:00,30109.5,29.75
25033,2023-06-21 19:50:00,30149.22,29.75
25034,2023-06-21 19:51:00,30162.84,29.79
25035,2023-06-21 19:52:00,30167.59,29.79
25036,2023-06-21 19:53:00,30169.15,29.79
25037,2023-06-21 19:54:00,30131.3,29.72
25038,2023-06-21 19:55:00,30111.67,29.66
25039,2023-06-21 19:56:00,30125.99,29.67
25040,2023-06-21 19:57:00,30137.99,29.7
25041,2023-06-21 19:58:00,30148.0,29.68
25042,2023-06-21 19:59:00,30131.39,29.67
25043,2023-06-21 20:00:00,30110.01,29.65
25044,2023-06-21 20:01:00,30082.08,29.63
25045,2023-06-21 20:02:00,30040.01,29.57
25046,2023-06-21 20:03:00,30085.97,29.57
25047,2023-06-21 20:04:00,30062.0,29.56
25048,2023-06-21 20:05:00,30089.46,29.62
25049,2023-06-21 20:06:00,30101.84,29.68
25050,2023-06-21 20:07:00,30140.52,29.7
25051,2023-06-21 20:08:00,30150.79,29.74
25052,2023-06-21 20:09:00,30168.79,29.74
25053,2023-06-21 20:10:00,30132.44,29.73
25054,2023-06-21 20:11:00,30157.98,29.73
25055,2023-06-21 20:12:00,30142.22,29.72
25056,2023-06-21 20:13:00,30137.23,29.67
25057,2023-06-21 20:14:00,30118.52,29.66
25058,2023-06-21 20:15:00,30088.0,29.59
25059,2023-06-21 20:16:00,30082.0,29.59
25060,2023-06-21 20:17:00,29941.99,29.48
25061,2023-06-21 20:18:00,29957.59,29.46
25062,2023-06-21 20:19:00,29982.91,29.52
25063,2023-06-21 20:20:00,30007.13,29.55
25064,2023-06-21 20:21:00,29967.77,29.57
25065,2023-06-21 20:22:00,29995.94,29.56
25066,2023-06-21 20:23:00,30005.71,29.62
25067,2023-06-21 20:24:00,29997.64,29.6
25068,2023-06-21 20:25:00,29955.01,29.57
25069,2023-06-21 20:26:00,29990.16,29.57
25070,2023-06-21 20:27:00,29995.08,29.57
25071,2023-06-21 20:28:00,29973.99,29.52
25072,2023-06-21 20:29:00,29968.2,29.5
25073,2023-06-21 20:30:00,29986.77,29.5
25074,2023-06-21 20:31:00,29993.12,29.48
25075,2023-06-21 20:32:00,29979.52,29.48
25076,2023-06-21 20:33:00,29990.0,29.49
25077,2023-06-21 20:34:00,30004.0,29.49
25078,2023-06-21 20:35:00,29999.99,29.45
25079,2023-06-21 20:36:00,30021.99,29.45
25080,2023-06-21 20:37:00,30020.0,29.49
25081,2023-06-21 20:38:00,30024.0,29.46
25082,2023-06-21 20:39:00,30034.64,29.47
25083,2023-06-21 20:40:00,30060.45,29.5
25084,2023-06-21 20:41:00,30044.98,29.47
25085,2023-06-21 20:42:00,30067.91,29.44
25086,2023-06-21 20:43:00,30079.79,29.49
25087,2023-06-21 20:44:00,30076.32,29.5
25088,2023-06-21 20:45:00,30060.0,29.49
25089,2023-06-21 20:46:00,30089.99,29.48
25090,2023-06-21 20:47:00,30095.95,29.5
25091,2023-06-21 20:48:00,30074.01,29.5
25092,2023-06-21 20:49:00,30075.92,29.5
25093,2023-06-21 20:50:00,30097.7,29.5
25094,2023-06-21 20:51:00,30115.98,29.57
25095,2023-06-21 20:52:00,30100.0,29.6
25096,2023-06-21 20:53:00,30111.22,29.61
25097,2023-06-21 20:54:00,30142.94,29.61
25098,2023-06-21 20:55:00,30130.7,29.6
25099,2023-06-21 20:56:00,30111.74,29.59
25100,2023-06-21 20:57:00,30110.0,29.56
25101,2023-06-21 20:58:00,30131.33,29.56
25102,2023-06-21 20:59:00,30112.03,29.56
25103,2023-06-21 21:00:00,30107.0,29.58
25104,2023-06-21 21:01:00,30115.98,29.62
25105,2023-06-21 21:02:00,30107.25,29.62
25106,2023-06-21 21:03:00,30113.76,29.64
25107,2023-06-21 21:04:00,30113.75,29.64
25108,2023-06-21 21:05:00,30092.21,29.6
25109,2023-06-21 21:06:00,30103.99,29.64
25110,2023-06-21 21:07:00,30096.44,29.65
25111,2023-06-21 21:08:00,30040.54,29.62
25112,2023-06-21 21:09:00,30052.18,29.62
25113,2023-06-21 21:10:00,30068.98,29.65
25114,2023-06-21 21:11:00,30086.0,29.69
25115,2023-06-21 21:12:00,30086.76,29.69
25116,2023-06-21 21:13:00,30103.57,29.7
25117,2023-06-21 21:14:00,30110.48,29.75
25118,2023-06-21 21:15:00,30063.66,29.73
25119,2023-06-21 21:16:00,30030.01,29.63
25120,2023-06-21 21:17:00,30034.0,29.63
25121,2023-06-21 21:18:00,30010.0,29.62
25122,2023-06-21 21:19:00,30025.18,29.63
25123,2023-06-21 21:20:00,30046.07,29.65
25124,2023-06-21 21:21:00,30062.0,29.66
25125,2023-06-21 21:22:00,30061.51,29.71
25126,2023-06-21 21:23:00,30061.51,29.71
25127,2023-06-21 21:24:00,30071.99,29.71
25128,2023-06-21 21:25:00,30076.63,29.71
25129,2023-06-21 21:26:00,30058.76,29.7
25130,2023-06-21 21:27:00,30060.0,29.7
25131,2023-06-21 21:28:00,30064.99,29.7
25132,2023-06-21 21:29:00,30057.13,29.69
25133,2023-06-21 21:30:00,30071.18,29.69
25134,2023-06-21 21:31:00,30080.46,29.72
25135,2023-06-21 21:32:00,30066.17,29.76
25136,2023-06-21 21:33:00,30053.87,29.76
25137,2023-06-21 21:34:00,30047.0,29.76
25138,2023-06-21 21:35:00,30070.0,29.76
25139,2023-06-21 21:36:00,30046.96,29.76
25140,2023-06-21 21:37:00,30029.25,29.72
25141,2023-06-21 21:38:00,30009.06,29.7
25142,2023-06-21 21:39:00,30026.03,29.71
25143,2023-06-21 21:40:00,30005.01,29.7
25144,2023-06-21 21:41:00,30016.63,29.71
25145,2023-06-21 21:42:00,30028.29,29.74
25146,2023-06-21 21:43:00,30042.05,29.77
25147,2023-06-21 21:44:00,30038.82,29.76
25148,2023-06-21 21:45:00,30010.7,29.73
25149,2023-06-21 21:46:00,29985.26,29.7
25150,2023-06-21 21:47:00,29883.74,29.58
25151,2023-06-21 21:48:00,29906.52,29.58
25152,2023-06-21 21:49:00,29898.0,29.55
25153,2023-06-21 21:50:00,29955.99,29.64
25154,2023-06-21 21:51:00,29928.01,29.64
25155,2023-06-21 21:52:00,29914.29,29.64
25156,2023-06-21 21:53:00,29907.38,29.61
25157,2023-06-21 21:54:00,29911.49,29.61
25158,2023-06-21 21:55:00,29926.01,29.61
25159,2023-06-21 21:56:00,29925.99,29.59
25160,2023-06-21 21:57:00,29936.01,29.59
25161,2023-06-21 21:58:00,29948.0,29.63
25162,2023-06-21 21:59:00,29988.01,29.69
25163,2023-06-21 22:00:00,29964.67,29.66
25164,2023-06-21 22:01:00,29929.47,29.65
25165,2023-06-21 22:02:00,29885.91,29.58
25166,2023-06-21 22:03:00,29893.01,29.56
25167,2023-06-21 22:04:00,29910.01,29.59
25168,2023-06-21 22:05:00,29966.98,29.6
25169,2023-06-21 22:06:00,29947.87,29.6
25170,2023-06-21 22:07:00,29953.74,29.6
25171,2023-06-21 22:08:00,29978.55,29.6
25172,2023-06-21 22:09:00,29966.98,29.62
25173,2023-06-21 22:10:00,29962.86,29.65
25174,2023-06-21 22:11:00,29970.0,29.68
25175,2023-06-21 22:12:00,29987.3,29.68
25176,2023-06-21 22:13:00,29991.16,29.7
25177,2023-06-21 22:14:00,30008.9,29.74
25178,2023-06-21 22:15:00,29989.95,29.75
25179,2023-06-21 22:16:00,29985.93,29.75
25180,2023-06-21 22:17:00,30006.99,29.77
25181,2023-06-21 22:18:00,30020.57,29.81
25182,2023-06-21 22:19:00,30008.08,29.78
25183,2023-06-21 22:20:00,29994.06,29.83
25184,2023-06-21 22:21:00,30007.97,29.84
25185,2023-06-21 22:22:00,29994.9,29.83
25186,2023-06-21 22:23:00,29994.44,29.85
25187,2023-06-21 22:24:00,30009.99,29.83
25188,2023-06-21 22:25:00,29965.06,29.8
25189,2023-06-21 22:26:00,29981.08,29.82
25190,2023-06-21 22:27:00,29937.56,29.8
25191,2023-06-21 22:28:00,29930.03,29.8
25192,2023-06-21 22:29:00,29943.45,29.8
25193,2023-06-21 22:30:00,29934.94,29.83
25194,2023-06-21 22:31:00,29938.77,29.83
25195,2023-06-21 22:32:00,29977.69,29.85
25196,2023-06-21 22:33:00,29968.03,29.87
25197,2023-06-21 22:34:00,29950.02,29.88
25198,2023-06-21 22:35:00,29944.1,29.87
25199,2023-06-21 22:36:00,29953.08,29.87
25200,2023-06-21 22:37:00,29930.17,29.84
25201,2023-06-21 22:38:00,29910.07,29.8
25202,2023-06-21 22:39:00,29899.77,29.78
25203,2023-06-21 22:40:00,29865.69,29.78
