,Time,XVGUSDT,BUSDUSDT
27038,2023-06-23 05:20:00,0.001551,0.9996
27039,2023-06-23 05:21:00,0.001554,0.9997
27040,2023-06-23 05:22:00,0.001554,0.9997
27041,2023-06-23 05:23:00,0.001554,0.9996
27042,2023-06-23 05:24:00,0.001552,0.9996
27043,2023-06-23 05:25:00,0.001553,0.9997
27044,2023-06-23 05:26:00,0.001552,0.9996
27045,2023-06-23 05:27:00,0.001551,0.9997
27046,2023-06-23 05:28:00,0.001551,0.9996
27047,2023-06-23 05:29:00,0.001552,0.9997
27048,2023-06-23 05:30:00,0.001552,0.9997
27049,2023-06-23 05:31:00,0.001552,0.9996
27050,2023-06-23 05:32:00,0.001551,0.9997
27051,2023-06-23 05:33:00,0.001551,0.9997
27052,2023-06-23 05:34:00,0.001551,0.9996
27053,2023-06-23 05:35:00,0.001552,0.9996
27054,2023-06-23 05:36:00,0.001551,0.9997
27055,2023-06-23 05:37:00,0.001551,0.9996
27056,2023-06-23 05:38:00,0.001553,0.9997
27057,2023-06-23 05:39:00,0.001552,0.9997
27058,2023-06-23 05:40:00,0.001553,0.9996
27059,2023-06-23 05:41:00,0.001553,0.9996
27060,2023-06-23 05:42:00,0.001553,0.9996
27061,2023-06-23 05:43:00,0.001552,0.9997
27062,2023-06-23 05:44:00,0.001551,0.9997
27063,2023-06-23 05:45:00,0.001551,0.9996
27064,2023-06-23 05:46:00,0.001552,0.9997
27065,2023-06-23 05:47:00,0.001552,0.9996
27066,2023-06-23 05:48:00,0.001553,0.9997
27067,2023-06-23 05:49:00,0.001553,0.9996
27068,2023-06-23 05:50:00,0.001552,0.9996
27069,2023-06-23 05:51:00,0.001553,0.9997
27070,2023-06-23 05:52:00,0.001551,0.9997
27071,2023-06-23 05:53:00,0.00155,0.9996
27072,2023-06-23 05:54:00,0.001551,0.9997
27073,2023-06-23 05:55:00,0.001551,0.9997
27074,2023-06-23 05:56:00,0.001552,0.9997
27075,2023-06-23 05:57:00,0.001553,0.9997
27076,2023-06-23 05:58:00,0.001553,0.9996
27077,2023-06-23 05:59:00,0.00155,0.9997
27078,2023-06-23 06:00:00,0.00155,0.9997
27079,2023-06-23 06:01:00,0.001549,0.9996
27080,2023-06-23 06:02:00,0.001549,0.9997
27081,2023-06-23 06:03:00,0.001549,0.9996
27082,2023-06-23 06:04:00,0.001552,0.9997
27083,2023-06-23 06:05:00,0.001551,0.9997
27084,2023-06-23 06:06:00,0.001552,0.9997
27085,2023-06-23 06:07:00,0.001552,0.9997
27086,2023-06-23 06:08:00,0.001551,0.9997
27087,2023-06-23 06:09:00,0.00155,0.9998
27088,2023-06-23 06:10:00,0.001552,0.9997
27089,2023-06-23 06:11:00,0.001552,0.9998
27090,2023-06-23 06:12:00,0.00155,0.9998
27091,2023-06-23 06:13:00,0.001552,0.9998
27092,2023-06-23 06:14:00,0.00155,0.9997
27093,2023-06-23 06:15:00,0.001552,0.9997
27094,2023-06-23 06:16:00,0.00155,0.9998
27095,2023-06-23 06:17:00,0.001554,0.9998
27096,2023-06-23 06:18:00,0.001552,0.9997
27097,2023-06-23 06:19:00,0.001551,0.9997
27098,2023-06-23 06:20:00,0.001553,0.9998
27099,2023-06-23 06:21:00,0.001553,0.9997
27100,2023-06-23 06:22:00,0.001553,0.9998
27101,2023-06-23 06:23:00,0.001554,0.9998
27102,2023-06-23 06:24:00,0.001554,0.9998
27103,2023-06-23 06:25:00,0.001554,0.9997
27104,2023-06-23 06:26:00,0.001552,0.9997
27105,2023-06-23 06:27:00,0.001554,0.9997
27106,2023-06-23 06:28:00,0.001552,0.9997
27107,2023-06-23 06:29:00,0.001554,0.9998
27108,2023-06-23 06:30:00,0.001555,0.9997
27109,2023-06-23 06:31:00,0.001555,0.9997
27110,2023-06-23 06:32:00,0.001555,0.9997
27111,2023-06-23 06:33:00,0.001555,0.9997
27112,2023-06-23 06:34:00,0.001556,0.9998
27113,2023-06-23 06:35:00,0.001556,0.9997
27114,2023-06-23 06:36:00,0.001555,0.9997
27115,2023-06-23 06:37:00,0.001555,0.9997
27116,2023-06-23 06:38:00,0.001555,0.9997
27117,2023-06-23 06:39:00,0.001556,0.9997
27118,2023-06-23 06:40:00,0.001556,0.9998
27119,2023-06-23 06:41:00,0.001557,0.9998
27120,2023-06-23 06:42:00,0.001556,0.9998
27121,2023-06-23 06:43:00,0.001556,0.9998
27122,2023-06-23 06:44:00,0.001556,0.9998
27123,2023-06-23 06:45:00,0.001556,0.9998
27124,2023-06-23 06:46:00,0.001556,0.9997
27125,2023-06-23 06:47:00,0.001556,0.9997
27126,2023-06-23 06:48:00,0.001555,0.9997
27127,2023-06-23 06:49:00,0.001557,0.9997
27128,2023-06-23 06:50:00,0.001557,0.9998
27129,2023-06-23 06:51:00,0.001557,0.9997
27130,2023-06-23 06:52:00,0.001557,0.9997
27131,2023-06-23 06:53:00,0.001558,0.9998
27132,2023-06-23 06:54:00,0.001557,0.9998
27133,2023-06-23 06:55:00,0.001558,0.9997
27134,2023-06-23 06:56:00,0.001558,0.9998
27135,2023-06-23 06:57:00,0.001558,0.9998
27136,2023-06-23 06:58:00,0.001561,0.9998
27137,2023-06-23 06:59:00,0.00156,0.9998
27138,2023-06-23 07:00:00,0.001563,0.9998
27139,2023-06-23 07:01:00,0.00156,0.9997
27140,2023-06-23 07:02:00,0.00156,0.9997
27141,2023-06-23 07:03:00,0.001561,0.9998
27142,2023-06-23 07:04:00,0.00156,0.9998
27143,2023-06-23 07:05:00,0.00156,0.9997
27144,2023-06-23 07:06:00,0.001561,0.9998
27145,2023-06-23 07:07:00,0.00156,0.9997
27146,2023-06-23 07:08:00,0.00156,0.9998
27147,2023-06-23 07:09:00,0.001562,0.9998
27148,2023-06-23 07:10:00,0.001561,0.9998
27149,2023-06-23 07:11:00,0.001562,0.9998
27150,2023-06-23 07:12:00,0.001562,0.9997
27151,2023-06-23 07:13:00,0.001562,0.9998
27152,2023-06-23 07:14:00,0.001562,0.9997
27153,2023-06-23 07:15:00,0.001562,0.9997
27154,2023-06-23 07:16:00,0.001563,0.9997
27155,2023-06-23 07:17:00,0.001564,0.9998
27156,2023-06-23 07:18:00,0.001563,0.9997
27157,2023-06-23 07:19:00,0.001563,0.9997
27158,2023-06-23 07:20:00,0.001564,0.9998
27159,2023-06-23 07:21:00,0.001564,0.9998
27160,2023-06-23 07:22:00,0.001563,0.9998
27161,2023-06-23 07:23:00,0.001563,0.9999
27162,2023-06-23 07:24:00,0.001563,0.9999
27163,2023-06-23 07:25:00,0.001563,0.9999
27164,2023-06-23 07:26:00,0.001563,0.9999
27165,2023-06-23 07:27:00,0.001563,0.9999
27166,2023-06-23 07:28:00,0.001563,0.9998
27167,2023-06-23 07:29:00,0.001562,0.9999
27168,2023-06-23 07:30:00,0.001562,0.9999
27169,2023-06-23 07:31:00,0.001563,0.9998
27170,2023-06-23 07:32:00,0.001563,0.9999
27171,2023-06-23 07:33:00,0.001563,0.9998
27172,2023-06-23 07:34:00,0.001563,0.9999
27173,2023-06-23 07:35:00,0.001563,0.9998
27174,2023-06-23 07:36:00,0.001564,0.9999
27175,2023-06-23 07:37:00,0.001564,0.9999
27176,2023-06-23 07:38:00,0.001562,0.9998
27177,2023-06-23 07:39:00,0.001564,0.9998
27178,2023-06-23 07:40:00,0.001562,0.9999
27179,2023-06-23 07:41:00,0.001562,0.9998
27180,2023-06-23 07:42:00,0.001562,0.9999
27181,2023-06-23 07:43:00,0.001558,0.9998
27182,2023-06-23 07:44:00,0.001556,0.9999
27183,2023-06-23 07:45:00,0.001557,0.9998
27184,2023-06-23 07:46:00,0.001556,0.9998
27185,2023-06-23 07:47:00,0.001557,0.9998
27186,2023-06-23 07:48:00,0.001557,0.9998
27187,2023-06-23 07:49:00,0.001557,0.9999
27188,2023-06-23 07:50:00,0.001556,0.9999
27189,2023-06-23 07:51:00,0.001556,0.9999
27190,2023-06-23 07:52:00,0.001557,0.9999
27191,2023-06-23 07:53:00,0.001556,0.9998
27192,2023-06-23 07:54:00,0.001557,0.9998
27193,2023-06-23 07:55:00,0.001556,0.9998
27194,2023-06-23 07:56:00,0.001556,0.9998
27195,2023-06-23 07:57:00,0.001557,0.9998
27196,2023-06-23 07:58:00,0.001557,0.9998
27197,2023-06-23 07:59:00,0.001556,0.9999
27198,2023-06-23 08:00:00,0.001556,0.9998
27199,2023-06-23 08:01:00,0.001554,0.9998
27200,2023-06-23 08:02:00,0.001554,0.9998
27201,2023-06-23 08:03:00,0.001552,0.9999
27202,2023-06-23 08:04:00,0.00155,0.9998
27203,2023-06-23 08:05:00,0.001552,0.9999
27204,2023-06-23 08:06:00,0.001549,0.9999
27205,2023-06-23 08:07:00,0.001551,0.9998
27206,2023-06-23 08:08:00,0.001551,0.9999
27207,2023-06-23 08:09:00,0.001553,0.9998
27208,2023-06-23 08:10:00,0.001553,0.9999
27209,2023-06-23 08:11:00,0.001552,0.9998
27210,2023-06-23 08:12:00,0.001552,0.9999
27211,2023-06-23 08:13:00,0.001552,0.9998
27212,2023-06-23 08:14:00,0.001551,0.9999
27213,2023-06-23 08:15:00,0.001551,0.9998
27214,2023-06-23 08:16:00,0.001551,0.9999
27215,2023-06-23 08:17:00,0.001549,0.9999
27216,2023-06-23 08:18:00,0.001548,0.9998
27217,2023-06-23 08:19:00,0.001548,0.9998
27218,2023-06-23 08:20:00,0.001548,0.9999
27219,2023-06-23 08:21:00,0.001548,0.9998
27220,2023-06-23 08:22:00,0.001548,0.9998
27221,2023-06-23 08:23:00,0.001548,0.9999
27222,2023-06-23 08:24:00,0.00155,0.9998
27223,2023-06-23 08:25:00,0.001549,0.9998
27224,2023-06-23 08:26:00,0.001549,0.9999
27225,2023-06-23 08:27:00,0.001549,0.9998
27226,2023-06-23 08:28:00,0.001551,0.9998
27227,2023-06-23 08:29:00,0.001549,0.9998
27228,2023-06-23 08:30:00,0.001552,0.9998
27229,2023-06-23 08:31:00,0.001553,0.9998
27230,2023-06-23 08:32:00,0.001552,0.9999
27231,2023-06-23 08:33:00,0.001554,0.9998
27232,2023-06-23 08:34:00,0.001553,0.9999
27233,2023-06-23 08:35:00,0.001554,0.9998
27234,2023-06-23 08:36:00,0.001554,0.9999
27235,2023-06-23 08:37:00,0.001553,0.9998
27236,2023-06-23 08:38:00,0.001554,0.9998
27237,2023-06-23 08:39:00,0.001554,0.9999
27238,2023-06-23 08:40:00,0.001554,0.9998
27239,2023-06-23 08:41:00,0.001553,0.9998
27240,2023-06-23 08:42:00,0.001554,0.9998
27241,2023-06-23 08:43:00,0.001554,0.9999
27242,2023-06-23 08:44:00,0.001554,0.9999
27243,2023-06-23 08:45:00,0.001554,0.9999
27244,2023-06-23 08:46:00,0.001554,0.9999
27245,2023-06-23 08:47:00,0.001554,0.9999
27246,2023-06-23 08:48:00,0.001554,0.9999
27247,2023-06-23 08:49:00,0.001554,0.9999
27248,2023-06-23 08:50:00,0.001554,0.9999
27249,2023-06-23 08:51:00,0.001555,0.9999
27250,2023-06-23 08:52:00,0.001555,0.9999
27251,2023-06-23 08:53:00,0.001554,0.9999
27252,2023-06-23 08:54:00,0.001553,0.9999
27253,2023-06-23 08:55:00,0.001554,0.9999
27254,2023-06-23 08:56:00,0.001554,0.9998
27255,2023-06-23 08:57:00,0.001554,0.9998
27256,2023-06-23 08:58:00,0.001554,0.9999
27257,2023-06-23 08:59:00,0.001554,0.9999
27258,2023-06-23 09:00:00,0.001554,0.9998
27259,2023-06-23 09:01:00,0.001554,0.9999
27260,2023-06-23 09:02:00,0.001551,1.0
27261,2023-06-23 09:03:00,0.001551,0.9999
27262,2023-06-23 09:04:00,0.001551,0.9999
27263,2023-06-23 09:05:00,0.001552,1.0
27264,2023-06-23 09:06:00,0.00155,0.9999
27265,2023-06-23 09:07:00,0.001553,0.9999
27266,2023-06-23 09:08:00,0.001553,1.0
27267,2023-06-23 09:09:00,0.001554,0.9999
27268,2023-06-23 09:10:00,0.001552,0.9999
27269,2023-06-23 09:11:00,0.001551,0.9999
27270,2023-06-23 09:12:00,0.001551,1.0
27271,2023-06-23 09:13:00,0.001552,1.0
27272,2023-06-23 09:14:00,0.001552,1.0
27273,2023-06-23 09:15:00,0.001553,1.0
27274,2023-06-23 09:16:00,0.001553,1.0
27275,2023-06-23 09:17:00,0.001553,1.0
27276,2023-06-23 09:18:00,0.001554,0.9999
27277,2023-06-23 09:19:00,0.001554,0.9999
27278,2023-06-23 09:20:00,0.001554,1.0
27279,2023-06-23 09:21:00,0.001555,1.0
27280,2023-06-23 09:22:00,0.001555,1.0
27281,2023-06-23 09:23:00,0.001555,0.9999
27282,2023-06-23 09:24:00,0.001555,1.0
27283,2023-06-23 09:25:00,0.001554,0.9999
27284,2023-06-23 09:26:00,0.001555,1.0
27285,2023-06-23 09:27:00,0.001556,1.0
27286,2023-06-23 09:28:00,0.001556,0.9999
27287,2023-06-23 09:29:00,0.001555,0.9999
27288,2023-06-23 09:30:00,0.001555,1.0
27289,2023-06-23 09:31:00,0.001555,1.0
27290,2023-06-23 09:32:00,0.001555,1.0
27291,2023-06-23 09:33:00,0.001556,1.0
27292,2023-06-23 09:34:00,0.001554,1.0
27293,2023-06-23 09:35:00,0.001556,1.0
27294,2023-06-23 09:36:00,0.001556,1.0
27295,2023-06-23 09:37:00,0.001555,1.0
27296,2023-06-23 09:38:00,0.001555,0.9999
27297,2023-06-23 09:39:00,0.001557,0.9999
27298,2023-06-23 09:40:00,0.001557,1.0
27299,2023-06-23 09:41:00,0.001557,0.9999
27300,2023-06-23 09:42:00,0.001555,1.0
27301,2023-06-23 09:43:00,0.001556,0.9999
27302,2023-06-23 09:44:00,0.001556,0.9999
27303,2023-06-23 09:45:00,0.001556,1.0
27304,2023-06-23 09:46:00,0.001558,1.0
27305,2023-06-23 09:47:00,0.001557,1.0
27306,2023-06-23 09:48:00,0.001557,1.0
27307,2023-06-23 09:49:00,0.001557,1.0
27308,2023-06-23 09:50:00,0.001557,0.9999
27309,2023-06-23 09:51:00,0.001556,0.9999
27310,2023-06-23 09:52:00,0.001557,0.9999
27311,2023-06-23 09:53:00,0.001557,1.0
27312,2023-06-23 09:54:00,0.001557,1.0
27313,2023-06-23 09:55:00,0.001557,1.0
27314,2023-06-23 09:56:00,0.001557,1.0
27315,2023-06-23 09:57:00,0.001557,0.9999
27316,2023-06-23 09:58:00,0.001557,1.0
27317,2023-06-23 09:59:00,0.001556,0.9999
27318,2023-06-23 10:00:00,0.001556,1.0
27319,2023-06-23 10:01:00,0.001556,0.9999
27320,2023-06-23 10:02:00,0.001556,0.9999
27321,2023-06-23 10:03:00,0.001556,1.0
27322,2023-06-23 10:04:00,0.001556,1.0
27323,2023-06-23 10:05:00,0.001558,1.0
27324,2023-06-23 10:06:00,0.001558,0.9999
27325,2023-06-23 10:07:00,0.001557,0.9999
27326,2023-06-23 10:08:00,0.001557,1.0
27327,2023-06-23 10:09:00,0.001557,0.9999
27328,2023-06-23 10:10:00,0.001556,1.0
27329,2023-06-23 10:11:00,0.001556,0.9999
27330,2023-06-23 10:12:00,0.001556,1.0
27331,2023-06-23 10:13:00,0.001556,0.9999
27332,2023-06-23 10:14:00,0.001556,0.9999
27333,2023-06-23 10:15:00,0.001556,1.0
27334,2023-06-23 10:16:00,0.001555,0.9999
27335,2023-06-23 10:17:00,0.001555,1.0
27336,2023-06-23 10:18:00,0.001555,0.9999
27337,2023-06-23 10:19:00,0.001555,0.9999
27338,2023-06-23 10:20:00,0.001555,1.0
27339,2023-06-23 10:21:00,0.001555,1.0
27340,2023-06-23 10:22:00,0.001556,1.0
27341,2023-06-23 10:23:00,0.001557,0.9999
27342,2023-06-23 10:24:00,0.001557,1.0
27343,2023-06-23 10:25:00,0.001556,0.9999
27344,2023-06-23 10:26:00,0.001553,1.0
27345,2023-06-23 10:27:00,0.001557,0.9999
27346,2023-06-23 10:28:00,0.001549,0.9999
27347,2023-06-23 10:29:00,0.001549,0.9999
27348,2023-06-23 10:30:00,0.001549,1.0
27349,2023-06-23 10:31:00,0.001549,1.0
27350,2023-06-23 10:32:00,0.00155,0.9999
27351,2023-06-23 10:33:00,0.001547,0.9999
27352,2023-06-23 10:34:00,0.001547,1.0
27353,2023-06-23 10:35:00,0.001547,0.9999
27354,2023-06-23 10:36:00,0.001547,1.0
27355,2023-06-23 10:37:00,0.001547,0.9999
27356,2023-06-23 10:38:00,0.001547,0.9999
27357,2023-06-23 10:39:00,0.001547,1.0
27358,2023-06-23 10:40:00,0.001549,1.0
27359,2023-06-23 10:41:00,0.001549,1.0
27360,2023-06-23 10:42:00,0.001546,0.9999
27361,2023-06-23 10:43:00,0.001546,0.9999
27362,2023-06-23 10:44:00,0.001547,0.9999
27363,2023-06-23 10:45:00,0.001547,0.9999
27364,2023-06-23 10:46:00,0.001547,1.0
27365,2023-06-23 10:47:00,0.001546,0.9999
27366,2023-06-23 10:48:00,0.001544,0.9999
27367,2023-06-23 10:49:00,0.001544,1.0
27368,2023-06-23 10:50:00,0.001545,0.9999
27369,2023-06-23 10:51:00,0.001545,0.9999
27370,2023-06-23 10:52:00,0.001545,1.0
27371,2023-06-23 10:53:00,0.001547,0.9999
27372,2023-06-23 10:54:00,0.001551,0.9999
27373,2023-06-23 10:55:00,0.001551,0.9999
27374,2023-06-23 10:56:00,0.001551,1.0
27375,2023-06-23 10:57:00,0.001551,1.0
27376,2023-06-23 10:58:00,0.001551,0.9999
27377,2023-06-23 10:59:00,0.001551,0.9999
27378,2023-06-23 11:00:00,0.001552,1.0
27379,2023-06-23 11:01:00,0.001551,0.9999
27380,2023-06-23 11:02:00,0.00155,1.0
27381,2023-06-23 11:03:00,0.001552,0.9999
27382,2023-06-23 11:04:00,0.001552,1.0
27383,2023-06-23 11:05:00,0.001552,0.9999
27384,2023-06-23 11:06:00,0.001552,0.9999
27385,2023-06-23 11:07:00,0.001551,1.0
27386,2023-06-23 11:08:00,0.001551,0.9999
27387,2023-06-23 11:09:00,0.001551,1.0
27388,2023-06-23 11:10:00,0.001551,1.0
27389,2023-06-23 11:11:00,0.001551,1.0
27390,2023-06-23 11:12:00,0.001551,1.0
27391,2023-06-23 11:13:00,0.001551,0.9999
27392,2023-06-23 11:14:00,0.001551,1.0
27393,2023-06-23 11:15:00,0.001552,1.0
27394,2023-06-23 11:16:00,0.001551,1.0
27395,2023-06-23 11:17:00,0.001551,1.0
27396,2023-06-23 11:18:00,0.001551,0.9999
27397,2023-06-23 11:19:00,0.001551,0.9999
27398,2023-06-23 11:20:00,0.001551,1.0
27399,2023-06-23 11:21:00,0.001551,0.9999
27400,2023-06-23 11:22:00,0.001547,1.0
27401,2023-06-23 11:23:00,0.001548,1.0
27402,2023-06-23 11:24:00,0.001548,0.9999
27403,2023-06-23 11:25:00,0.001547,1.0
27404,2023-06-23 11:26:00,0.001547,1.0
27405,2023-06-23 11:27:00,0.001547,1.0
27406,2023-06-23 11:28:00,0.001547,1.0
27407,2023-06-23 11:29:00,0.001547,0.9999
27408,2023-06-23 11:30:00,0.001546,0.9999
27409,2023-06-23 11:31:00,0.001546,0.9999
27410,2023-06-23 11:32:00,0.001546,0.9999
27411,2023-06-23 11:33:00,0.001545,1.0
27412,2023-06-23 11:34:00,0.001545,1.0
27413,2023-06-23 11:35:00,0.001546,0.9999
27414,2023-06-23 11:36:00,0.001546,0.9999
27415,2023-06-23 11:37:00,0.001546,0.9998
27416,2023-06-23 11:38:00,0.001546,0.9998
27417,2023-06-23 11:39:00,0.001546,0.9998
27418,2023-06-23 11:40:00,0.001546,0.9999
27419,2023-06-23 11:41:00,0.001546,0.9999
27420,2023-06-23 11:42:00,0.001547,0.9999
27421,2023-06-23 11:43:00,0.001547,0.9998
27422,2023-06-23 11:44:00,0.001548,0.9998
27423,2023-06-23 11:45:00,0.001548,0.9999
27424,2023-06-23 11:46:00,0.001549,0.9999
27425,2023-06-23 11:47:00,0.001547,0.9998
27426,2023-06-23 11:48:00,0.001548,0.9998
27427,2023-06-23 11:49:00,0.001548,0.9999
27428,2023-06-23 11:50:00,0.001548,0.9999
27429,2023-06-23 11:51:00,0.001548,0.9999
27430,2023-06-23 11:52:00,0.001546,0.9998
27431,2023-06-23 11:53:00,0.001546,0.9999
27432,2023-06-23 11:54:00,0.001547,0.9999
27433,2023-06-23 11:55:00,0.001547,0.9999
27434,2023-06-23 11:56:00,0.001548,0.9998
27435,2023-06-23 11:57:00,0.001547,0.9998
27436,2023-06-23 11:58:00,0.001547,0.9999
27437,2023-06-23 11:59:00,0.001548,0.9998
27438,2023-06-23 12:00:00,0.001548,0.9998
27439,2023-06-23 12:01:00,0.001548,0.9998
27440,2023-06-23 12:02:00,0.001548,0.9999
27441,2023-06-23 12:03:00,0.001547,0.9998
27442,2023-06-23 12:04:00,0.001548,0.9999
27443,2023-06-23 12:05:00,0.001548,0.9999
27444,2023-06-23 12:06:00,0.001549,0.9998
27445,2023-06-23 12:07:00,0.001553,0.9999
27446,2023-06-23 12:08:00,0.001553,0.9998
27447,2023-06-23 12:09:00,0.001552,0.9998
27448,2023-06-23 12:10:00,0.001552,0.9998
27449,2023-06-23 12:11:00,0.001552,0.9998
27450,2023-06-23 12:12:00,0.001551,0.9999
27451,2023-06-23 12:13:00,0.001551,0.9999
27452,2023-06-23 12:14:00,0.00155,0.9998
27453,2023-06-23 12:15:00,0.00155,0.9998
27454,2023-06-23 12:16:00,0.00155,0.9999
27455,2023-06-23 12:17:00,0.00155,0.9999
27456,2023-06-23 12:18:00,0.00155,0.9999
27457,2023-06-23 12:19:00,0.00155,0.9999
27458,2023-06-23 12:20:00,0.00155,0.9999
27459,2023-06-23 12:21:00,0.001549,0.9999
27460,2023-06-23 12:22:00,0.001549,0.9999
27461,2023-06-23 12:23:00,0.00155,0.9998
27462,2023-06-23 12:24:00,0.00155,0.9998
27463,2023-06-23 12:25:00,0.001556,0.9998
27464,2023-06-23 12:26:00,0.001557,0.9998
27465,2023-06-23 12:27:00,0.001557,0.9998
27466,2023-06-23 12:28:00,0.001558,0.9999
27467,2023-06-23 12:29:00,0.001558,0.9998
27468,2023-06-23 12:30:00,0.001557,0.9998
27469,2023-06-23 12:31:00,0.001558,0.9998
27470,2023-06-23 12:32:00,0.001559,0.9998
27471,2023-06-23 12:33:00,0.001558,0.9999
27472,2023-06-23 12:34:00,0.001558,0.9999
27473,2023-06-23 12:35:00,0.001558,0.9998
27474,2023-06-23 12:36:00,0.001558,0.9998
27475,2023-06-23 12:37:00,0.001558,0.9999
27476,2023-06-23 12:38:00,0.001559,0.9998
27477,2023-06-23 12:39:00,0.001559,0.9998
27478,2023-06-23 12:40:00,0.001559,0.9999
27479,2023-06-23 12:41:00,0.001559,0.9999
27480,2023-06-23 12:42:00,0.001559,0.9998
27481,2023-06-23 12:43:00,0.00156,0.9998
27482,2023-06-23 12:44:00,0.00156,0.9998
27483,2023-06-23 12:45:00,0.00156,0.9998
27484,2023-06-23 12:46:00,0.001559,0.9999
27485,2023-06-23 12:47:00,0.001559,0.9999
27486,2023-06-23 12:48:00,0.00156,0.9999
27487,2023-06-23 12:49:00,0.001561,0.9998
27488,2023-06-23 12:50:00,0.001561,0.9998
27489,2023-06-23 12:51:00,0.001561,0.9999
27490,2023-06-23 12:52:00,0.001561,0.9999
27491,2023-06-23 12:53:00,0.001561,0.9999
27492,2023-06-23 12:54:00,0.001563,0.9999
27493,2023-06-23 12:55:00,0.001563,0.9998
27494,2023-06-23 12:56:00,0.001563,0.9999
27495,2023-06-23 12:57:00,0.001563,0.9999
27496,2023-06-23 12:58:00,0.001562,0.9999
27497,2023-06-23 12:59:00,0.001562,0.9998
27498,2023-06-23 13:00:00,0.001562,0.9998
27499,2023-06-23 13:01:00,0.00156,0.9999
27500,2023-06-23 13:02:00,0.001562,0.9998
27501,2023-06-23 13:03:00,0.001562,0.9998
27502,2023-06-23 13:04:00,0.001562,0.9998
27503,2023-06-23 13:05:00,0.001562,0.9999
27504,2023-06-23 13:06:00,0.001561,0.9998
27505,2023-06-23 13:07:00,0.001561,0.9999
27506,2023-06-23 13:08:00,0.001561,0.9998
27507,2023-06-23 13:09:00,0.001561,0.9998
27508,2023-06-23 13:10:00,0.001562,0.9999
27509,2023-06-23 13:11:00,0.00156,0.9998
27510,2023-06-23 13:12:00,0.00156,0.9998
27511,2023-06-23 13:13:00,0.001562,0.9999
27512,2023-06-23 13:14:00,0.001561,0.9998
27513,2023-06-23 13:15:00,0.001561,0.9999
27514,2023-06-23 13:16:00,0.001561,0.9999
27515,2023-06-23 13:17:00,0.001561,0.9999
27516,2023-06-23 13:18:00,0.00156,0.9998
27517,2023-06-23 13:19:00,0.001555,0.9998
27518,2023-06-23 13:20:00,0.001556,0.9999
27519,2023-06-23 13:21:00,0.001556,0.9998
27520,2023-06-23 13:22:00,0.001556,0.9999
27521,2023-06-23 13:23:00,0.001556,0.9998
27522,2023-06-23 13:24:00,0.001561,0.9999
27523,2023-06-23 13:25:00,0.001561,0.9999
27524,2023-06-23 13:26:00,0.001559,0.9999
27525,2023-06-23 13:27:00,0.001558,0.9999
27526,2023-06-23 13:28:00,0.001558,0.9999
27527,2023-06-23 13:29:00,0.001558,0.9998
27528,2023-06-23 13:30:00,0.001556,0.9998
27529,2023-06-23 13:31:00,0.001556,0.9998
27530,2023-06-23 13:32:00,0.001556,0.9999
27531,2023-06-23 13:33:00,0.001556,0.9998
27532,2023-06-23 13:34:00,0.001556,0.9999
27533,2023-06-23 13:35:00,0.001554,0.9998
27534,2023-06-23 13:36:00,0.001557,0.9998
27535,2023-06-23 13:37:00,0.001557,0.9999
27536,2023-06-23 13:38:00,0.001552,0.9999
27537,2023-06-23 13:39:00,0.00155,0.9999
27538,2023-06-23 13:40:00,0.00155,0.9999
27539,2023-06-23 13:41:00,0.00155,0.9999
27540,2023-06-23 13:42:00,0.00155,0.9998
27541,2023-06-23 13:43:00,0.001553,0.9998
27542,2023-06-23 13:44:00,0.001551,0.9999
27543,2023-06-23 13:45:00,0.00155,0.9998
27544,2023-06-23 13:46:00,0.001552,0.9998
27545,2023-06-23 13:47:00,0.001552,0.9999
27546,2023-06-23 13:48:00,0.001552,0.9999
27547,2023-06-23 13:49:00,0.001552,0.9998
27548,2023-06-23 13:50:00,0.001557,0.9998
27549,2023-06-23 13:51:00,0.001557,0.9998
27550,2023-06-23 13:52:00,0.001557,0.9999
27551,2023-06-23 13:53:00,0.001557,0.9999
27552,2023-06-23 13:54:00,0.001557,0.9998
27553,2023-06-23 13:55:00,0.001556,0.9998
27554,2023-06-23 13:56:00,0.001557,0.9998
27555,2023-06-23 13:57:00,0.001555,0.9999
27556,2023-06-23 13:58:00,0.001554,0.9999
27557,2023-06-23 13:59:00,0.001554,0.9998
27558,2023-06-23 14:00:00,0.001554,0.9999
27559,2023-06-23 14:01:00,0.001555,0.9998
27560,2023-06-23 14:02:00,0.001556,0.9999
27561,2023-06-23 14:03:00,0.001557,0.9999
27562,2023-06-23 14:04:00,0.001559,0.9999
27563,2023-06-23 14:05:00,0.001558,0.9999
27564,2023-06-23 14:06:00,0.001558,0.9999
27565,2023-06-23 14:07:00,0.001558,0.9998
27566,2023-06-23 14:08:00,0.001558,0.9998
27567,2023-06-23 14:09:00,0.00156,0.9998
27568,2023-06-23 14:10:00,0.00156,0.9999
27569,2023-06-23 14:11:00,0.001561,0.9998
27570,2023-06-23 14:12:00,0.001562,0.9998
27571,2023-06-23 14:13:00,0.001562,0.9998
27572,2023-06-23 14:14:00,0.001562,0.9999
27573,2023-06-23 14:15:00,0.001562,0.9998
27574,2023-06-23 14:16:00,0.001562,0.9999
27575,2023-06-23 14:17:00,0.001562,0.9998
27576,2023-06-23 14:18:00,0.001562,0.9999
27577,2023-06-23 14:19:00,0.001562,0.9998
