,Time,ETHUSDT,BNBUSDT
21535,2023-06-19 09:48:00,1721.84,242.9
21536,2023-06-19 09:49:00,1722.1,242.9
21537,2023-06-19 09:50:00,1722.53,243.1
21538,2023-06-19 09:51:00,1721.97,242.9
21539,2023-06-19 09:52:00,1722.17,243.0
21540,2023-06-19 09:53:00,1722.16,243.0
21541,2023-06-19 09:54:00,1722.09,243.0
21542,2023-06-19 09:55:00,1722.56,242.9
21543,2023-06-19 09:56:00,1722.56,243.0
21544,2023-06-19 09:57:00,1722.71,243.0
21545,2023-06-19 09:58:00,1722.77,243.1
21546,2023-06-19 09:59:00,1722.77,243.0
21547,2023-06-19 10:00:00,1723.58,243.2
21548,2023-06-19 10:01:00,1723.4,243.2
21549,2023-06-19 10:02:00,1723.54,243.1
21550,2023-06-19 10:03:00,1723.71,243.1
21551,2023-06-19 10:04:00,1723.71,243.0
21552,2023-06-19 10:05:00,1723.9,243.1
21553,2023-06-19 10:06:00,1724.15,243.2
21554,2023-06-19 10:07:00,1723.89,243.1
21555,2023-06-19 10:08:00,1723.49,243.0
21556,2023-06-19 10:09:00,1723.57,242.9
21557,2023-06-19 10:10:00,1723.28,242.9
21558,2023-06-19 10:11:00,1723.21,242.9
21559,2023-06-19 10:12:00,1723.21,243.0
21560,2023-06-19 10:13:00,1722.58,242.8
21561,2023-06-19 10:14:00,1722.56,242.9
21562,2023-06-19 10:15:00,1722.58,242.9
21563,2023-06-19 10:16:00,1722.58,242.6
21564,2023-06-19 10:17:00,1722.15,242.7
21565,2023-06-19 10:18:00,1720.79,242.6
21566,2023-06-19 10:19:00,1720.98,242.5
21567,2023-06-19 10:20:00,1721.76,242.7
21568,2023-06-19 10:21:00,1721.63,242.4
21569,2023-06-19 10:22:00,1722.24,242.5
21570,2023-06-19 10:23:00,1722.79,242.6
21571,2023-06-19 10:24:00,1722.11,242.4
21572,2023-06-19 10:25:00,1723.65,242.6
21573,2023-06-19 10:26:00,1723.84,242.6
21574,2023-06-19 10:27:00,1723.86,242.4
21575,2023-06-19 10:28:00,1723.64,242.4
21576,2023-06-19 10:29:00,1723.62,242.3
21577,2023-06-19 10:30:00,1723.6,242.2
21578,2023-06-19 10:31:00,1723.59,242.2
21579,2023-06-19 10:32:00,1723.52,242.3
21580,2023-06-19 10:33:00,1723.52,242.3
21581,2023-06-19 10:34:00,1723.53,242.4
21582,2023-06-19 10:35:00,1723.46,242.4
21583,2023-06-19 10:36:00,1723.02,242.5
21584,2023-06-19 10:37:00,1723.15,242.4
21585,2023-06-19 10:38:00,1723.04,242.3
21586,2023-06-19 10:39:00,1723.06,242.3
21587,2023-06-19 10:40:00,1723.54,242.3
21588,2023-06-19 10:41:00,1723.66,242.3
21589,2023-06-19 10:42:00,1723.76,242.5
21590,2023-06-19 10:43:00,1723.74,242.6
21591,2023-06-19 10:44:00,1723.77,242.5
21592,2023-06-19 10:45:00,1723.66,242.5
21593,2023-06-19 10:46:00,1723.65,242.5
21594,2023-06-19 10:47:00,1723.66,242.6
21595,2023-06-19 10:48:00,1723.65,242.6
21596,2023-06-19 10:49:00,1723.04,242.5
21597,2023-06-19 10:50:00,1723.04,242.7
21598,2023-06-19 10:51:00,1723.25,242.7
21599,2023-06-19 10:52:00,1723.52,242.7
21600,2023-06-19 10:53:00,1723.53,242.7
21601,2023-06-19 10:54:00,1723.52,242.9
21602,2023-06-19 10:55:00,1723.67,242.7
21603,2023-06-19 10:56:00,1723.9,242.7
21604,2023-06-19 10:57:00,1723.91,242.7
21605,2023-06-19 10:58:00,1723.91,242.8
21606,2023-06-19 10:59:00,1723.91,242.7
21607,2023-06-19 11:00:00,1723.91,242.7
21608,2023-06-19 11:01:00,1723.81,242.8
21609,2023-06-19 11:02:00,1723.8,242.8
21610,2023-06-19 11:03:00,1723.81,242.7
21611,2023-06-19 11:04:00,1723.81,242.7
21612,2023-06-19 11:05:00,1723.98,242.8
21613,2023-06-19 11:06:00,1723.98,242.8
21614,2023-06-19 11:07:00,1724.34,243.0
21615,2023-06-19 11:08:00,1723.99,242.8
21616,2023-06-19 11:09:00,1724.05,242.4
21617,2023-06-19 11:10:00,1725.17,242.6
21618,2023-06-19 11:11:00,1725.05,242.6
21619,2023-06-19 11:12:00,1725.35,242.5
21620,2023-06-19 11:13:00,1726.02,242.7
21621,2023-06-19 11:14:00,1725.82,242.6
21622,2023-06-19 11:15:00,1726.12,242.8
21623,2023-06-19 11:16:00,1726.69,242.9
21624,2023-06-19 11:17:00,1726.69,242.9
21625,2023-06-19 11:18:00,1727.01,242.9
21626,2023-06-19 11:19:00,1726.33,242.9
21627,2023-06-19 11:20:00,1726.57,242.9
21628,2023-06-19 11:21:00,1726.02,242.8
21629,2023-06-19 11:22:00,1726.07,242.7
21630,2023-06-19 11:23:00,1726.07,242.7
21631,2023-06-19 11:24:00,1725.85,242.8
21632,2023-06-19 11:25:00,1725.84,242.7
21633,2023-06-19 11:26:00,1725.84,242.9
21634,2023-06-19 11:27:00,1725.95,243.0
21635,2023-06-19 11:28:00,1726.0,242.8
21636,2023-06-19 11:29:00,1725.99,242.8
21637,2023-06-19 11:30:00,1726.0,242.8
21638,2023-06-19 11:31:00,1725.99,242.7
21639,2023-06-19 11:32:00,1726.07,242.7
21640,2023-06-19 11:33:00,1726.26,242.9
21641,2023-06-19 11:34:00,1726.39,242.9
21642,2023-06-19 11:35:00,1726.47,242.8
21643,2023-06-19 11:36:00,1726.43,242.9
21644,2023-06-19 11:37:00,1726.44,242.6
21645,2023-06-19 11:38:00,1725.07,242.6
21646,2023-06-19 11:39:00,1725.08,242.6
21647,2023-06-19 11:40:00,1725.07,242.5
21648,2023-06-19 11:41:00,1725.07,242.6
21649,2023-06-19 11:42:00,1725.08,242.5
21650,2023-06-19 11:43:00,1725.07,242.9
21651,2023-06-19 11:44:00,1725.08,242.8
21652,2023-06-19 11:45:00,1725.07,242.7
21653,2023-06-19 11:46:00,1724.52,242.7
21654,2023-06-19 11:47:00,1724.35,242.6
21655,2023-06-19 11:48:00,1723.61,242.5
21656,2023-06-19 11:49:00,1723.88,242.4
21657,2023-06-19 11:50:00,1723.95,242.4
21658,2023-06-19 11:51:00,1723.95,242.3
21659,2023-06-19 11:52:00,1723.96,242.4
21660,2023-06-19 11:53:00,1723.06,242.3
21661,2023-06-19 11:54:00,1723.51,242.4
21662,2023-06-19 11:55:00,1723.5,242.4
21663,2023-06-19 11:56:00,1721.89,242.1
21664,2023-06-19 11:57:00,1720.97,242.0
21665,2023-06-19 11:58:00,1720.76,241.9
21666,2023-06-19 11:59:00,1721.35,241.9
21667,2023-06-19 12:00:00,1721.28,242.0
21668,2023-06-19 12:01:00,1722.05,242.2
21669,2023-06-19 12:02:00,1721.96,242.1
21670,2023-06-19 12:03:00,1721.63,242.1
21671,2023-06-19 12:04:00,1721.84,242.1
21672,2023-06-19 12:05:00,1721.89,242.1
21673,2023-06-19 12:06:00,1721.89,242.1
21674,2023-06-19 12:07:00,1721.89,242.0
21675,2023-06-19 12:08:00,1721.76,241.9
21676,2023-06-19 12:09:00,1721.89,242.0
21677,2023-06-19 12:10:00,1721.88,242.0
21678,2023-06-19 12:11:00,1721.89,242.0
21679,2023-06-19 12:12:00,1721.58,242.0
21680,2023-06-19 12:13:00,1722.19,242.1
21681,2023-06-19 12:14:00,1722.19,242.1
21682,2023-06-19 12:15:00,1722.18,242.1
21683,2023-06-19 12:16:00,1722.19,242.0
21684,2023-06-19 12:17:00,1722.18,242.1
21685,2023-06-19 12:18:00,1722.18,242.1
21686,2023-06-19 12:19:00,1722.91,242.1
21687,2023-06-19 12:20:00,1722.95,242.2
21688,2023-06-19 12:21:00,1722.54,242.2
21689,2023-06-19 12:22:00,1722.56,242.3
21690,2023-06-19 12:23:00,1722.57,242.4
21691,2023-06-19 12:24:00,1723.14,242.4
21692,2023-06-19 12:25:00,1723.04,242.4
21693,2023-06-19 12:26:00,1723.01,242.3
21694,2023-06-19 12:27:00,1722.92,242.4
21695,2023-06-19 12:28:00,1723.19,242.5
21696,2023-06-19 12:29:00,1723.19,242.4
21697,2023-06-19 12:30:00,1724.02,242.6
21698,2023-06-19 12:31:00,1723.6,242.7
21699,2023-06-19 12:32:00,1723.65,242.6
21700,2023-06-19 12:33:00,1723.59,242.6
21701,2023-06-19 12:34:00,1723.19,242.4
21702,2023-06-19 12:35:00,1722.83,242.4
21703,2023-06-19 12:36:00,1722.83,242.4
21704,2023-06-19 12:37:00,1722.74,242.3
21705,2023-06-19 12:38:00,1722.71,242.3
21706,2023-06-19 12:39:00,1723.19,242.3
21707,2023-06-19 12:40:00,1723.09,242.3
21708,2023-06-19 12:41:00,1723.36,242.3
21709,2023-06-19 12:42:00,1723.35,242.2
21710,2023-06-19 12:43:00,1723.63,242.1
21711,2023-06-19 12:44:00,1723.62,242.1
21712,2023-06-19 12:45:00,1723.04,242.2
21713,2023-06-19 12:46:00,1724.19,242.3
21714,2023-06-19 12:47:00,1724.4,242.4
21715,2023-06-19 12:48:00,1724.58,242.4
21716,2023-06-19 12:49:00,1726.32,242.4
21717,2023-06-19 12:50:00,1725.14,242.5
21718,2023-06-19 12:51:00,1725.99,242.7
21719,2023-06-19 12:52:00,1725.99,242.7
21720,2023-06-19 12:53:00,1725.95,242.7
21721,2023-06-19 12:54:00,1725.75,242.8
21722,2023-06-19 12:55:00,1724.68,242.6
21723,2023-06-19 12:56:00,1725.88,242.9
21724,2023-06-19 12:57:00,1725.87,242.9
21725,2023-06-19 12:58:00,1725.87,243.0
21726,2023-06-19 12:59:00,1725.87,243.0
21727,2023-06-19 13:00:00,1725.87,243.1
21728,2023-06-19 13:01:00,1725.86,243.1
21729,2023-06-19 13:02:00,1725.71,243.1
21730,2023-06-19 13:03:00,1725.31,243.1
21731,2023-06-19 13:04:00,1725.16,243.0
21732,2023-06-19 13:05:00,1725.09,243.0
21733,2023-06-19 13:06:00,1725.09,242.9
21734,2023-06-19 13:07:00,1725.3,243.2
21735,2023-06-19 13:08:00,1725.29,243.2
21736,2023-06-19 13:09:00,1725.3,243.1
21737,2023-06-19 13:10:00,1725.47,243.2
21738,2023-06-19 13:11:00,1725.68,243.2
21739,2023-06-19 13:12:00,1725.67,243.1
21740,2023-06-19 13:13:00,1725.5,243.1
21741,2023-06-19 13:14:00,1725.64,243.3
21742,2023-06-19 13:15:00,1725.2,243.1
21743,2023-06-19 13:16:00,1725.2,243.2
21744,2023-06-19 13:17:00,1725.21,243.2
21745,2023-06-19 13:18:00,1725.24,243.2
21746,2023-06-19 13:19:00,1725.57,243.1
21747,2023-06-19 13:20:00,1725.81,243.3
21748,2023-06-19 13:21:00,1726.79,243.4
21749,2023-06-19 13:22:00,1729.0,243.4
21750,2023-06-19 13:23:00,1730.5,243.6
21751,2023-06-19 13:24:00,1729.37,243.7
21752,2023-06-19 13:25:00,1729.33,243.5
21753,2023-06-19 13:26:00,1730.97,243.6
21754,2023-06-19 13:27:00,1729.72,243.6
21755,2023-06-19 13:28:00,1730.15,243.5
21756,2023-06-19 13:29:00,1730.76,243.6
21757,2023-06-19 13:30:00,1730.32,243.6
21758,2023-06-19 13:31:00,1729.71,243.5
21759,2023-06-19 13:32:00,1729.91,243.5
21760,2023-06-19 13:33:00,1730.08,243.5
21761,2023-06-19 13:34:00,1729.3,243.4
21762,2023-06-19 13:35:00,1728.34,243.5
21763,2023-06-19 13:36:00,1729.66,243.5
21764,2023-06-19 13:37:00,1727.95,243.4
21765,2023-06-19 13:38:00,1729.03,243.6
21766,2023-06-19 13:39:00,1729.49,243.7
21767,2023-06-19 13:40:00,1729.28,243.6
21768,2023-06-19 13:41:00,1729.81,243.6
21769,2023-06-19 13:42:00,1729.65,243.8
21770,2023-06-19 13:43:00,1730.05,243.8
21771,2023-06-19 13:44:00,1730.2,243.8
21772,2023-06-19 13:45:00,1730.09,243.7
21773,2023-06-19 13:46:00,1730.06,243.5
21774,2023-06-19 13:47:00,1730.18,243.5
21775,2023-06-19 13:48:00,1731.12,243.6
21776,2023-06-19 13:49:00,1730.33,243.6
21777,2023-06-19 13:50:00,1730.41,243.5
21778,2023-06-19 13:51:00,1731.02,243.6
21779,2023-06-19 13:52:00,1731.22,243.5
21780,2023-06-19 13:53:00,1731.23,243.6
21781,2023-06-19 13:54:00,1731.88,243.8
21782,2023-06-19 13:55:00,1731.69,243.8
21783,2023-06-19 13:56:00,1731.39,243.6
21784,2023-06-19 13:57:00,1730.98,243.5
21785,2023-06-19 13:58:00,1730.97,243.6
21786,2023-06-19 13:59:00,1730.74,243.5
21787,2023-06-19 14:00:00,1731.5,243.6
21788,2023-06-19 14:01:00,1730.67,243.6
21789,2023-06-19 14:02:00,1730.51,243.6
21790,2023-06-19 14:03:00,1729.93,243.4
21791,2023-06-19 14:04:00,1729.92,243.4
21792,2023-06-19 14:05:00,1729.92,243.4
21793,2023-06-19 14:06:00,1730.2,243.4
21794,2023-06-19 14:07:00,1729.96,243.2
21795,2023-06-19 14:08:00,1730.4,243.4
21796,2023-06-19 14:09:00,1731.08,243.4
21797,2023-06-19 14:10:00,1731.46,243.3
21798,2023-06-19 14:11:00,1731.58,243.4
21799,2023-06-19 14:12:00,1731.84,243.3
21800,2023-06-19 14:13:00,1731.65,243.4
21801,2023-06-19 14:14:00,1731.81,243.3
21802,2023-06-19 14:15:00,1732.67,243.6
21803,2023-06-19 14:16:00,1731.31,243.5
21804,2023-06-19 14:17:00,1731.27,243.5
21805,2023-06-19 14:18:00,1731.63,243.5
21806,2023-06-19 14:19:00,1731.63,243.5
21807,2023-06-19 14:20:00,1732.48,243.5
21808,2023-06-19 14:21:00,1732.15,243.5
21809,2023-06-19 14:22:00,1732.43,243.4
21810,2023-06-19 14:23:00,1731.92,243.6
21811,2023-06-19 14:24:00,1731.92,243.6
21812,2023-06-19 14:25:00,1731.88,243.6
21813,2023-06-19 14:26:00,1731.45,243.7
21814,2023-06-19 14:27:00,1730.75,243.4
21815,2023-06-19 14:28:00,1731.12,243.6
21816,2023-06-19 14:29:00,1730.9,243.5
21817,2023-06-19 14:30:00,1731.5,243.6
21818,2023-06-19 14:31:00,1730.85,243.5
21819,2023-06-19 14:32:00,1731.1,243.7
21820,2023-06-19 14:33:00,1731.5,243.6
21821,2023-06-19 14:34:00,1731.58,243.6
21822,2023-06-19 14:35:00,1731.34,243.7
21823,2023-06-19 14:36:00,1730.44,243.6
21824,2023-06-19 14:37:00,1730.44,243.6
21825,2023-06-19 14:38:00,1730.13,243.6
21826,2023-06-19 14:39:00,1730.09,243.6
21827,2023-06-19 14:40:00,1729.93,243.6
21828,2023-06-19 14:41:00,1730.1,243.6
21829,2023-06-19 14:42:00,1730.19,243.6
21830,2023-06-19 14:43:00,1729.24,243.6
21831,2023-06-19 14:44:00,1729.53,243.6
21832,2023-06-19 14:45:00,1729.25,243.7
21833,2023-06-19 14:46:00,1728.97,243.6
21834,2023-06-19 14:47:00,1728.16,243.5
21835,2023-06-19 14:48:00,1728.9,243.6
21836,2023-06-19 14:49:00,1728.2,243.7
21837,2023-06-19 14:50:00,1728.71,243.6
21838,2023-06-19 14:51:00,1728.17,243.7
21839,2023-06-19 14:52:00,1728.15,243.8
21840,2023-06-19 14:53:00,1728.42,243.8
21841,2023-06-19 14:54:00,1727.99,243.7
21842,2023-06-19 14:55:00,1727.66,243.7
21843,2023-06-19 14:56:00,1727.99,243.7
21844,2023-06-19 14:57:00,1727.69,243.6
21845,2023-06-19 14:58:00,1728.19,243.6
21846,2023-06-19 14:59:00,1728.19,243.6
21847,2023-06-19 15:00:00,1729.01,243.7
21848,2023-06-19 15:01:00,1727.69,243.2
21849,2023-06-19 15:02:00,1727.34,243.0
21850,2023-06-19 15:03:00,1727.3,243.1
21851,2023-06-19 15:04:00,1726.94,243.0
21852,2023-06-19 15:05:00,1726.6,243.0
21853,2023-06-19 15:06:00,1726.04,242.9
21854,2023-06-19 15:07:00,1724.67,242.6
21855,2023-06-19 15:08:00,1725.2,242.6
21856,2023-06-19 15:09:00,1725.22,242.9
21857,2023-06-19 15:10:00,1725.36,242.8
21858,2023-06-19 15:11:00,1724.81,242.7
21859,2023-06-19 15:12:00,1725.19,242.8
21860,2023-06-19 15:13:00,1724.0,242.5
21861,2023-06-19 15:14:00,1724.31,242.5
21862,2023-06-19 15:15:00,1724.56,242.6
21863,2023-06-19 15:16:00,1724.5,242.5
21864,2023-06-19 15:17:00,1723.06,242.3
21865,2023-06-19 15:18:00,1721.68,242.3
21866,2023-06-19 15:19:00,1720.79,242.3
21867,2023-06-19 15:20:00,1719.03,241.8
21868,2023-06-19 15:21:00,1719.34,241.8
21869,2023-06-19 15:22:00,1720.86,242.0
21870,2023-06-19 15:23:00,1720.33,241.9
21871,2023-06-19 15:24:00,1718.88,241.6
21872,2023-06-19 15:25:00,1719.04,241.7
21873,2023-06-19 15:26:00,1719.24,241.8
21874,2023-06-19 15:27:00,1719.18,241.7
21875,2023-06-19 15:28:00,1720.07,241.9
21876,2023-06-19 15:29:00,1721.19,242.1
21877,2023-06-19 15:30:00,1720.42,242.0
21878,2023-06-19 15:31:00,1719.4,241.8
21879,2023-06-19 15:32:00,1719.62,241.8
21880,2023-06-19 15:33:00,1719.59,241.6
21881,2023-06-19 15:34:00,1719.83,241.7
21882,2023-06-19 15:35:00,1720.54,241.8
21883,2023-06-19 15:36:00,1719.09,241.7
21884,2023-06-19 15:37:00,1718.81,241.8
21885,2023-06-19 15:38:00,1719.31,241.8
21886,2023-06-19 15:39:00,1719.12,241.8
21887,2023-06-19 15:40:00,1719.11,241.9
21888,2023-06-19 15:41:00,1719.16,241.8
21889,2023-06-19 15:42:00,1718.61,241.8
21890,2023-06-19 15:43:00,1718.75,241.6
21891,2023-06-19 15:44:00,1718.33,241.6
21892,2023-06-19 15:45:00,1719.18,241.9
21893,2023-06-19 15:46:00,1719.51,241.9
21894,2023-06-19 15:47:00,1719.99,241.8
21895,2023-06-19 15:48:00,1720.16,241.9
21896,2023-06-19 15:49:00,1720.41,241.9
21897,2023-06-19 15:50:00,1720.68,242.1
21898,2023-06-19 15:51:00,1720.83,242.0
21899,2023-06-19 15:52:00,1721.06,242.1
21900,2023-06-19 15:53:00,1720.27,241.9
21901,2023-06-19 15:54:00,1720.6,242.1
21902,2023-06-19 15:55:00,1720.61,242.2
21903,2023-06-19 15:56:00,1720.61,242.0
21904,2023-06-19 15:57:00,1720.6,242.1
21905,2023-06-19 15:58:00,1720.61,242.0
21906,2023-06-19 15:59:00,1720.6,242.1
21907,2023-06-19 16:00:00,1719.81,242.0
21908,2023-06-19 16:01:00,1719.39,241.8
21909,2023-06-19 16:02:00,1719.41,241.7
21910,2023-06-19 16:03:00,1719.41,241.7
21911,2023-06-19 16:04:00,1719.41,241.7
21912,2023-06-19 16:05:00,1720.52,241.9
21913,2023-06-19 16:06:00,1720.26,241.8
21914,2023-06-19 16:07:00,1720.15,241.7
21915,2023-06-19 16:08:00,1718.24,241.5
21916,2023-06-19 16:09:00,1718.0,240.8
21917,2023-06-19 16:10:00,1717.44,240.9
21918,2023-06-19 16:11:00,1718.04,240.8
21919,2023-06-19 16:12:00,1717.76,240.9
21920,2023-06-19 16:13:00,1718.28,241.0
21921,2023-06-19 16:14:00,1718.34,241.1
21922,2023-06-19 16:15:00,1718.31,241.2
21923,2023-06-19 16:16:00,1719.39,241.2
21924,2023-06-19 16:17:00,1718.74,241.1
21925,2023-06-19 16:18:00,1718.42,241.2
21926,2023-06-19 16:19:00,1718.27,241.0
21927,2023-06-19 16:20:00,1718.07,240.9
21928,2023-06-19 16:21:00,1717.35,240.9
21929,2023-06-19 16:22:00,1717.7,241.2
21930,2023-06-19 16:23:00,1717.16,241.0
21931,2023-06-19 16:24:00,1717.15,241.1
21932,2023-06-19 16:25:00,1717.14,241.0
21933,2023-06-19 16:26:00,1718.58,241.1
21934,2023-06-19 16:27:00,1718.08,241.3
21935,2023-06-19 16:28:00,1718.09,241.2
21936,2023-06-19 16:29:00,1717.75,240.8
21937,2023-06-19 16:30:00,1717.5,240.9
21938,2023-06-19 16:31:00,1718.55,241.1
21939,2023-06-19 16:32:00,1718.98,241.3
21940,2023-06-19 16:33:00,1718.31,241.3
21941,2023-06-19 16:34:00,1718.79,241.3
21942,2023-06-19 16:35:00,1718.99,241.4
21943,2023-06-19 16:36:00,1720.7,241.6
21944,2023-06-19 16:37:00,1720.29,241.6
21945,2023-06-19 16:38:00,1720.94,241.6
21946,2023-06-19 16:39:00,1721.66,241.7
21947,2023-06-19 16:40:00,1720.65,241.7
21948,2023-06-19 16:41:00,1720.38,241.4
21949,2023-06-19 16:42:00,1720.57,241.4
21950,2023-06-19 16:43:00,1720.04,241.2
21951,2023-06-19 16:44:00,1719.79,241.3
21952,2023-06-19 16:45:00,1720.82,241.4
21953,2023-06-19 16:46:00,1720.72,241.3
21954,2023-06-19 16:47:00,1720.55,241.3
21955,2023-06-19 16:48:00,1721.21,241.3
21956,2023-06-19 16:49:00,1721.14,241.3
21957,2023-06-19 16:50:00,1721.04,241.3
21958,2023-06-19 16:51:00,1721.1,241.2
21959,2023-06-19 16:52:00,1721.15,241.2
21960,2023-06-19 16:53:00,1721.21,241.3
21961,2023-06-19 16:54:00,1721.59,241.4
21962,2023-06-19 16:55:00,1721.11,241.4
21963,2023-06-19 16:56:00,1721.1,241.3
21964,2023-06-19 16:57:00,1721.11,241.4
21965,2023-06-19 16:58:00,1721.41,241.3
21966,2023-06-19 16:59:00,1721.45,241.4
21967,2023-06-19 17:00:00,1720.64,241.3
21968,2023-06-19 17:01:00,1720.27,241.3
21969,2023-06-19 17:02:00,1720.27,241.2
21970,2023-06-19 17:03:00,1719.73,241.1
21971,2023-06-19 17:04:00,1719.66,241.1
21972,2023-06-19 17:05:00,1719.63,241.2
21973,2023-06-19 17:06:00,1719.31,241.0
21974,2023-06-19 17:07:00,1718.86,241.0
21975,2023-06-19 17:08:00,1719.24,241.0
21976,2023-06-19 17:09:00,1719.15,241.0
21977,2023-06-19 17:10:00,1719.13,241.0
21978,2023-06-19 17:11:00,1717.87,240.9
21979,2023-06-19 17:12:00,1717.81,240.7
21980,2023-06-19 17:13:00,1717.94,240.6
21981,2023-06-19 17:14:00,1717.73,240.4
21982,2023-06-19 17:15:00,1717.67,240.4
21983,2023-06-19 17:16:00,1717.08,240.4
21984,2023-06-19 17:17:00,1718.04,240.5
21985,2023-06-19 17:18:00,1718.26,240.7
21986,2023-06-19 17:19:00,1717.97,240.6
21987,2023-06-19 17:20:00,1717.7,240.6
21988,2023-06-19 17:21:00,1717.89,240.5
21989,2023-06-19 17:22:00,1717.9,240.4
21990,2023-06-19 17:23:00,1717.9,240.4
21991,2023-06-19 17:24:00,1718.33,240.4
21992,2023-06-19 17:25:00,1718.65,240.6
21993,2023-06-19 17:26:00,1717.95,240.2
21994,2023-06-19 17:27:00,1718.07,240.2
21995,2023-06-19 17:28:00,1718.36,240.4
21996,2023-06-19 17:29:00,1718.36,240.3
21997,2023-06-19 17:30:00,1718.17,240.2
21998,2023-06-19 17:31:00,1718.17,240.2
21999,2023-06-19 17:32:00,1718.17,240.2
22000,2023-06-19 17:33:00,1716.84,239.5
22001,2023-06-19 17:34:00,1707.38,239.0
22002,2023-06-19 17:35:00,1707.15,239.2
22003,2023-06-19 17:36:00,1708.26,239.2
22004,2023-06-19 17:37:00,1708.7,239.2
22005,2023-06-19 17:38:00,1716.76,240.2
22006,2023-06-19 17:39:00,1718.18,240.3
22007,2023-06-19 17:40:00,1715.54,240.0
22008,2023-06-19 17:41:00,1715.78,240.0
22009,2023-06-19 17:42:00,1714.49,239.9
22010,2023-06-19 17:43:00,1714.25,240.0
22011,2023-06-19 17:44:00,1714.05,240.0
22012,2023-06-19 17:45:00,1712.02,239.6
22013,2023-06-19 17:46:00,1714.8,239.7
22014,2023-06-19 17:47:00,1716.57,239.8
22015,2023-06-19 17:48:00,1715.41,239.7
22016,2023-06-19 17:49:00,1716.48,240.0
22017,2023-06-19 17:50:00,1715.01,239.8
22018,2023-06-19 17:51:00,1716.03,240.0
22019,2023-06-19 17:52:00,1717.29,240.2
22020,2023-06-19 17:53:00,1716.73,240.1
22021,2023-06-19 17:54:00,1716.43,240.0
22022,2023-06-19 17:55:00,1717.7,240.1
22023,2023-06-19 17:56:00,1717.72,240.2
22024,2023-06-19 17:57:00,1717.77,240.2
22025,2023-06-19 17:58:00,1717.62,240.2
22026,2023-06-19 17:59:00,1717.78,240.2
22027,2023-06-19 18:00:00,1716.35,240.0
22028,2023-06-19 18:01:00,1717.34,240.1
22029,2023-06-19 18:02:00,1718.18,240.3
22030,2023-06-19 18:03:00,1719.33,240.5
22031,2023-06-19 18:04:00,1719.6,240.4
22032,2023-06-19 18:05:00,1720.16,240.4
22033,2023-06-19 18:06:00,1723.31,240.8
22034,2023-06-19 18:07:00,1723.64,240.9
22035,2023-06-19 18:08:00,1723.68,241.2
22036,2023-06-19 18:09:00,1725.43,241.6
22037,2023-06-19 18:10:00,1723.9,241.6
22038,2023-06-19 18:11:00,1725.93,241.7
22039,2023-06-19 18:12:00,1725.29,241.6
22040,2023-06-19 18:13:00,1725.43,241.7
22041,2023-06-19 18:14:00,1725.99,241.9
22042,2023-06-19 18:15:00,1726.22,241.8
22043,2023-06-19 18:16:00,1725.15,241.6
22044,2023-06-19 18:17:00,1726.65,241.7
22045,2023-06-19 18:18:00,1727.82,241.8
22046,2023-06-19 18:19:00,1726.83,241.7
22047,2023-06-19 18:20:00,1724.79,241.6
22048,2023-06-19 18:21:00,1725.4,241.6
22049,2023-06-19 18:22:00,1725.86,241.7
22050,2023-06-19 18:23:00,1726.52,242.1
22051,2023-06-19 18:24:00,1727.79,242.0
22052,2023-06-19 18:25:00,1728.84,242.0
22053,2023-06-19 18:26:00,1727.75,241.6
22054,2023-06-19 18:27:00,1728.11,241.8
22055,2023-06-19 18:28:00,1727.72,241.4
22056,2023-06-19 18:29:00,1727.33,241.4
22057,2023-06-19 18:30:00,1728.0,241.5
22058,2023-06-19 18:31:00,1726.65,241.3
22059,2023-06-19 18:32:00,1726.01,241.3
22060,2023-06-19 18:33:00,1725.89,241.2
22061,2023-06-19 18:34:00,1725.81,241.2
22062,2023-06-19 18:35:00,1725.88,241.2
22063,2023-06-19 18:36:00,1727.33,241.3
22064,2023-06-19 18:37:00,1726.88,241.2
22065,2023-06-19 18:38:00,1728.73,241.5
22066,2023-06-19 18:39:00,1731.12,241.8
22067,2023-06-19 18:40:00,1731.16,241.8
22068,2023-06-19 18:41:00,1729.64,241.5
22069,2023-06-19 18:42:00,1729.48,241.5
22070,2023-06-19 18:43:00,1729.93,241.6
22071,2023-06-19 18:44:00,1729.25,241.6
22072,2023-06-19 18:45:00,1728.5,241.4
22073,2023-06-19 18:46:00,1728.8,241.4
22074,2023-06-19 18:47:00,1729.06,241.5
22075,2023-06-19 18:48:00,1728.68,241.4
22076,2023-06-19 18:49:00,1728.64,241.5
22077,2023-06-19 18:50:00,1728.6,241.4
22078,2023-06-19 18:51:00,1729.47,241.5
22079,2023-06-19 18:52:00,1728.67,241.3
22080,2023-06-19 18:53:00,1729.61,241.6
22081,2023-06-19 18:54:00,1729.24,241.5
22082,2023-06-19 18:55:00,1729.22,241.4
22083,2023-06-19 18:56:00,1729.43,241.7
22084,2023-06-19 18:57:00,1729.29,241.7
22085,2023-06-19 18:58:00,1728.82,241.7
22086,2023-06-19 18:59:00,1729.78,241.8
22087,2023-06-19 19:00:00,1730.31,241.7
22088,2023-06-19 19:01:00,1729.75,241.8
22089,2023-06-19 19:02:00,1733.64,242.2
22090,2023-06-19 19:03:00,1733.93,242.3
22091,2023-06-19 19:04:00,1737.62,242.7
22092,2023-06-19 19:05:00,1739.71,242.9
22093,2023-06-19 19:06:00,1739.06,243.1
