,Time,LTCUSDT,BUSDUSDT
13055,2023-06-13 12:24:00,78.36,0.9997
13056,2023-06-13 12:25:00,78.36,0.9998
13057,2023-06-13 12:26:00,78.36,0.9997
13058,2023-06-13 12:27:00,78.51,0.9997
13059,2023-06-13 12:28:00,78.48,0.9997
13060,2023-06-13 12:29:00,78.45,0.9997
13061,2023-06-13 12:30:00,78.42,0.9997
13062,2023-06-13 12:31:00,78.43,0.9997
13063,2023-06-13 12:32:00,78.37,0.9998
13064,2023-06-13 12:33:00,78.42,0.9997
13065,2023-06-13 12:34:00,78.38,0.9997
13066,2023-06-13 12:35:00,78.46,0.9997
13067,2023-06-13 12:36:00,78.4,0.9997
13068,2023-06-13 12:37:00,78.34,0.9998
13069,2023-06-13 12:38:00,78.31,0.9997
13070,2023-06-13 12:39:00,78.27,0.9997
13071,2023-06-13 12:40:00,78.34,0.9998
13072,2023-06-13 12:41:00,78.28,0.9997
13073,2023-06-13 12:42:00,78.19,0.9997
13074,2023-06-13 12:43:00,78.26,0.9998
13075,2023-06-13 12:44:00,78.24,0.9997
13076,2023-06-13 12:45:00,78.25,0.9998
13077,2023-06-13 12:46:00,78.36,0.9997
13078,2023-06-13 12:47:00,78.31,0.9998
13079,2023-06-13 12:48:00,78.25,0.9998
13080,2023-06-13 12:49:00,78.16,0.9997
13081,2023-06-13 12:50:00,78.24,0.9998
13082,2023-06-13 12:51:00,78.22,0.9997
13083,2023-06-13 12:52:00,78.29,0.9998
13084,2023-06-13 12:53:00,78.21,0.9998
13085,2023-06-13 12:54:00,78.24,0.9997
13086,2023-06-13 12:55:00,78.43,0.9997
13087,2023-06-13 12:56:00,78.46,0.9998
13088,2023-06-13 12:57:00,78.65,0.9997
13089,2023-06-13 12:58:00,78.69,0.9998
13090,2023-06-13 12:59:00,78.77,0.9999
13091,2023-06-13 13:00:00,78.71,0.9999
13092,2023-06-13 13:01:00,78.71,0.9999
13093,2023-06-13 13:02:00,78.72,0.9999
13094,2023-06-13 13:03:00,78.8,0.9998
13095,2023-06-13 13:04:00,78.83,0.9998
13096,2023-06-13 13:05:00,78.95,0.9998
13097,2023-06-13 13:06:00,78.92,0.9998
13098,2023-06-13 13:07:00,78.87,0.9998
13099,2023-06-13 13:08:00,78.84,0.9998
13100,2023-06-13 13:09:00,78.62,0.9999
13101,2023-06-13 13:10:00,78.55,0.9999
13102,2023-06-13 13:11:00,78.61,0.9999
13103,2023-06-13 13:12:00,78.69,0.9999
13104,2023-06-13 13:13:00,78.76,0.9999
13105,2023-06-13 13:14:00,78.77,1.0
13106,2023-06-13 13:15:00,78.7,0.9999
13107,2023-06-13 13:16:00,78.65,0.9999
13108,2023-06-13 13:17:00,78.62,0.9998
13109,2023-06-13 13:18:00,78.49,0.9999
13110,2023-06-13 13:19:00,78.46,0.9998
13111,2023-06-13 13:20:00,78.57,0.9998
13112,2023-06-13 13:21:00,78.55,0.9998
13113,2023-06-13 13:22:00,78.57,0.9999
13114,2023-06-13 13:23:00,78.56,0.9998
13115,2023-06-13 13:24:00,78.68,0.9999
13116,2023-06-13 13:25:00,78.69,0.9999
13117,2023-06-13 13:26:00,78.63,0.9998
13118,2023-06-13 13:27:00,78.71,0.9999
13119,2023-06-13 13:28:00,78.63,1.0
13120,2023-06-13 13:29:00,78.76,0.9999
13121,2023-06-13 13:30:00,79.3,1.0
13122,2023-06-13 13:31:00,79.62,1.0
13123,2023-06-13 13:32:00,79.26,0.9999
13124,2023-06-13 13:33:00,79.18,0.9999
13125,2023-06-13 13:34:00,79.15,1.0001
13126,2023-06-13 13:35:00,79.14,1.0001
13127,2023-06-13 13:36:00,79.04,1.0
13128,2023-06-13 13:37:00,79.16,1.0001
13129,2023-06-13 13:38:00,79.16,0.9999
13130,2023-06-13 13:39:00,79.24,0.9998
13131,2023-06-13 13:40:00,79.01,0.9999
13132,2023-06-13 13:41:00,78.42,0.9999
13133,2023-06-13 13:42:00,78.52,0.9998
13134,2023-06-13 13:43:00,78.3,0.9999
13135,2023-06-13 13:44:00,78.2,0.9998
13136,2023-06-13 13:45:00,78.45,0.9999
13137,2023-06-13 13:46:00,78.5,0.9999
13138,2023-06-13 13:47:00,78.71,0.9999
13139,2023-06-13 13:48:00,78.57,0.9999
13140,2023-06-13 13:49:00,78.59,0.9999
13141,2023-06-13 13:50:00,78.65,1.0
13142,2023-06-13 13:51:00,78.41,0.9999
13143,2023-06-13 13:52:00,78.23,1.0
13144,2023-06-13 13:53:00,78.32,0.9999
13145,2023-06-13 13:54:00,78.08,0.9999
13146,2023-06-13 13:55:00,77.54,0.9999
13147,2023-06-13 13:56:00,77.79,1.0
13148,2023-06-13 13:57:00,78.06,0.9999
13149,2023-06-13 13:58:00,78.03,0.9999
13150,2023-06-13 13:59:00,78.17,0.9999
13151,2023-06-13 14:00:00,78.12,0.9999
13152,2023-06-13 14:01:00,78.19,0.9999
13153,2023-06-13 14:02:00,78.16,0.9998
13154,2023-06-13 14:03:00,78.33,0.9999
13155,2023-06-13 14:04:00,78.14,0.9999
13156,2023-06-13 14:05:00,78.16,0.9999
13157,2023-06-13 14:06:00,78.23,0.9999
13158,2023-06-13 14:07:00,78.1,0.9999
13159,2023-06-13 14:08:00,78.14,0.9999
13160,2023-06-13 14:09:00,78.03,0.9999
13161,2023-06-13 14:10:00,77.66,0.9999
13162,2023-06-13 14:11:00,77.57,0.9999
13163,2023-06-13 14:12:00,77.58,0.9999
13164,2023-06-13 14:13:00,77.8,0.9999
13165,2023-06-13 14:14:00,77.81,0.9999
13166,2023-06-13 14:15:00,77.84,1.0
13167,2023-06-13 14:16:00,77.91,1.0
13168,2023-06-13 14:17:00,77.97,1.0
13169,2023-06-13 14:18:00,77.95,1.0
13170,2023-06-13 14:19:00,77.88,0.9999
13171,2023-06-13 14:20:00,77.81,0.9999
13172,2023-06-13 14:21:00,77.79,1.0
13173,2023-06-13 14:22:00,77.91,0.9999
13174,2023-06-13 14:23:00,77.76,1.0
13175,2023-06-13 14:24:00,77.74,0.9999
13176,2023-06-13 14:25:00,77.8,1.0
13177,2023-06-13 14:26:00,77.9,1.0
13178,2023-06-13 14:27:00,77.92,1.0
13179,2023-06-13 14:28:00,77.97,0.9999
13180,2023-06-13 14:29:00,77.99,0.9999
13181,2023-06-13 14:30:00,77.99,0.9998
13182,2023-06-13 14:31:00,77.94,0.9999
13183,2023-06-13 14:32:00,77.92,0.9999
13184,2023-06-13 14:33:00,78.02,0.9999
13185,2023-06-13 14:34:00,78.04,0.9998
13186,2023-06-13 14:35:00,77.96,0.9998
13187,2023-06-13 14:36:00,77.97,0.9999
13188,2023-06-13 14:37:00,77.91,0.9998
13189,2023-06-13 14:38:00,77.94,0.9998
13190,2023-06-13 14:39:00,77.88,0.9999
13191,2023-06-13 14:40:00,77.84,0.9999
13192,2023-06-13 14:41:00,77.88,0.9999
13193,2023-06-13 14:42:00,78.0,0.9999
13194,2023-06-13 14:43:00,78.09,0.9999
13195,2023-06-13 14:44:00,78.06,0.9999
13196,2023-06-13 14:45:00,77.93,0.9999
13197,2023-06-13 14:46:00,77.92,0.9999
13198,2023-06-13 14:47:00,77.71,0.9999
13199,2023-06-13 14:48:00,77.64,0.9999
13200,2023-06-13 14:49:00,77.65,0.9999
13201,2023-06-13 14:50:00,77.7,0.9999
13202,2023-06-13 14:51:00,77.71,0.9999
13203,2023-06-13 14:52:00,77.74,0.9999
13204,2023-06-13 14:53:00,77.74,0.9998
13205,2023-06-13 14:54:00,77.78,0.9999
13206,2023-06-13 14:55:00,77.76,0.9998
13207,2023-06-13 14:56:00,77.75,0.9998
13208,2023-06-13 14:57:00,77.75,0.9998
13209,2023-06-13 14:58:00,77.72,0.9997
13210,2023-06-13 14:59:00,77.64,0.9998
13211,2023-06-13 15:00:00,77.64,0.9999
13212,2023-06-13 15:01:00,77.67,0.9999
13213,2023-06-13 15:02:00,77.61,0.9998
13214,2023-06-13 15:03:00,77.72,0.9998
13215,2023-06-13 15:04:00,77.76,0.9999
13216,2023-06-13 15:05:00,77.76,0.9999
13217,2023-06-13 15:06:00,77.77,0.9999
13218,2023-06-13 15:07:00,77.68,0.9998
13219,2023-06-13 15:08:00,77.65,0.9998
13220,2023-06-13 15:09:00,77.43,0.9999
13221,2023-06-13 15:10:00,77.45,0.9998
13222,2023-06-13 15:11:00,77.49,0.9998
13223,2023-06-13 15:12:00,77.33,0.9998
13224,2023-06-13 15:13:00,77.16,0.9997
13225,2023-06-13 15:14:00,77.36,0.9997
13226,2023-06-13 15:15:00,77.14,0.9998
13227,2023-06-13 15:16:00,77.3,0.9998
13228,2023-06-13 15:17:00,77.36,0.9998
13229,2023-06-13 15:18:00,77.48,0.9998
13230,2023-06-13 15:19:00,77.53,0.9998
13231,2023-06-13 15:20:00,77.53,0.9998
13232,2023-06-13 15:21:00,77.49,0.9998
13233,2023-06-13 15:22:00,77.6,0.9998
13234,2023-06-13 15:23:00,77.57,0.9998
13235,2023-06-13 15:24:00,77.55,0.9998
13236,2023-06-13 15:25:00,77.6,0.9997
13237,2023-06-13 15:26:00,77.51,0.9998
13238,2023-06-13 15:27:00,77.5,0.9997
13239,2023-06-13 15:28:00,77.59,0.9997
13240,2023-06-13 15:29:00,77.57,0.9998
13241,2023-06-13 15:30:00,77.47,0.9997
13242,2023-06-13 15:31:00,77.43,0.9998
13243,2023-06-13 15:32:00,77.59,0.9997
13244,2023-06-13 15:33:00,77.52,0.9998
13245,2023-06-13 15:34:00,77.56,0.9997
13246,2023-06-13 15:35:00,77.51,0.9998
13247,2023-06-13 15:36:00,77.5,0.9998
13248,2023-06-13 15:37:00,77.57,0.9997
13249,2023-06-13 15:38:00,77.48,0.9997
13250,2023-06-13 15:39:00,77.5,0.9997
13251,2023-06-13 15:40:00,77.42,0.9997
13252,2023-06-13 15:41:00,77.36,0.9998
13253,2023-06-13 15:42:00,77.39,0.9998
13254,2023-06-13 15:43:00,77.3,0.9998
13255,2023-06-13 15:44:00,77.3,0.9998
13256,2023-06-13 15:45:00,77.31,0.9997
13257,2023-06-13 15:46:00,77.26,0.9998
13258,2023-06-13 15:47:00,77.31,0.9997
13259,2023-06-13 15:48:00,77.41,0.9998
13260,2023-06-13 15:49:00,77.37,0.9997
13261,2023-06-13 15:50:00,77.49,0.9997
13262,2023-06-13 15:51:00,77.51,0.9998
13263,2023-06-13 15:52:00,77.5,0.9998
13264,2023-06-13 15:53:00,77.54,0.9998
13265,2023-06-13 15:54:00,77.46,0.9998
13266,2023-06-13 15:55:00,77.51,0.9997
13267,2023-06-13 15:56:00,77.5,0.9997
13268,2023-06-13 15:57:00,77.59,0.9998
13269,2023-06-13 15:58:00,77.5,0.9998
13270,2023-06-13 15:59:00,77.52,0.9998
13271,2023-06-13 16:00:00,77.44,0.9998
13272,2023-06-13 16:01:00,77.37,0.9998
13273,2023-06-13 16:02:00,77.15,0.9998
13274,2023-06-13 16:03:00,77.28,0.9998
13275,2023-06-13 16:04:00,77.28,0.9997
13276,2023-06-13 16:05:00,77.29,0.9998
13277,2023-06-13 16:06:00,77.28,0.9998
13278,2023-06-13 16:07:00,77.4,0.9998
13279,2023-06-13 16:08:00,77.46,0.9997
13280,2023-06-13 16:09:00,77.44,0.9997
13281,2023-06-13 16:10:00,77.42,0.9998
13282,2023-06-13 16:11:00,77.33,0.9998
13283,2023-06-13 16:12:00,77.39,0.9997
13284,2023-06-13 16:13:00,77.44,0.9998
13285,2023-06-13 16:14:00,77.33,0.9998
13286,2023-06-13 16:15:00,77.3,0.9998
13287,2023-06-13 16:16:00,77.18,0.9997
13288,2023-06-13 16:17:00,77.14,0.9998
13289,2023-06-13 16:18:00,77.22,0.9998
13290,2023-06-13 16:19:00,77.16,0.9999
13291,2023-06-13 16:20:00,77.19,0.9998
13292,2023-06-13 16:21:00,77.18,0.9999
13293,2023-06-13 16:22:00,77.06,0.9998
13294,2023-06-13 16:23:00,76.81,0.9998
13295,2023-06-13 16:24:00,76.69,0.9999
13296,2023-06-13 16:25:00,76.7,0.9998
13297,2023-06-13 16:26:00,76.48,0.9998
13298,2023-06-13 16:27:00,76.59,0.9998
13299,2023-06-13 16:28:00,76.68,0.9998
13300,2023-06-13 16:29:00,76.54,0.9999
13301,2023-06-13 16:30:00,76.5,0.9999
13302,2023-06-13 16:31:00,76.6,0.9999
13303,2023-06-13 16:32:00,76.6,0.9998
13304,2023-06-13 16:33:00,76.75,0.9999
13305,2023-06-13 16:34:00,76.73,0.9999
13306,2023-06-13 16:35:00,76.8,0.9998
13307,2023-06-13 16:36:00,76.92,0.9998
13308,2023-06-13 16:37:00,76.96,0.9999
13309,2023-06-13 16:38:00,76.95,0.9999
13310,2023-06-13 16:39:00,76.92,0.9998
13311,2023-06-13 16:40:00,77.05,0.9998
13312,2023-06-13 16:41:00,77.0,0.9998
13313,2023-06-13 16:42:00,77.01,0.9999
13314,2023-06-13 16:43:00,77.0,0.9999
13315,2023-06-13 16:44:00,76.95,0.9998
13316,2023-06-13 16:45:00,76.9,0.9998
13317,2023-06-13 16:46:00,76.85,0.9998
13318,2023-06-13 16:47:00,76.81,0.9999
13319,2023-06-13 16:48:00,76.77,0.9998
13320,2023-06-13 16:49:00,76.72,0.9998
13321,2023-06-13 16:50:00,76.58,0.9999
13322,2023-06-13 16:51:00,76.64,0.9998
13323,2023-06-13 16:52:00,76.7,0.9998
13324,2023-06-13 16:53:00,76.69,0.9999
13325,2023-06-13 16:54:00,76.68,0.9998
13326,2023-06-13 16:55:00,76.6,0.9998
13327,2023-06-13 16:56:00,76.58,0.9998
13328,2023-06-13 16:57:00,76.53,0.9998
13329,2023-06-13 16:58:00,76.52,0.9998
13330,2023-06-13 16:59:00,76.7,0.9998
13331,2023-06-13 17:00:00,76.77,0.9998
13332,2023-06-13 17:01:00,76.73,0.9999
13333,2023-06-13 17:02:00,76.71,0.9999
13334,2023-06-13 17:03:00,76.77,0.9999
13335,2023-06-13 17:04:00,76.81,0.9998
13336,2023-06-13 17:05:00,76.83,0.9998
13337,2023-06-13 17:06:00,76.88,0.9998
13338,2023-06-13 17:07:00,76.89,0.9998
13339,2023-06-13 17:08:00,76.9,0.9998
13340,2023-06-13 17:09:00,76.91,0.9998
13341,2023-06-13 17:10:00,76.94,0.9998
13342,2023-06-13 17:11:00,76.91,0.9998
13343,2023-06-13 17:12:00,76.93,0.9998
13344,2023-06-13 17:13:00,76.99,0.9999
13345,2023-06-13 17:14:00,76.91,0.9998
13346,2023-06-13 17:15:00,76.91,0.9998
13347,2023-06-13 17:16:00,76.95,0.9998
13348,2023-06-13 17:17:00,76.98,0.9998
13349,2023-06-13 17:18:00,76.96,0.9998
13350,2023-06-13 17:19:00,76.99,0.9999
13351,2023-06-13 17:20:00,76.9,0.9998
13352,2023-06-13 17:21:00,76.96,0.9998
13353,2023-06-13 17:22:00,76.92,0.9999
13354,2023-06-13 17:23:00,76.91,0.9998
13355,2023-06-13 17:24:00,76.92,0.9998
13356,2023-06-13 17:25:00,76.84,0.9998
13357,2023-06-13 17:26:00,76.92,0.9999
13358,2023-06-13 17:27:00,76.94,0.9998
13359,2023-06-13 17:28:00,77.02,0.9998
13360,2023-06-13 17:29:00,77.01,0.9999
13361,2023-06-13 17:30:00,76.95,0.9999
13362,2023-06-13 17:31:00,76.94,0.9999
13363,2023-06-13 17:32:00,76.95,0.9998
13364,2023-06-13 17:33:00,77.0,0.9998
13365,2023-06-13 17:34:00,76.92,0.9998
13366,2023-06-13 17:35:00,76.9,0.9998
13367,2023-06-13 17:36:00,76.96,0.9999
13368,2023-06-13 17:37:00,76.88,0.9999
13369,2023-06-13 17:38:00,76.89,0.9999
13370,2023-06-13 17:39:00,76.92,0.9999
13371,2023-06-13 17:40:00,76.95,0.9998
13372,2023-06-13 17:41:00,77.0,0.9998
13373,2023-06-13 17:42:00,77.11,0.9999
13374,2023-06-13 17:43:00,77.07,0.9999
13375,2023-06-13 17:44:00,77.12,0.9999
13376,2023-06-13 17:45:00,77.11,0.9999
13377,2023-06-13 17:46:00,77.06,0.9999
13378,2023-06-13 17:47:00,77.15,0.9998
13379,2023-06-13 17:48:00,77.16,0.9999
13380,2023-06-13 17:49:00,77.18,0.9999
13381,2023-06-13 17:50:00,77.18,0.9998
13382,2023-06-13 17:51:00,77.15,0.9998
13383,2023-06-13 17:52:00,77.14,0.9999
13384,2023-06-13 17:53:00,77.16,0.9999
13385,2023-06-13 17:54:00,77.16,0.9998
13386,2023-06-13 17:55:00,77.11,0.9998
13387,2023-06-13 17:56:00,77.16,0.9998
13388,2023-06-13 17:57:00,77.16,0.9998
13389,2023-06-13 17:58:00,77.21,0.9999
13390,2023-06-13 17:59:00,77.19,0.9998
13391,2023-06-13 18:00:00,77.12,0.9999
13392,2023-06-13 18:01:00,77.19,0.9998
13393,2023-06-13 18:02:00,77.24,0.9998
13394,2023-06-13 18:03:00,77.2,0.9998
13395,2023-06-13 18:04:00,77.24,0.9998
13396,2023-06-13 18:05:00,77.3,0.9998
13397,2023-06-13 18:06:00,77.3,0.9999
13398,2023-06-13 18:07:00,77.36,0.9999
13399,2023-06-13 18:08:00,77.36,0.9999
13400,2023-06-13 18:09:00,77.39,0.9998
13401,2023-06-13 18:10:00,77.28,0.9999
13402,2023-06-13 18:11:00,77.35,0.9999
13403,2023-06-13 18:12:00,77.38,0.9999
13404,2023-06-13 18:13:00,77.35,0.9998
13405,2023-06-13 18:14:00,77.35,0.9998
13406,2023-06-13 18:15:00,77.3,0.9999
13407,2023-06-13 18:16:00,77.27,0.9998
13408,2023-06-13 18:17:00,77.31,0.9999
13409,2023-06-13 18:18:00,77.27,0.9999
13410,2023-06-13 18:19:00,77.28,0.9998
13411,2023-06-13 18:20:00,77.26,0.9999
13412,2023-06-13 18:21:00,77.15,0.9999
13413,2023-06-13 18:22:00,77.17,0.9998
13414,2023-06-13 18:23:00,77.13,0.9998
13415,2023-06-13 18:24:00,77.16,0.9998
13416,2023-06-13 18:25:00,77.21,0.9998
13417,2023-06-13 18:26:00,77.2,0.9998
13418,2023-06-13 18:27:00,77.15,0.9998
13419,2023-06-13 18:28:00,77.17,0.9998
13420,2023-06-13 18:29:00,77.19,0.9999
13421,2023-06-13 18:30:00,77.18,0.9999
13422,2023-06-13 18:31:00,77.17,0.9999
13423,2023-06-13 18:32:00,77.0,0.9998
13424,2023-06-13 18:33:00,77.13,0.9999
13425,2023-06-13 18:34:00,77.08,0.9998
13426,2023-06-13 18:35:00,77.05,0.9998
13427,2023-06-13 18:36:00,77.07,0.9999
13428,2023-06-13 18:37:00,77.18,0.9999
13429,2023-06-13 18:38:00,77.07,0.9999
13430,2023-06-13 18:39:00,77.13,0.9999
13431,2023-06-13 18:40:00,77.07,0.9998
13432,2023-06-13 18:41:00,77.0,0.9998
13433,2023-06-13 18:42:00,77.02,0.9998
13434,2023-06-13 18:43:00,77.02,0.9998
13435,2023-06-13 18:44:00,77.0,0.9999
13436,2023-06-13 18:45:00,76.97,0.9998
13437,2023-06-13 18:46:00,76.97,0.9998
13438,2023-06-13 18:47:00,77.02,0.9999
13439,2023-06-13 18:48:00,77.02,0.9999
13440,2023-06-13 18:49:00,77.04,0.9999
13441,2023-06-13 18:50:00,77.01,0.9999
13442,2023-06-13 18:51:00,76.99,0.9999
13443,2023-06-13 18:52:00,77.01,0.9998
13444,2023-06-13 18:53:00,77.07,0.9999
13445,2023-06-13 18:54:00,77.02,0.9998
13446,2023-06-13 18:55:00,77.09,0.9999
13447,2023-06-13 18:56:00,77.1,0.9999
13448,2023-06-13 18:57:00,77.13,0.9999
13449,2023-06-13 18:58:00,77.15,0.9998
13450,2023-06-13 18:59:00,77.14,0.9998
13451,2023-06-13 19:00:00,77.05,0.9999
13452,2023-06-13 19:01:00,76.99,0.9998
13453,2023-06-13 19:02:00,77.02,0.9998
13454,2023-06-13 19:03:00,77.09,0.9998
13455,2023-06-13 19:04:00,77.16,0.9999
13456,2023-06-13 19:05:00,77.17,0.9999
13457,2023-06-13 19:06:00,77.32,0.9999
13458,2023-06-13 19:07:00,77.2,0.9998
13459,2023-06-13 19:08:00,77.29,0.9998
13460,2023-06-13 19:09:00,77.31,0.9999
13461,2023-06-13 19:10:00,77.34,0.9999
13462,2023-06-13 19:11:00,77.41,0.9999
13463,2023-06-13 19:12:00,77.43,0.9999
13464,2023-06-13 19:13:00,77.53,0.9998
13465,2023-06-13 19:14:00,77.52,0.9998
13466,2023-06-13 19:15:00,77.48,0.9999
13467,2023-06-13 19:16:00,77.56,0.9998
13468,2023-06-13 19:17:00,77.58,0.9999
13469,2023-06-13 19:18:00,77.67,0.9999
13470,2023-06-13 19:19:00,77.7,0.9999
13471,2023-06-13 19:20:00,77.61,0.9998
13472,2023-06-13 19:21:00,77.55,0.9999
13473,2023-06-13 19:22:00,77.55,0.9999
13474,2023-06-13 19:23:00,77.51,0.9999
13475,2023-06-13 19:24:00,77.56,0.9998
13476,2023-06-13 19:25:00,77.55,0.9999
13477,2023-06-13 19:26:00,77.51,0.9999
13478,2023-06-13 19:27:00,77.52,0.9998
13479,2023-06-13 19:28:00,77.48,0.9999
13480,2023-06-13 19:29:00,77.5,0.9999
13481,2023-06-13 19:30:00,77.49,0.9998
13482,2023-06-13 19:31:00,77.5,0.9998
13483,2023-06-13 19:32:00,77.44,0.9999
13484,2023-06-13 19:33:00,77.41,0.9998
13485,2023-06-13 19:34:00,77.37,0.9998
13486,2023-06-13 19:35:00,77.33,0.9998
13487,2023-06-13 19:36:00,77.34,0.9998
13488,2023-06-13 19:37:00,77.33,0.9998
13489,2023-06-13 19:38:00,77.32,0.9998
13490,2023-06-13 19:39:00,77.32,0.9999
13491,2023-06-13 19:40:00,77.29,0.9998
13492,2023-06-13 19:41:00,77.24,0.9999
13493,2023-06-13 19:42:00,77.13,0.9998
13494,2023-06-13 19:43:00,77.16,0.9998
13495,2023-06-13 19:44:00,77.22,0.9998
13496,2023-06-13 19:45:00,77.24,0.9999
13497,2023-06-13 19:46:00,77.24,0.9998
13498,2023-06-13 19:47:00,77.23,0.9998
13499,2023-06-13 19:48:00,77.19,0.9999
13500,2023-06-13 19:49:00,77.17,0.9999
13501,2023-06-13 19:50:00,77.28,0.9998
13502,2023-06-13 19:51:00,77.28,0.9999
13503,2023-06-13 19:52:00,77.29,0.9998
13504,2023-06-13 19:53:00,77.28,0.9999
13505,2023-06-13 19:54:00,77.28,0.9999
13506,2023-06-13 19:55:00,77.35,0.9999
13507,2023-06-13 19:56:00,77.33,0.9999
13508,2023-06-13 19:57:00,77.29,0.9999
13509,2023-06-13 19:58:00,77.32,0.9998
13510,2023-06-13 19:59:00,77.31,0.9999
13511,2023-06-13 20:00:00,77.27,0.9999
13512,2023-06-13 20:01:00,77.32,0.9998
13513,2023-06-13 20:02:00,77.25,0.9998
13514,2023-06-13 20:03:00,77.32,0.9998
13515,2023-06-13 20:04:00,77.31,0.9998
13516,2023-06-13 20:05:00,77.33,0.9998
13517,2023-06-13 20:06:00,77.31,0.9999
13518,2023-06-13 20:07:00,77.38,0.9998
13519,2023-06-13 20:08:00,77.37,0.9998
13520,2023-06-13 20:09:00,77.34,0.9999
13521,2023-06-13 20:10:00,77.35,0.9999
13522,2023-06-13 20:11:00,77.38,0.9998
13523,2023-06-13 20:12:00,77.38,0.9998
13524,2023-06-13 20:13:00,77.38,0.9999
13525,2023-06-13 20:14:00,77.4,0.9999
13526,2023-06-13 20:15:00,77.4,0.9998
13527,2023-06-13 20:16:00,77.46,0.9998
13528,2023-06-13 20:17:00,77.55,0.9998
13529,2023-06-13 20:18:00,77.5,0.9999
13530,2023-06-13 20:19:00,77.53,0.9999
13531,2023-06-13 20:20:00,77.58,0.9999
13532,2023-06-13 20:21:00,77.58,0.9999
13533,2023-06-13 20:22:00,77.56,0.9999
13534,2023-06-13 20:23:00,77.57,0.9998
13535,2023-06-13 20:24:00,77.55,0.9998
13536,2023-06-13 20:25:00,77.5,0.9998
13537,2023-06-13 20:26:00,77.46,0.9999
13538,2023-06-13 20:27:00,77.42,0.9998
13539,2023-06-13 20:28:00,77.41,0.9998
13540,2023-06-13 20:29:00,77.4,0.9998
13541,2023-06-13 20:30:00,77.46,0.9998
13542,2023-06-13 20:31:00,77.51,0.9999
13543,2023-06-13 20:32:00,77.49,0.9998
13544,2023-06-13 20:33:00,77.44,0.9998
13545,2023-06-13 20:34:00,77.45,0.9998
13546,2023-06-13 20:35:00,77.46,0.9998
13547,2023-06-13 20:36:00,77.4,0.9998
13548,2023-06-13 20:37:00,77.38,0.9998
13549,2023-06-13 20:38:00,77.38,0.9998
13550,2023-06-13 20:39:00,77.41,0.9998
13551,2023-06-13 20:40:00,77.44,0.9998
13552,2023-06-13 20:41:00,77.42,0.9998
13553,2023-06-13 20:42:00,77.46,0.9998
13554,2023-06-13 20:43:00,77.44,0.9998
13555,2023-06-13 20:44:00,77.39,0.9999
13556,2023-06-13 20:45:00,77.43,0.9999
13557,2023-06-13 20:46:00,77.45,0.9999
13558,2023-06-13 20:47:00,77.5,0.9999
13559,2023-06-13 20:48:00,77.48,0.9998
13560,2023-06-13 20:49:00,77.47,0.9999
13561,2023-06-13 20:50:00,77.45,0.9998
13562,2023-06-13 20:51:00,77.49,0.9998
13563,2023-06-13 20:52:00,77.5,0.9998
13564,2023-06-13 20:53:00,77.51,0.9999
13565,2023-06-13 20:54:00,77.51,0.9999
13566,2023-06-13 20:55:00,77.47,0.9998
13567,2023-06-13 20:56:00,77.49,0.9999
13568,2023-06-13 20:57:00,77.45,0.9999
13569,2023-06-13 20:58:00,77.45,0.9998
13570,2023-06-13 20:59:00,77.5,0.9998
13571,2023-06-13 21:00:00,77.5,0.9998
13572,2023-06-13 21:01:00,77.49,0.9999
13573,2023-06-13 21:02:00,77.44,0.9998
13574,2023-06-13 21:03:00,77.41,0.9998
13575,2023-06-13 21:04:00,77.43,0.9999
13576,2023-06-13 21:05:00,77.34,0.9998
13577,2023-06-13 21:06:00,77.31,0.9998
13578,2023-06-13 21:07:00,77.34,0.9999
13579,2023-06-13 21:08:00,77.34,0.9999
13580,2023-06-13 21:09:00,77.35,0.9998
13581,2023-06-13 21:10:00,77.35,0.9998
13582,2023-06-13 21:11:00,77.37,0.9998
13583,2023-06-13 21:12:00,77.39,0.9998
13584,2023-06-13 21:13:00,77.36,0.9998
13585,2023-06-13 21:14:00,77.34,0.9998
13586,2023-06-13 21:15:00,77.33,0.9999
13587,2023-06-13 21:16:00,77.36,0.9998
13588,2023-06-13 21:17:00,77.36,0.9999
13589,2023-06-13 21:18:00,77.38,0.9999
13590,2023-06-13 21:19:00,77.41,0.9998
13591,2023-06-13 21:20:00,77.39,0.9998
13592,2023-06-13 21:21:00,77.4,0.9998
13593,2023-06-13 21:22:00,77.42,0.9998
13594,2023-06-13 21:23:00,77.45,0.9998
13595,2023-06-13 21:24:00,77.47,0.9999
13596,2023-06-13 21:25:00,77.45,0.9998
13597,2023-06-13 21:26:00,77.43,0.9999
13598,2023-06-13 21:27:00,77.39,0.9999
13599,2023-06-13 21:28:00,77.46,0.9998
13600,2023-06-13 21:29:00,77.46,0.9998
13601,2023-06-13 21:30:00,77.43,0.9999
13602,2023-06-13 21:31:00,77.6,0.9999
13603,2023-06-13 21:32:00,77.6,0.9998
13604,2023-06-13 21:33:00,77.67,0.9999
13605,2023-06-13 21:34:00,77.8,0.9999
13606,2023-06-13 21:35:00,77.85,0.9998
13607,2023-06-13 21:36:00,77.85,0.9998
13608,2023-06-13 21:37:00,77.77,0.9999
13609,2023-06-13 21:38:00,77.8,0.9998
13610,2023-06-13 21:39:00,77.86,0.9999
13611,2023-06-13 21:40:00,77.83,0.9999
13612,2023-06-13 21:41:00,77.81,0.9998
13613,2023-06-13 21:42:00,77.82,0.9999
