,Time,ETHUSDT,MDTUSDT
18520,2023-06-17 07:36:00,1758.38,0.03801
18521,2023-06-17 07:37:00,1757.91,0.03801
18522,2023-06-17 07:38:00,1758.26,0.03801
18523,2023-06-17 07:39:00,1757.74,0.03806
18524,2023-06-17 07:40:00,1757.0,0.03799
18525,2023-06-17 07:41:00,1756.93,0.03798
18526,2023-06-17 07:42:00,1755.43,0.03789
18527,2023-06-17 07:43:00,1754.79,0.0379
18528,2023-06-17 07:44:00,1754.46,0.03789
18529,2023-06-17 07:45:00,1754.39,0.03786
18530,2023-06-17 07:46:00,1754.0,0.03786
18531,2023-06-17 07:47:00,1753.83,0.03786
18532,2023-06-17 07:48:00,1753.7,0.0379
18533,2023-06-17 07:49:00,1752.52,0.0379
18534,2023-06-17 07:50:00,1752.28,0.0379
18535,2023-06-17 07:51:00,1751.51,0.03789
18536,2023-06-17 07:52:00,1749.54,0.03789
18537,2023-06-17 07:53:00,1749.6,0.03785
18538,2023-06-17 07:54:00,1748.92,0.03783
18539,2023-06-17 07:55:00,1749.82,0.03783
18540,2023-06-17 07:56:00,1748.9,0.03775
18541,2023-06-17 07:57:00,1748.12,0.03767
18542,2023-06-17 07:58:00,1748.51,0.03766
18543,2023-06-17 07:59:00,1747.72,0.03766
18544,2023-06-17 08:00:00,1748.68,0.03771
18545,2023-06-17 08:01:00,1745.79,0.03774
18546,2023-06-17 08:02:00,1746.4,0.03772
18547,2023-06-17 08:03:00,1747.35,0.03772
18548,2023-06-17 08:04:00,1746.62,0.03772
18549,2023-06-17 08:05:00,1747.32,0.03771
18550,2023-06-17 08:06:00,1746.37,0.03771
18551,2023-06-17 08:07:00,1746.03,0.03774
18552,2023-06-17 08:08:00,1747.24,0.03774
18553,2023-06-17 08:09:00,1747.66,0.03775
18554,2023-06-17 08:10:00,1747.76,0.03775
18555,2023-06-17 08:11:00,1748.72,0.03775
18556,2023-06-17 08:12:00,1748.13,0.03772
18557,2023-06-17 08:13:00,1748.27,0.03774
18558,2023-06-17 08:14:00,1748.37,0.03774
18559,2023-06-17 08:15:00,1748.36,0.03774
18560,2023-06-17 08:16:00,1748.21,0.03774
18561,2023-06-17 08:17:00,1747.55,0.03778
18562,2023-06-17 08:18:00,1748.0,0.03778
18563,2023-06-17 08:19:00,1748.53,0.03778
18564,2023-06-17 08:20:00,1748.78,0.03792
18565,2023-06-17 08:21:00,1748.52,0.03783
18566,2023-06-17 08:22:00,1748.32,0.03783
18567,2023-06-17 08:23:00,1748.45,0.03783
18568,2023-06-17 08:24:00,1748.2,0.03786
18569,2023-06-17 08:25:00,1747.58,0.03786
18570,2023-06-17 08:26:00,1748.03,0.03782
18571,2023-06-17 08:27:00,1749.82,0.03782
18572,2023-06-17 08:28:00,1748.92,0.03782
18573,2023-06-17 08:29:00,1748.72,0.03782
18574,2023-06-17 08:30:00,1748.71,0.03782
18575,2023-06-17 08:31:00,1747.98,0.03781
18576,2023-06-17 08:32:00,1747.98,0.03781
18577,2023-06-17 08:33:00,1747.97,0.03781
18578,2023-06-17 08:34:00,1747.72,0.03781
18579,2023-06-17 08:35:00,1747.64,0.03781
18580,2023-06-17 08:36:00,1745.6,0.03781
18581,2023-06-17 08:37:00,1744.07,0.03778
18582,2023-06-17 08:38:00,1745.02,0.03777
18583,2023-06-17 08:39:00,1744.19,0.03776
18584,2023-06-17 08:40:00,1745.24,0.03775
18585,2023-06-17 08:41:00,1744.96,0.03775
18586,2023-06-17 08:42:00,1744.81,0.03775
18587,2023-06-17 08:43:00,1743.0,0.03775
18588,2023-06-17 08:44:00,1743.44,0.03777
18589,2023-06-17 08:45:00,1743.97,0.03779
18590,2023-06-17 08:46:00,1743.53,0.0378
18591,2023-06-17 08:47:00,1743.74,0.0378
18592,2023-06-17 08:48:00,1744.24,0.0378
18593,2023-06-17 08:49:00,1744.49,0.0378
18594,2023-06-17 08:50:00,1744.49,0.0378
18595,2023-06-17 08:51:00,1744.27,0.0378
18596,2023-06-17 08:52:00,1743.97,0.0378
18597,2023-06-17 08:53:00,1743.53,0.03781
18598,2023-06-17 08:54:00,1744.17,0.0378
18599,2023-06-17 08:55:00,1744.77,0.03784
18600,2023-06-17 08:56:00,1744.65,0.03788
18601,2023-06-17 08:57:00,1744.41,0.03788
18602,2023-06-17 08:58:00,1744.59,0.03788
18603,2023-06-17 08:59:00,1744.63,0.03788
18604,2023-06-17 09:00:00,1744.88,0.03784
18605,2023-06-17 09:01:00,1746.84,0.03787
18606,2023-06-17 09:02:00,1746.13,0.03787
18607,2023-06-17 09:03:00,1745.87,0.03793
18608,2023-06-17 09:04:00,1746.57,0.03793
18609,2023-06-17 09:05:00,1745.98,0.03786
18610,2023-06-17 09:06:00,1745.85,0.03786
18611,2023-06-17 09:07:00,1746.09,0.03786
18612,2023-06-17 09:08:00,1745.67,0.03786
18613,2023-06-17 09:09:00,1745.71,0.03786
18614,2023-06-17 09:10:00,1745.79,0.03786
18615,2023-06-17 09:11:00,1746.24,0.03795
18616,2023-06-17 09:12:00,1745.6,0.03795
18617,2023-06-17 09:13:00,1745.54,0.03797
18618,2023-06-17 09:14:00,1745.55,0.03797
18619,2023-06-17 09:15:00,1745.22,0.03797
18620,2023-06-17 09:16:00,1745.09,0.03797
18621,2023-06-17 09:17:00,1744.97,0.03798
18622,2023-06-17 09:18:00,1743.65,0.03796
18623,2023-06-17 09:19:00,1743.82,0.03796
18624,2023-06-17 09:20:00,1743.98,0.03793
18625,2023-06-17 09:21:00,1744.09,0.03793
18626,2023-06-17 09:22:00,1743.8,0.03793
18627,2023-06-17 09:23:00,1743.92,0.03793
18628,2023-06-17 09:24:00,1744.43,0.0379
18629,2023-06-17 09:25:00,1744.65,0.03794
18630,2023-06-17 09:26:00,1743.98,0.03794
18631,2023-06-17 09:27:00,1744.24,0.03794
18632,2023-06-17 09:28:00,1744.58,0.03796
18633,2023-06-17 09:29:00,1744.49,0.03796
18634,2023-06-17 09:30:00,1744.53,0.03796
18635,2023-06-17 09:31:00,1745.18,0.03796
18636,2023-06-17 09:32:00,1744.18,0.03796
18637,2023-06-17 09:33:00,1743.99,0.03796
18638,2023-06-17 09:34:00,1743.99,0.03801
18639,2023-06-17 09:35:00,1744.26,0.03801
18640,2023-06-17 09:36:00,1744.3,0.03801
18641,2023-06-17 09:37:00,1745.15,0.03801
18642,2023-06-17 09:38:00,1745.33,0.03801
18643,2023-06-17 09:39:00,1744.87,0.03801
18644,2023-06-17 09:40:00,1745.12,0.03807
18645,2023-06-17 09:41:00,1744.87,0.03807
18646,2023-06-17 09:42:00,1744.36,0.03804
18647,2023-06-17 09:43:00,1742.85,0.03806
18648,2023-06-17 09:44:00,1742.19,0.038
18649,2023-06-17 09:45:00,1742.43,0.038
18650,2023-06-17 09:46:00,1742.41,0.038
18651,2023-06-17 09:47:00,1742.19,0.038
18652,2023-06-17 09:48:00,1742.88,0.03806
18653,2023-06-17 09:49:00,1742.87,0.03806
18654,2023-06-17 09:50:00,1742.96,0.03806
18655,2023-06-17 09:51:00,1742.96,0.0381
18656,2023-06-17 09:52:00,1743.48,0.03818
18657,2023-06-17 09:53:00,1743.7,0.03813
18658,2023-06-17 09:54:00,1743.57,0.03813
18659,2023-06-17 09:55:00,1743.63,0.03813
18660,2023-06-17 09:56:00,1744.22,0.03813
18661,2023-06-17 09:57:00,1744.43,0.03818
18662,2023-06-17 09:58:00,1744.72,0.03821
18663,2023-06-17 09:59:00,1744.3,0.03821
18664,2023-06-17 10:00:00,1744.39,0.03819
18665,2023-06-17 10:01:00,1744.76,0.03828
18666,2023-06-17 10:02:00,1744.96,0.03833
18667,2023-06-17 10:03:00,1745.28,0.03831
18668,2023-06-17 10:04:00,1746.09,0.03836
18669,2023-06-17 10:05:00,1746.11,0.03835
18670,2023-06-17 10:06:00,1746.33,0.03836
18671,2023-06-17 10:07:00,1746.18,0.03836
18672,2023-06-17 10:08:00,1746.33,0.03839
18673,2023-06-17 10:09:00,1746.31,0.0384
18674,2023-06-17 10:10:00,1746.14,0.03842
18675,2023-06-17 10:11:00,1746.03,0.0385
18676,2023-06-17 10:12:00,1746.01,0.0385
18677,2023-06-17 10:13:00,1745.66,0.03849
18678,2023-06-17 10:14:00,1745.65,0.03852
18679,2023-06-17 10:15:00,1745.85,0.03853
18680,2023-06-17 10:16:00,1745.32,0.03853
18681,2023-06-17 10:17:00,1744.84,0.03846
18682,2023-06-17 10:18:00,1744.1,0.03811
18683,2023-06-17 10:19:00,1744.5,0.03808
18684,2023-06-17 10:20:00,1744.86,0.03808
18685,2023-06-17 10:21:00,1743.51,0.03803
18686,2023-06-17 10:22:00,1744.38,0.0381
18687,2023-06-17 10:23:00,1744.56,0.03839
18688,2023-06-17 10:24:00,1744.23,0.03835
18689,2023-06-17 10:25:00,1744.77,0.03838
18690,2023-06-17 10:26:00,1745.11,0.03838
18691,2023-06-17 10:27:00,1745.1,0.03842
18692,2023-06-17 10:28:00,1745.11,0.03841
18693,2023-06-17 10:29:00,1744.99,0.03843
18694,2023-06-17 10:30:00,1744.99,0.03839
18695,2023-06-17 10:31:00,1745.07,0.03844
18696,2023-06-17 10:32:00,1744.98,0.03835
18697,2023-06-17 10:33:00,1744.97,0.0384
18698,2023-06-17 10:34:00,1744.97,0.03835
18699,2023-06-17 10:35:00,1744.37,0.03835
18700,2023-06-17 10:36:00,1744.09,0.03842
18701,2023-06-17 10:37:00,1744.65,0.03853
18702,2023-06-17 10:38:00,1744.34,0.03881
18703,2023-06-17 10:39:00,1744.26,0.03884
18704,2023-06-17 10:40:00,1744.09,0.03893
18705,2023-06-17 10:41:00,1744.08,0.03883
18706,2023-06-17 10:42:00,1744.09,0.03883
18707,2023-06-17 10:43:00,1744.09,0.03883
18708,2023-06-17 10:44:00,1744.09,0.03872
18709,2023-06-17 10:45:00,1744.09,0.03866
18710,2023-06-17 10:46:00,1744.08,0.03843
18711,2023-06-17 10:47:00,1744.08,0.03854
18712,2023-06-17 10:48:00,1744.08,0.03854
18713,2023-06-17 10:49:00,1744.19,0.03852
18714,2023-06-17 10:50:00,1744.14,0.03852
18715,2023-06-17 10:51:00,1744.08,0.03852
18716,2023-06-17 10:52:00,1744.43,0.03852
18717,2023-06-17 10:53:00,1744.44,0.03852
18718,2023-06-17 10:54:00,1744.0,0.03853
18719,2023-06-17 10:55:00,1743.95,0.03837
18720,2023-06-17 10:56:00,1743.8,0.03848
18721,2023-06-17 10:57:00,1743.09,0.0385
18722,2023-06-17 10:58:00,1743.17,0.0385
18723,2023-06-17 10:59:00,1743.18,0.0384
18724,2023-06-17 11:00:00,1743.08,0.03861
18725,2023-06-17 11:01:00,1742.94,0.03864
18726,2023-06-17 11:02:00,1742.93,0.03854
18727,2023-06-17 11:03:00,1743.49,0.0386
18728,2023-06-17 11:04:00,1743.1,0.0386
18729,2023-06-17 11:05:00,1743.11,0.0386
18730,2023-06-17 11:06:00,1743.1,0.03867
18731,2023-06-17 11:07:00,1743.27,0.03868
18732,2023-06-17 11:08:00,1743.93,0.03868
18733,2023-06-17 11:09:00,1744.17,0.03868
18734,2023-06-17 11:10:00,1744.28,0.03868
18735,2023-06-17 11:11:00,1744.78,0.03884
18736,2023-06-17 11:12:00,1744.46,0.03884
18737,2023-06-17 11:13:00,1744.2,0.03881
18738,2023-06-17 11:14:00,1744.2,0.03881
18739,2023-06-17 11:15:00,1744.44,0.03879
18740,2023-06-17 11:16:00,1745.63,0.0388
18741,2023-06-17 11:17:00,1745.45,0.03887
18742,2023-06-17 11:18:00,1745.26,0.03887
18743,2023-06-17 11:19:00,1745.17,0.03887
18744,2023-06-17 11:20:00,1745.18,0.03887
18745,2023-06-17 11:21:00,1745.17,0.03887
18746,2023-06-17 11:22:00,1745.17,0.03892
18747,2023-06-17 11:23:00,1746.02,0.03892
18748,2023-06-17 11:24:00,1745.76,0.03888
18749,2023-06-17 11:25:00,1745.69,0.03888
18750,2023-06-17 11:26:00,1745.6,0.03888
18751,2023-06-17 11:27:00,1745.6,0.03888
18752,2023-06-17 11:28:00,1745.76,0.03893
18753,2023-06-17 11:29:00,1745.77,0.03895
18754,2023-06-17 11:30:00,1745.85,0.03895
18755,2023-06-17 11:31:00,1745.85,0.03897
18756,2023-06-17 11:32:00,1744.6,0.03884
18757,2023-06-17 11:33:00,1744.5,0.03887
18758,2023-06-17 11:34:00,1744.5,0.039
18759,2023-06-17 11:35:00,1744.5,0.03892
18760,2023-06-17 11:36:00,1744.42,0.03889
18761,2023-06-17 11:37:00,1744.2,0.03903
18762,2023-06-17 11:38:00,1744.16,0.03892
18763,2023-06-17 11:39:00,1744.33,0.03886
18764,2023-06-17 11:40:00,1744.23,0.03887
18765,2023-06-17 11:41:00,1744.21,0.03884
18766,2023-06-17 11:42:00,1744.0,0.03886
18767,2023-06-17 11:43:00,1744.06,0.03883
18768,2023-06-17 11:44:00,1744.08,0.03881
18769,2023-06-17 11:45:00,1743.9,0.03881
18770,2023-06-17 11:46:00,1743.89,0.03881
18771,2023-06-17 11:47:00,1743.89,0.0388
18772,2023-06-17 11:48:00,1744.29,0.0388
18773,2023-06-17 11:49:00,1744.3,0.03881
18774,2023-06-17 11:50:00,1744.1,0.03881
18775,2023-06-17 11:51:00,1744.1,0.03881
18776,2023-06-17 11:52:00,1744.11,0.03879
18777,2023-06-17 11:53:00,1744.22,0.03884
18778,2023-06-17 11:54:00,1744.21,0.03884
18779,2023-06-17 11:55:00,1744.22,0.03884
18780,2023-06-17 11:56:00,1744.21,0.03876
18781,2023-06-17 11:57:00,1744.22,0.03876
18782,2023-06-17 11:58:00,1744.12,0.03876
18783,2023-06-17 11:59:00,1744.07,0.03885
18784,2023-06-17 12:00:00,1743.89,0.03885
18785,2023-06-17 12:01:00,1742.86,0.03882
18786,2023-06-17 12:02:00,1743.51,0.03882
18787,2023-06-17 12:03:00,1743.42,0.03882
18788,2023-06-17 12:04:00,1743.42,0.03882
18789,2023-06-17 12:05:00,1744.29,0.03882
18790,2023-06-17 12:06:00,1744.13,0.03887
18791,2023-06-17 12:07:00,1744.12,0.03887
18792,2023-06-17 12:08:00,1744.12,0.03887
18793,2023-06-17 12:09:00,1744.08,0.03886
18794,2023-06-17 12:10:00,1744.2,0.03885
18795,2023-06-17 12:11:00,1744.21,0.03887
18796,2023-06-17 12:12:00,1744.21,0.03886
18797,2023-06-17 12:13:00,1744.62,0.03886
18798,2023-06-17 12:14:00,1744.68,0.03887
18799,2023-06-17 12:15:00,1744.46,0.03892
18800,2023-06-17 12:16:00,1745.2,0.03892
18801,2023-06-17 12:17:00,1744.73,0.03889
18802,2023-06-17 12:18:00,1744.28,0.039
18803,2023-06-17 12:19:00,1744.0,0.03899
18804,2023-06-17 12:20:00,1743.86,0.039
18805,2023-06-17 12:21:00,1742.47,0.03891
18806,2023-06-17 12:22:00,1740.68,0.0387
18807,2023-06-17 12:23:00,1739.28,0.03872
18808,2023-06-17 12:24:00,1741.08,0.03867
18809,2023-06-17 12:25:00,1741.09,0.03869
18810,2023-06-17 12:26:00,1740.39,0.03854
18811,2023-06-17 12:27:00,1740.82,0.03823
18812,2023-06-17 12:28:00,1740.68,0.03827
18813,2023-06-17 12:29:00,1740.49,0.03827
18814,2023-06-17 12:30:00,1742.07,0.03829
18815,2023-06-17 12:31:00,1741.77,0.03836
18816,2023-06-17 12:32:00,1741.14,0.03831
18817,2023-06-17 12:33:00,1742.45,0.03835
18818,2023-06-17 12:34:00,1741.86,0.03831
18819,2023-06-17 12:35:00,1741.23,0.03833
18820,2023-06-17 12:36:00,1740.44,0.0385
18821,2023-06-17 12:37:00,1738.81,0.03848
18822,2023-06-17 12:38:00,1739.05,0.03854
18823,2023-06-17 12:39:00,1738.16,0.03853
18824,2023-06-17 12:40:00,1738.8,0.03849
18825,2023-06-17 12:41:00,1738.64,0.0385
18826,2023-06-17 12:42:00,1738.99,0.03851
18827,2023-06-17 12:43:00,1740.25,0.03857
18828,2023-06-17 12:44:00,1739.79,0.03857
18829,2023-06-17 12:45:00,1739.84,0.03857
18830,2023-06-17 12:46:00,1740.81,0.03863
18831,2023-06-17 12:47:00,1740.68,0.03863
18832,2023-06-17 12:48:00,1740.78,0.03861
18833,2023-06-17 12:49:00,1740.69,0.03861
18834,2023-06-17 12:50:00,1741.43,0.03861
18835,2023-06-17 12:51:00,1740.87,0.03861
18836,2023-06-17 12:52:00,1741.22,0.03861
18837,2023-06-17 12:53:00,1740.9,0.03861
18838,2023-06-17 12:54:00,1741.08,0.03866
18839,2023-06-17 12:55:00,1740.72,0.03866
18840,2023-06-17 12:56:00,1740.72,0.03851
18841,2023-06-17 12:57:00,1740.3,0.03851
18842,2023-06-17 12:58:00,1739.64,0.0385
18843,2023-06-17 12:59:00,1738.41,0.0385
18844,2023-06-17 13:00:00,1738.55,0.03859
18845,2023-06-17 13:01:00,1736.13,0.03845
18846,2023-06-17 13:02:00,1736.49,0.03845
18847,2023-06-17 13:03:00,1736.8,0.03848
18848,2023-06-17 13:04:00,1736.24,0.03851
18849,2023-06-17 13:05:00,1733.64,0.03851
18850,2023-06-17 13:06:00,1735.63,0.03851
18851,2023-06-17 13:07:00,1737.6,0.03855
18852,2023-06-17 13:08:00,1737.22,0.03861
18853,2023-06-17 13:09:00,1737.11,0.03861
18854,2023-06-17 13:10:00,1737.95,0.03861
18855,2023-06-17 13:11:00,1739.87,0.03866
18856,2023-06-17 13:12:00,1738.91,0.03866
18857,2023-06-17 13:13:00,1739.38,0.03866
18858,2023-06-17 13:14:00,1739.52,0.03866
18859,2023-06-17 13:15:00,1738.87,0.03871
18860,2023-06-17 13:16:00,1738.65,0.03871
18861,2023-06-17 13:17:00,1738.72,0.03871
18862,2023-06-17 13:18:00,1739.07,0.03878
18863,2023-06-17 13:19:00,1739.83,0.03878
18864,2023-06-17 13:20:00,1740.24,0.0388
18865,2023-06-17 13:21:00,1740.31,0.0388
18866,2023-06-17 13:22:00,1740.39,0.0388
18867,2023-06-17 13:23:00,1741.0,0.0388
18868,2023-06-17 13:24:00,1740.77,0.0388
18869,2023-06-17 13:25:00,1739.56,0.03878
18870,2023-06-17 13:26:00,1739.57,0.03872
18871,2023-06-17 13:27:00,1740.21,0.03868
18872,2023-06-17 13:28:00,1739.91,0.03868
18873,2023-06-17 13:29:00,1740.16,0.03868
18874,2023-06-17 13:30:00,1740.35,0.03868
18875,2023-06-17 13:31:00,1739.87,0.03871
18876,2023-06-17 13:32:00,1739.94,0.03871
18877,2023-06-17 13:33:00,1739.06,0.03871
18878,2023-06-17 13:34:00,1739.37,0.03875
18879,2023-06-17 13:35:00,1740.39,0.03877
18880,2023-06-17 13:36:00,1739.71,0.03872
18881,2023-06-17 13:37:00,1740.01,0.03877
18882,2023-06-17 13:38:00,1739.44,0.03874
18883,2023-06-17 13:39:00,1739.71,0.03879
18884,2023-06-17 13:40:00,1739.65,0.03879
18885,2023-06-17 13:41:00,1739.04,0.03879
18886,2023-06-17 13:42:00,1739.99,0.0387
18887,2023-06-17 13:43:00,1739.61,0.03859
18888,2023-06-17 13:44:00,1739.45,0.03859
18889,2023-06-17 13:45:00,1739.7,0.03862
18890,2023-06-17 13:46:00,1739.79,0.03861
18891,2023-06-17 13:47:00,1739.3,0.03864
18892,2023-06-17 13:48:00,1739.0,0.03864
18893,2023-06-17 13:49:00,1739.03,0.0386
18894,2023-06-17 13:50:00,1739.43,0.03852
18895,2023-06-17 13:51:00,1737.74,0.03856
18896,2023-06-17 13:52:00,1737.36,0.03856
18897,2023-06-17 13:53:00,1737.97,0.03856
18898,2023-06-17 13:54:00,1738.34,0.0385
18899,2023-06-17 13:55:00,1739.09,0.03847
18900,2023-06-17 13:56:00,1738.75,0.03852
18901,2023-06-17 13:57:00,1739.12,0.03852
18902,2023-06-17 13:58:00,1739.21,0.03859
18903,2023-06-17 13:59:00,1739.64,0.03861
18904,2023-06-17 14:00:00,1739.51,0.03846
18905,2023-06-17 14:01:00,1739.26,0.03846
18906,2023-06-17 14:02:00,1739.25,0.03846
18907,2023-06-17 14:03:00,1739.96,0.03853
18908,2023-06-17 14:04:00,1740.03,0.03853
18909,2023-06-17 14:05:00,1740.14,0.03853
18910,2023-06-17 14:06:00,1739.55,0.03853
18911,2023-06-17 14:07:00,1739.55,0.03853
18912,2023-06-17 14:08:00,1740.12,0.03853
18913,2023-06-17 14:09:00,1740.14,0.03853
18914,2023-06-17 14:10:00,1739.69,0.03853
18915,2023-06-17 14:11:00,1741.52,0.03847
18916,2023-06-17 14:12:00,1742.22,0.03854
18917,2023-06-17 14:13:00,1741.32,0.03857
18918,2023-06-17 14:14:00,1741.4,0.03857
18919,2023-06-17 14:15:00,1741.33,0.03857
18920,2023-06-17 14:16:00,1740.82,0.03857
18921,2023-06-17 14:17:00,1740.82,0.03857
18922,2023-06-17 14:18:00,1740.84,0.03854
18923,2023-06-17 14:19:00,1740.84,0.03858
18924,2023-06-17 14:20:00,1740.83,0.03854
18925,2023-06-17 14:21:00,1741.08,0.03854
18926,2023-06-17 14:22:00,1741.84,0.03854
18927,2023-06-17 14:23:00,1741.63,0.03854
18928,2023-06-17 14:24:00,1741.64,0.03854
18929,2023-06-17 14:25:00,1741.47,0.03854
18930,2023-06-17 14:26:00,1741.32,0.03854
18931,2023-06-17 14:27:00,1741.33,0.03854
18932,2023-06-17 14:28:00,1741.02,0.03846
18933,2023-06-17 14:29:00,1741.23,0.03846
18934,2023-06-17 14:30:00,1741.16,0.03844
18935,2023-06-17 14:31:00,1741.36,0.03844
18936,2023-06-17 14:32:00,1741.37,0.03843
18937,2023-06-17 14:33:00,1741.36,0.03843
18938,2023-06-17 14:34:00,1741.4,0.03837
18939,2023-06-17 14:35:00,1741.31,0.03837
18940,2023-06-17 14:36:00,1741.38,0.03837
18941,2023-06-17 14:37:00,1742.11,0.03828
18942,2023-06-17 14:38:00,1741.93,0.03833
18943,2023-06-17 14:39:00,1741.72,0.03829
18944,2023-06-17 14:40:00,1741.91,0.03829
18945,2023-06-17 14:41:00,1741.83,0.03829
18946,2023-06-17 14:42:00,1741.24,0.03829
18947,2023-06-17 14:43:00,1741.29,0.03844
18948,2023-06-17 14:44:00,1741.39,0.03844
18949,2023-06-17 14:45:00,1740.82,0.03844
18950,2023-06-17 14:46:00,1740.81,0.03844
18951,2023-06-17 14:47:00,1741.18,0.03843
18952,2023-06-17 14:48:00,1741.66,0.03843
18953,2023-06-17 14:49:00,1741.69,0.03852
18954,2023-06-17 14:50:00,1742.09,0.03852
18955,2023-06-17 14:51:00,1742.08,0.03855
18956,2023-06-17 14:52:00,1741.37,0.03855
18957,2023-06-17 14:53:00,1739.6,0.03857
18958,2023-06-17 14:54:00,1739.81,0.03845
18959,2023-06-17 14:55:00,1739.36,0.03845
18960,2023-06-17 14:56:00,1739.78,0.03845
18961,2023-06-17 14:57:00,1739.87,0.03845
18962,2023-06-17 14:58:00,1739.88,0.03843
18963,2023-06-17 14:59:00,1739.81,0.03843
18964,2023-06-17 15:00:00,1739.7,0.03847
18965,2023-06-17 15:01:00,1739.81,0.03847
18966,2023-06-17 15:02:00,1738.26,0.03843
18967,2023-06-17 15:03:00,1738.03,0.03843
18968,2023-06-17 15:04:00,1738.84,0.03843
18969,2023-06-17 15:05:00,1739.1,0.03843
18970,2023-06-17 15:06:00,1739.12,0.03844
18971,2023-06-17 15:07:00,1738.75,0.0384
18972,2023-06-17 15:08:00,1738.75,0.03831
18973,2023-06-17 15:09:00,1739.24,0.03829
18974,2023-06-17 15:10:00,1739.26,0.03829
18975,2023-06-17 15:11:00,1739.59,0.03829
18976,2023-06-17 15:12:00,1739.13,0.03829
18977,2023-06-17 15:13:00,1739.05,0.03829
18978,2023-06-17 15:14:00,1738.52,0.03829
18979,2023-06-17 15:15:00,1736.49,0.03829
18980,2023-06-17 15:16:00,1736.65,0.03828
18981,2023-06-17 15:17:00,1736.74,0.03826
18982,2023-06-17 15:18:00,1736.74,0.0382
18983,2023-06-17 15:19:00,1736.01,0.03819
18984,2023-06-17 15:20:00,1736.01,0.03819
18985,2023-06-17 15:21:00,1736.29,0.03812
18986,2023-06-17 15:22:00,1735.99,0.03798
18987,2023-06-17 15:23:00,1736.9,0.038
18988,2023-06-17 15:24:00,1736.6,0.038
18989,2023-06-17 15:25:00,1736.34,0.038
18990,2023-06-17 15:26:00,1735.15,0.0379
18991,2023-06-17 15:27:00,1733.43,0.0379
18992,2023-06-17 15:28:00,1733.48,0.038
18993,2023-06-17 15:29:00,1733.2,0.03802
18994,2023-06-17 15:30:00,1734.68,0.03803
18995,2023-06-17 15:31:00,1733.6,0.03792
18996,2023-06-17 15:32:00,1734.31,0.03799
18997,2023-06-17 15:33:00,1734.25,0.03797
18998,2023-06-17 15:34:00,1734.31,0.03799
18999,2023-06-17 15:35:00,1734.27,0.03799
19000,2023-06-17 15:36:00,1734.72,0.03801
19001,2023-06-17 15:37:00,1734.38,0.03801
19002,2023-06-17 15:38:00,1734.04,0.03801
19003,2023-06-17 15:39:00,1734.04,0.03801
19004,2023-06-17 15:40:00,1734.35,0.03801
19005,2023-06-17 15:41:00,1733.39,0.03792
19006,2023-06-17 15:42:00,1734.8,0.03792
19007,2023-06-17 15:43:00,1734.45,0.038
19008,2023-06-17 15:44:00,1735.75,0.03801
19009,2023-06-17 15:45:00,1735.83,0.03802
19010,2023-06-17 15:46:00,1735.95,0.03802
19011,2023-06-17 15:47:00,1736.2,0.03809
19012,2023-06-17 15:48:00,1735.93,0.03813
19013,2023-06-17 15:49:00,1735.87,0.03815
19014,2023-06-17 15:50:00,1735.78,0.03815
19015,2023-06-17 15:51:00,1735.78,0.03815
19016,2023-06-17 15:52:00,1735.51,0.03817
19017,2023-06-17 15:53:00,1735.15,0.03817
19018,2023-06-17 15:54:00,1734.96,0.03811
19019,2023-06-17 15:55:00,1735.0,0.03805
19020,2023-06-17 15:56:00,1734.99,0.03805
19021,2023-06-17 15:57:00,1735.0,0.03805
19022,2023-06-17 15:58:00,1735.0,0.03794
19023,2023-06-17 15:59:00,1735.0,0.0379
19024,2023-06-17 16:00:00,1734.58,0.03795
19025,2023-06-17 16:01:00,1735.44,0.03797
19026,2023-06-17 16:02:00,1736.29,0.03802
19027,2023-06-17 16:03:00,1736.3,0.03794
19028,2023-06-17 16:04:00,1735.71,0.03801
19029,2023-06-17 16:05:00,1734.99,0.03801
19030,2023-06-17 16:06:00,1735.17,0.03801
19031,2023-06-17 16:07:00,1735.03,0.03802
19032,2023-06-17 16:08:00,1734.84,0.03796
19033,2023-06-17 16:09:00,1735.09,0.03796
19034,2023-06-17 16:10:00,1735.01,0.03786
19035,2023-06-17 16:11:00,1735.02,0.03786
19036,2023-06-17 16:12:00,1735.02,0.03793
19037,2023-06-17 16:13:00,1733.67,0.03796
19038,2023-06-17 16:14:00,1733.61,0.03796
19039,2023-06-17 16:15:00,1733.66,0.03788
19040,2023-06-17 16:16:00,1729.04,0.03775
19041,2023-06-17 16:17:00,1729.63,0.03779
19042,2023-06-17 16:18:00,1729.05,0.03783
19043,2023-06-17 16:19:00,1730.23,0.03785
19044,2023-06-17 16:20:00,1733.82,0.03792
19045,2023-06-17 16:21:00,1734.16,0.03792
19046,2023-06-17 16:22:00,1733.94,0.03792
19047,2023-06-17 16:23:00,1732.7,0.03792
19048,2023-06-17 16:24:00,1731.45,0.03792
19049,2023-06-17 16:25:00,1733.15,0.03792
19050,2023-06-17 16:26:00,1735.0,0.03792
19051,2023-06-17 16:27:00,1733.71,0.03792
19052,2023-06-17 16:28:00,1733.4,0.03797
19053,2023-06-17 16:29:00,1732.97,0.03795
19054,2023-06-17 16:30:00,1734.35,0.03795
19055,2023-06-17 16:31:00,1734.91,0.03795
19056,2023-06-17 16:32:00,1733.65,0.03791
19057,2023-06-17 16:33:00,1731.66,0.0379
