,Time,BTCUSDT,BUSDUSDT
20932,2023-06-18 23:26:00,26418.71,1.0001
20933,2023-06-18 23:27:00,26420.93,1.0001
20934,2023-06-18 23:28:00,26420.95,1.0002
20935,2023-06-18 23:29:00,26420.95,1.0002
20936,2023-06-18 23:30:00,26412.92,1.0001
20937,2023-06-18 23:31:00,26439.57,1.0001
20938,2023-06-18 23:32:00,26445.02,1.0002
20939,2023-06-18 23:33:00,26449.1,1.0002
20940,2023-06-18 23:34:00,26458.19,1.0001
20941,2023-06-18 23:35:00,26445.12,1.0001
20942,2023-06-18 23:36:00,26441.61,1.0002
20943,2023-06-18 23:37:00,26432.94,1.0001
20944,2023-06-18 23:38:00,26427.1,1.0001
20945,2023-06-18 23:39:00,26442.5,1.0001
20946,2023-06-18 23:40:00,26448.57,1.0001
20947,2023-06-18 23:41:00,26445.21,1.0001
20948,2023-06-18 23:42:00,26437.37,1.0001
20949,2023-06-18 23:43:00,26435.01,1.0002
20950,2023-06-18 23:44:00,26440.32,1.0001
20951,2023-06-18 23:45:00,26431.72,1.0002
20952,2023-06-18 23:46:00,26438.29,1.0001
20953,2023-06-18 23:47:00,26441.66,1.0002
20954,2023-06-18 23:48:00,26441.66,1.0002
20955,2023-06-18 23:49:00,26441.66,1.0001
20956,2023-06-18 23:50:00,26441.67,1.0002
20957,2023-06-18 23:51:00,26431.73,1.0001
20958,2023-06-18 23:52:00,26431.73,1.0001
20959,2023-06-18 23:53:00,26426.89,1.0001
20960,2023-06-18 23:54:00,26430.34,1.0001
20961,2023-06-18 23:55:00,26417.75,1.0001
20962,2023-06-18 23:56:00,26406.27,1.0001
20963,2023-06-18 23:57:00,26406.06,1.0001
20964,2023-06-18 23:58:00,26408.48,1.0001
20965,2023-06-18 23:59:00,26402.26,1.0002
20966,2023-06-19 00:00:00,26342.46,1.0001
20967,2023-06-19 00:01:00,26348.8,1.0002
20968,2023-06-19 00:02:00,26365.31,1.0001
20969,2023-06-19 00:03:00,26398.55,1.0002
20970,2023-06-19 00:04:00,26400.0,1.0001
20971,2023-06-19 00:05:00,26374.97,1.0001
20972,2023-06-19 00:06:00,26395.31,1.0001
20973,2023-06-19 00:07:00,26424.38,1.0001
20974,2023-06-19 00:08:00,26456.31,1.0002
20975,2023-06-19 00:09:00,26437.3,1.0002
20976,2023-06-19 00:10:00,26434.67,1.0001
20977,2023-06-19 00:11:00,26442.7,1.0001
20978,2023-06-19 00:12:00,26428.45,1.0001
20979,2023-06-19 00:13:00,26428.9,1.0002
20980,2023-06-19 00:14:00,26414.56,1.0001
20981,2023-06-19 00:15:00,26403.03,1.0001
20982,2023-06-19 00:16:00,26423.8,1.0001
20983,2023-06-19 00:17:00,26408.69,1.0002
20984,2023-06-19 00:18:00,26408.69,1.0001
20985,2023-06-19 00:19:00,26396.69,1.0002
20986,2023-06-19 00:20:00,26392.47,1.0002
20987,2023-06-19 00:21:00,26375.0,1.0001
20988,2023-06-19 00:22:00,26381.48,1.0001
20989,2023-06-19 00:23:00,26381.07,1.0001
20990,2023-06-19 00:24:00,26368.59,1.0001
20991,2023-06-19 00:25:00,26376.49,1.0002
20992,2023-06-19 00:26:00,26368.94,1.0001
20993,2023-06-19 00:27:00,26357.48,1.0002
20994,2023-06-19 00:28:00,26352.11,1.0002
20995,2023-06-19 00:29:00,26357.6,1.0002
20996,2023-06-19 00:30:00,26383.39,1.0002
20997,2023-06-19 00:31:00,26380.0,1.0002
20998,2023-06-19 00:32:00,26354.77,1.0002
20999,2023-06-19 00:33:00,26377.1,1.0001
21000,2023-06-19 00:34:00,26346.95,1.0002
21001,2023-06-19 00:35:00,26357.22,1.0002
21002,2023-06-19 00:36:00,26360.0,1.0001
21003,2023-06-19 00:37:00,26377.92,1.0002
21004,2023-06-19 00:38:00,26392.3,1.0001
21005,2023-06-19 00:39:00,26370.99,1.0001
21006,2023-06-19 00:40:00,26366.57,1.0001
21007,2023-06-19 00:41:00,26366.58,1.0001
21008,2023-06-19 00:42:00,26372.58,1.0001
21009,2023-06-19 00:43:00,26372.59,1.0002
21010,2023-06-19 00:44:00,26370.21,1.0001
21011,2023-06-19 00:45:00,26358.16,1.0002
21012,2023-06-19 00:46:00,26360.56,1.0001
21013,2023-06-19 00:47:00,26367.59,1.0002
21014,2023-06-19 00:48:00,26355.2,1.0001
21015,2023-06-19 00:49:00,26350.0,1.0001
21016,2023-06-19 00:50:00,26343.81,1.0001
21017,2023-06-19 00:51:00,26335.73,1.0002
21018,2023-06-19 00:52:00,26335.28,1.0001
21019,2023-06-19 00:53:00,26335.47,1.0001
21020,2023-06-19 00:54:00,26333.55,1.0001
21021,2023-06-19 00:55:00,26334.07,1.0002
21022,2023-06-19 00:56:00,26341.75,1.0001
21023,2023-06-19 00:57:00,26338.13,1.0001
21024,2023-06-19 00:58:00,26339.98,1.0002
21025,2023-06-19 00:59:00,26339.97,1.0001
21026,2023-06-19 01:00:00,26330.67,1.0002
21027,2023-06-19 01:01:00,26359.23,1.0001
21028,2023-06-19 01:02:00,26375.02,1.0001
21029,2023-06-19 01:03:00,26387.88,1.0002
21030,2023-06-19 01:04:00,26355.26,1.0001
21031,2023-06-19 01:05:00,26367.27,1.0002
21032,2023-06-19 01:06:00,26370.69,1.0001
21033,2023-06-19 01:07:00,26379.64,1.0002
21034,2023-06-19 01:08:00,26381.68,1.0002
21035,2023-06-19 01:09:00,26381.76,1.0001
21036,2023-06-19 01:10:00,26376.22,1.0002
21037,2023-06-19 01:11:00,26362.63,1.0002
21038,2023-06-19 01:12:00,26372.49,1.0001
21039,2023-06-19 01:13:00,26374.76,1.0001
21040,2023-06-19 01:14:00,26380.0,1.0001
21041,2023-06-19 01:15:00,26366.54,1.0002
21042,2023-06-19 01:16:00,26369.88,1.0001
21043,2023-06-19 01:17:00,26384.86,1.0002
21044,2023-06-19 01:18:00,26376.7,1.0002
21045,2023-06-19 01:19:00,26378.34,1.0001
21046,2023-06-19 01:20:00,26361.38,1.0001
21047,2023-06-19 01:21:00,26360.68,1.0002
21048,2023-06-19 01:22:00,26364.46,1.0002
21049,2023-06-19 01:23:00,26364.45,1.0002
21050,2023-06-19 01:24:00,26383.94,1.0001
21051,2023-06-19 01:25:00,26381.22,1.0002
21052,2023-06-19 01:26:00,26384.37,1.0001
21053,2023-06-19 01:27:00,26381.23,1.0002
21054,2023-06-19 01:28:00,26381.84,1.0001
21055,2023-06-19 01:29:00,26389.17,1.0001
21056,2023-06-19 01:30:00,26388.2,1.0002
21057,2023-06-19 01:31:00,26385.35,1.0001
21058,2023-06-19 01:32:00,26390.0,1.0001
21059,2023-06-19 01:33:00,26381.23,1.0002
21060,2023-06-19 01:34:00,26393.6,1.0001
21061,2023-06-19 01:35:00,26387.37,1.0002
21062,2023-06-19 01:36:00,26387.37,1.0002
21063,2023-06-19 01:37:00,26388.81,1.0001
21064,2023-06-19 01:38:00,26399.99,1.0001
21065,2023-06-19 01:39:00,26399.56,1.0001
21066,2023-06-19 01:40:00,26397.49,1.0001
21067,2023-06-19 01:41:00,26390.05,1.0002
21068,2023-06-19 01:42:00,26371.53,1.0001
21069,2023-06-19 01:43:00,26371.85,1.0001
21070,2023-06-19 01:44:00,26360.66,1.0002
21071,2023-06-19 01:45:00,26378.06,1.0002
21072,2023-06-19 01:46:00,26368.42,1.0002
21073,2023-06-19 01:47:00,26358.89,1.0002
21074,2023-06-19 01:48:00,26356.83,1.0002
21075,2023-06-19 01:49:00,26350.69,1.0001
21076,2023-06-19 01:50:00,26340.71,1.0001
21077,2023-06-19 01:51:00,26327.98,1.0002
21078,2023-06-19 01:52:00,26347.94,1.0002
21079,2023-06-19 01:53:00,26335.56,1.0001
21080,2023-06-19 01:54:00,26310.83,1.0001
21081,2023-06-19 01:55:00,26318.92,1.0001
21082,2023-06-19 01:56:00,26322.63,1.0001
21083,2023-06-19 01:57:00,26359.34,1.0001
21084,2023-06-19 01:58:00,26356.12,1.0002
21085,2023-06-19 01:59:00,26366.1,1.0002
21086,2023-06-19 02:00:00,26350.01,1.0002
21087,2023-06-19 02:01:00,26350.69,1.0001
21088,2023-06-19 02:02:00,26349.85,1.0001
21089,2023-06-19 02:03:00,26358.73,1.0002
21090,2023-06-19 02:04:00,26380.64,1.0001
21091,2023-06-19 02:05:00,26383.57,1.0001
21092,2023-06-19 02:06:00,26374.72,1.0001
21093,2023-06-19 02:07:00,26377.41,1.0002
21094,2023-06-19 02:08:00,26388.13,1.0002
21095,2023-06-19 02:09:00,26379.38,1.0001
21096,2023-06-19 02:10:00,26379.27,1.0001
21097,2023-06-19 02:11:00,26379.28,1.0002
21098,2023-06-19 02:12:00,26383.6,1.0001
21099,2023-06-19 02:13:00,26413.46,1.0002
21100,2023-06-19 02:14:00,26406.3,1.0002
21101,2023-06-19 02:15:00,26420.16,1.0002
21102,2023-06-19 02:16:00,26410.91,1.0001
21103,2023-06-19 02:17:00,26408.48,1.0001
21104,2023-06-19 02:18:00,26405.01,1.0001
21105,2023-06-19 02:19:00,26400.22,1.0001
21106,2023-06-19 02:20:00,26398.66,1.0001
21107,2023-06-19 02:21:00,26403.51,1.0002
21108,2023-06-19 02:22:00,26402.22,1.0001
21109,2023-06-19 02:23:00,26404.71,1.0002
21110,2023-06-19 02:24:00,26402.26,1.0002
21111,2023-06-19 02:25:00,26402.26,1.0002
21112,2023-06-19 02:26:00,26402.26,1.0002
21113,2023-06-19 02:27:00,26408.83,1.0001
21114,2023-06-19 02:28:00,26405.14,1.0002
21115,2023-06-19 02:29:00,26402.26,1.0001
21116,2023-06-19 02:30:00,26402.08,1.0002
21117,2023-06-19 02:31:00,26408.61,1.0002
21118,2023-06-19 02:32:00,26405.16,1.0001
21119,2023-06-19 02:33:00,26406.06,1.0001
21120,2023-06-19 02:34:00,26404.96,1.0001
21121,2023-06-19 02:35:00,26430.17,1.0002
21122,2023-06-19 02:36:00,26416.1,1.0001
21123,2023-06-19 02:37:00,26416.1,1.0002
21124,2023-06-19 02:38:00,26428.01,1.0001
21125,2023-06-19 02:39:00,26424.96,1.0001
21126,2023-06-19 02:40:00,26426.57,1.0001
21127,2023-06-19 02:41:00,26422.77,1.0002
21128,2023-06-19 02:42:00,26422.76,1.0001
21129,2023-06-19 02:43:00,26416.32,1.0001
21130,2023-06-19 02:44:00,26418.02,1.0002
21131,2023-06-19 02:45:00,26417.13,1.0001
21132,2023-06-19 02:46:00,26417.7,1.0002
21133,2023-06-19 02:47:00,26417.26,1.0002
21134,2023-06-19 02:48:00,26413.2,1.0002
21135,2023-06-19 02:49:00,26417.6,1.0001
21136,2023-06-19 02:50:00,26449.45,1.0002
21137,2023-06-19 02:51:00,26449.99,1.0001
21138,2023-06-19 02:52:00,26438.26,1.0001
21139,2023-06-19 02:53:00,26438.3,1.0002
21140,2023-06-19 02:54:00,26441.01,1.0002
21141,2023-06-19 02:55:00,26437.53,1.0001
21142,2023-06-19 02:56:00,26435.72,1.0001
21143,2023-06-19 02:57:00,26435.72,1.0002
21144,2023-06-19 02:58:00,26441.0,1.0002
21145,2023-06-19 02:59:00,26437.43,1.0002
21146,2023-06-19 03:00:00,26442.45,1.0001
21147,2023-06-19 03:01:00,26442.44,1.0001
21148,2023-06-19 03:02:00,26448.77,1.0002
21149,2023-06-19 03:03:00,26462.6,1.0002
21150,2023-06-19 03:04:00,26455.61,1.0002
21151,2023-06-19 03:05:00,26455.61,1.0001
21152,2023-06-19 03:06:00,26458.91,1.0001
21153,2023-06-19 03:07:00,26458.91,1.0001
21154,2023-06-19 03:08:00,26456.26,1.0001
21155,2023-06-19 03:09:00,26456.25,1.0001
21156,2023-06-19 03:10:00,26462.2,1.0001
21157,2023-06-19 03:11:00,26452.12,1.0002
21158,2023-06-19 03:12:00,26457.02,1.0002
21159,2023-06-19 03:13:00,26456.99,1.0002
21160,2023-06-19 03:14:00,26458.69,1.0002
21161,2023-06-19 03:15:00,26467.99,1.0001
21162,2023-06-19 03:16:00,26461.98,1.0002
21163,2023-06-19 03:17:00,26456.98,1.0002
21164,2023-06-19 03:18:00,26456.98,1.0002
21165,2023-06-19 03:19:00,26459.99,1.0002
21166,2023-06-19 03:20:00,26457.23,1.0001
21167,2023-06-19 03:21:00,26442.68,1.0002
21168,2023-06-19 03:22:00,26447.18,1.0001
21169,2023-06-19 03:23:00,26450.0,1.0001
21170,2023-06-19 03:24:00,26436.01,1.0002
21171,2023-06-19 03:25:00,26432.95,1.0002
21172,2023-06-19 03:26:00,26430.0,1.0001
21173,2023-06-19 03:27:00,26436.52,1.0002
21174,2023-06-19 03:28:00,26428.61,1.0002
21175,2023-06-19 03:29:00,26422.61,1.0002
21176,2023-06-19 03:30:00,26422.61,1.0001
21177,2023-06-19 03:31:00,26430.0,1.0002
21178,2023-06-19 03:32:00,26428.6,1.0002
21179,2023-06-19 03:33:00,26435.19,1.0002
21180,2023-06-19 03:34:00,26439.32,1.0001
21181,2023-06-19 03:35:00,26426.0,1.0001
21182,2023-06-19 03:36:00,26431.43,1.0002
21183,2023-06-19 03:37:00,26437.98,1.0002
21184,2023-06-19 03:38:00,26441.96,1.0001
21185,2023-06-19 03:39:00,26443.28,1.0002
21186,2023-06-19 03:40:00,26443.29,1.0001
21187,2023-06-19 03:41:00,26446.0,1.0001
21188,2023-06-19 03:42:00,26447.99,1.0003
21189,2023-06-19 03:43:00,26450.0,1.0003
21190,2023-06-19 03:44:00,26449.42,1.0002
21191,2023-06-19 03:45:00,26449.42,1.0002
21192,2023-06-19 03:46:00,26449.41,1.0002
21193,2023-06-19 03:47:00,26457.7,1.0002
21194,2023-06-19 03:48:00,26457.71,1.0003
21195,2023-06-19 03:49:00,26457.7,1.0002
21196,2023-06-19 03:50:00,26457.7,1.0002
21197,2023-06-19 03:51:00,26450.01,1.0003
21198,2023-06-19 03:52:00,26442.17,1.0002
21199,2023-06-19 03:53:00,26448.0,1.0002
21200,2023-06-19 03:54:00,26453.94,1.0003
21201,2023-06-19 03:55:00,26446.33,1.0003
21202,2023-06-19 03:56:00,26446.33,1.0002
21203,2023-06-19 03:57:00,26446.32,1.0003
21204,2023-06-19 03:58:00,26446.33,1.0002
21205,2023-06-19 03:59:00,26446.33,1.0002
21206,2023-06-19 04:00:00,26453.94,1.0003
21207,2023-06-19 04:01:00,26453.94,1.0003
21208,2023-06-19 04:02:00,26452.01,1.0003
21209,2023-06-19 04:03:00,26452.02,1.0003
21210,2023-06-19 04:04:00,26452.01,1.0003
21211,2023-06-19 04:05:00,26446.0,1.0
21212,2023-06-19 04:06:00,26436.2,1.0001
21213,2023-06-19 04:07:00,26424.0,1.0
21214,2023-06-19 04:08:00,26420.95,1.0001
21215,2023-06-19 04:09:00,26431.26,1.0001
21216,2023-06-19 04:10:00,26428.0,1.0001
21217,2023-06-19 04:11:00,26428.0,1.0001
21218,2023-06-19 04:12:00,26430.0,1.0001
21219,2023-06-19 04:13:00,26430.79,1.0001
21220,2023-06-19 04:14:00,26436.0,1.0
21221,2023-06-19 04:15:00,26428.11,1.0001
21222,2023-06-19 04:16:00,26428.12,1.0002
21223,2023-06-19 04:17:00,26423.91,1.0001
21224,2023-06-19 04:18:00,26420.01,1.0001
21225,2023-06-19 04:19:00,26414.89,1.0002
21226,2023-06-19 04:20:00,26416.0,1.0001
21227,2023-06-19 04:21:00,26416.0,1.0001
21228,2023-06-19 04:22:00,26411.93,1.0002
21229,2023-06-19 04:23:00,26411.94,1.0001
21230,2023-06-19 04:24:00,26410.11,1.0
21231,2023-06-19 04:25:00,26419.99,1.0
21232,2023-06-19 04:26:00,26416.87,1.0001
21233,2023-06-19 04:27:00,26410.5,1.0001
21234,2023-06-19 04:28:00,26410.49,1.0001
21235,2023-06-19 04:29:00,26406.0,1.0001
21236,2023-06-19 04:30:00,26407.2,1.0001
21237,2023-06-19 04:31:00,26410.84,1.0001
21238,2023-06-19 04:32:00,26411.25,1.0001
21239,2023-06-19 04:33:00,26410.01,1.0001
21240,2023-06-19 04:34:00,26410.0,1.0002
21241,2023-06-19 04:35:00,26416.19,1.0001
21242,2023-06-19 04:36:00,26414.01,1.0002
21243,2023-06-19 04:37:00,26412.87,1.0001
21244,2023-06-19 04:38:00,26408.0,1.0002
21245,2023-06-19 04:39:00,26411.47,1.0001
21246,2023-06-19 04:40:00,26411.47,1.0002
21247,2023-06-19 04:41:00,26407.12,1.0002
21248,2023-06-19 04:42:00,26407.11,1.0002
21249,2023-06-19 04:43:00,26407.12,1.0001
21250,2023-06-19 04:44:00,26407.11,1.0002
21251,2023-06-19 04:45:00,26407.11,1.0001
21252,2023-06-19 04:46:00,26407.12,1.0002
21253,2023-06-19 04:47:00,26407.11,1.0001
21254,2023-06-19 04:48:00,26408.22,1.0002
21255,2023-06-19 04:49:00,26404.0,1.0002
21256,2023-06-19 04:50:00,26405.89,1.0002
21257,2023-06-19 04:51:00,26413.0,1.0001
21258,2023-06-19 04:52:00,26413.93,1.0002
21259,2023-06-19 04:53:00,26413.93,1.0002
21260,2023-06-19 04:54:00,26407.34,1.0002
21261,2023-06-19 04:55:00,26414.0,1.0002
21262,2023-06-19 04:56:00,26404.01,1.0002
21263,2023-06-19 04:57:00,26396.39,1.0002
21264,2023-06-19 04:58:00,26386.13,1.0002
21265,2023-06-19 04:59:00,26403.36,1.0002
21266,2023-06-19 05:00:00,26402.08,1.0002
21267,2023-06-19 05:01:00,26402.07,1.0001
21268,2023-06-19 05:02:00,26406.0,1.0001
21269,2023-06-19 05:03:00,26403.08,1.0002
21270,2023-06-19 05:04:00,26409.66,1.0001
21271,2023-06-19 05:05:00,26414.0,1.0002
21272,2023-06-19 05:06:00,26414.23,1.0002
21273,2023-06-19 05:07:00,26414.21,1.0001
21274,2023-06-19 05:08:00,26414.21,1.0002
21275,2023-06-19 05:09:00,26414.21,1.0002
21276,2023-06-19 05:10:00,26419.65,1.0002
21277,2023-06-19 05:11:00,26425.0,1.0002
21278,2023-06-19 05:12:00,26425.0,1.0002
21279,2023-06-19 05:13:00,26425.0,1.0002
21280,2023-06-19 05:14:00,26424.89,1.0002
21281,2023-06-19 05:15:00,26424.79,1.0002
21282,2023-06-19 05:16:00,26424.0,1.0002
21283,2023-06-19 05:17:00,26430.28,1.0001
21284,2023-06-19 05:18:00,26430.3,1.0001
21285,2023-06-19 05:19:00,26434.27,1.0002
21286,2023-06-19 05:20:00,26435.42,1.0002
21287,2023-06-19 05:21:00,26436.91,1.0002
21288,2023-06-19 05:22:00,26431.73,1.0002
21289,2023-06-19 05:23:00,26431.72,1.0002
21290,2023-06-19 05:24:00,26430.0,1.0001
21291,2023-06-19 05:25:00,26414.04,1.0001
21292,2023-06-19 05:26:00,26412.42,1.0002
21293,2023-06-19 05:27:00,26388.89,1.0002
21294,2023-06-19 05:28:00,26385.52,1.0002
21295,2023-06-19 05:29:00,26380.3,1.0002
21296,2023-06-19 05:30:00,26379.33,1.0001
21297,2023-06-19 05:31:00,26384.43,1.0002
21298,2023-06-19 05:32:00,26369.0,1.0001
21299,2023-06-19 05:33:00,26391.09,1.0002
21300,2023-06-19 05:34:00,26394.0,1.0001
21301,2023-06-19 05:35:00,26393.99,1.0001
21302,2023-06-19 05:36:00,26392.16,1.0002
21303,2023-06-19 05:37:00,26392.17,1.0002
21304,2023-06-19 05:38:00,26396.0,1.0001
21305,2023-06-19 05:39:00,26406.59,1.0002
21306,2023-06-19 05:40:00,26404.0,1.0002
21307,2023-06-19 05:41:00,26404.0,1.0002
21308,2023-06-19 05:42:00,26403.43,1.0002
21309,2023-06-19 05:43:00,26402.44,1.0002
21310,2023-06-19 05:44:00,26399.07,1.0002
21311,2023-06-19 05:45:00,26408.94,1.0002
21312,2023-06-19 05:46:00,26409.45,1.0002
21313,2023-06-19 05:47:00,26411.99,1.0002
21314,2023-06-19 05:48:00,26418.82,1.0002
21315,2023-06-19 05:49:00,26419.96,1.0001
21316,2023-06-19 05:50:00,26418.82,1.0002
21317,2023-06-19 05:51:00,26412.0,1.0002
21318,2023-06-19 05:52:00,26414.0,1.0002
21319,2023-06-19 05:53:00,26410.76,1.0002
21320,2023-06-19 05:54:00,26414.11,1.0002
21321,2023-06-19 05:55:00,26418.04,1.0002
21322,2023-06-19 05:56:00,26428.0,1.0002
21323,2023-06-19 05:57:00,26428.54,1.0002
21324,2023-06-19 05:58:00,26428.01,1.0002
21325,2023-06-19 05:59:00,26428.55,1.0002
21326,2023-06-19 06:00:00,26426.57,1.0002
21327,2023-06-19 06:01:00,26426.57,1.0002
21328,2023-06-19 06:02:00,26426.56,1.0001
21329,2023-06-19 06:03:00,26424.0,1.0002
21330,2023-06-19 06:04:00,26424.01,1.0002
21331,2023-06-19 06:05:00,26424.01,1.0001
21332,2023-06-19 06:06:00,26425.35,1.0002
21333,2023-06-19 06:07:00,26429.3,1.0002
21334,2023-06-19 06:08:00,26429.99,1.0002
21335,2023-06-19 06:09:00,26440.01,1.0002
21336,2023-06-19 06:10:00,26444.66,1.0002
21337,2023-06-19 06:11:00,26448.0,1.0002
21338,2023-06-19 06:12:00,26449.36,1.0001
21339,2023-06-19 06:13:00,26440.63,1.0002
21340,2023-06-19 06:14:00,26441.69,1.0002
21341,2023-06-19 06:15:00,26432.0,1.0002
21342,2023-06-19 06:16:00,26433.04,1.0002
21343,2023-06-19 06:17:00,26433.04,1.0002
21344,2023-06-19 06:18:00,26438.87,1.0002
21345,2023-06-19 06:19:00,26438.88,1.0001
21346,2023-06-19 06:20:00,26438.31,1.0002
21347,2023-06-19 06:21:00,26438.31,1.0002
21348,2023-06-19 06:22:00,26438.3,1.0002
21349,2023-06-19 06:23:00,26446.58,1.0002
21350,2023-06-19 06:24:00,26449.0,1.0002
21351,2023-06-19 06:25:00,26444.36,1.0002
21352,2023-06-19 06:26:00,26444.37,1.0002
21353,2023-06-19 06:27:00,26433.99,1.0001
21354,2023-06-19 06:28:00,26433.66,1.0001
21355,2023-06-19 06:29:00,26433.39,1.0001
21356,2023-06-19 06:30:00,26433.02,1.0002
21357,2023-06-19 06:31:00,26428.01,1.0002
21358,2023-06-19 06:32:00,26431.99,1.0002
21359,2023-06-19 06:33:00,26431.99,1.0001
21360,2023-06-19 06:34:00,26431.99,1.0001
21361,2023-06-19 06:35:00,26437.83,1.0002
21362,2023-06-19 06:36:00,26440.95,1.0002
21363,2023-06-19 06:37:00,26444.35,1.0001
21364,2023-06-19 06:38:00,26444.35,1.0002
21365,2023-06-19 06:39:00,26447.85,1.0002
21366,2023-06-19 06:40:00,26445.0,1.0001
21367,2023-06-19 06:41:00,26445.01,1.0002
21368,2023-06-19 06:42:00,26447.4,1.0001
21369,2023-06-19 06:43:00,26447.39,1.0002
21370,2023-06-19 06:44:00,26447.39,1.0002
21371,2023-06-19 06:45:00,26447.4,1.0001
21372,2023-06-19 06:46:00,26447.4,1.0001
21373,2023-06-19 06:47:00,26447.39,1.0001
21374,2023-06-19 06:48:00,26453.14,1.0002
21375,2023-06-19 06:49:00,26452.0,1.0002
21376,2023-06-19 06:50:00,26454.09,1.0001
21377,2023-06-19 06:51:00,26461.02,1.0001
21378,2023-06-19 06:52:00,26463.4,1.0002
21379,2023-06-19 06:53:00,26461.69,1.0002
21380,2023-06-19 06:54:00,26460.94,1.0002
21381,2023-06-19 06:55:00,26464.83,1.0002
21382,2023-06-19 06:56:00,26465.17,1.0002
21383,2023-06-19 06:57:00,26466.6,1.0001
21384,2023-06-19 06:58:00,26466.59,1.0002
21385,2023-06-19 06:59:00,26465.59,1.0002
21386,2023-06-19 07:00:00,26467.42,1.0002
21387,2023-06-19 07:01:00,26472.9,1.0002
21388,2023-06-19 07:02:00,26474.0,1.0002
21389,2023-06-19 07:03:00,26474.01,1.0001
21390,2023-06-19 07:04:00,26475.62,1.0002
21391,2023-06-19 07:05:00,26464.0,1.0002
21392,2023-06-19 07:06:00,26456.69,1.0002
21393,2023-06-19 07:07:00,26452.91,1.0001
21394,2023-06-19 07:08:00,26453.34,1.0002
21395,2023-06-19 07:09:00,26458.27,1.0002
21396,2023-06-19 07:10:00,26456.22,1.0002
21397,2023-06-19 07:11:00,26450.01,1.0002
21398,2023-06-19 07:12:00,26451.32,1.0001
21399,2023-06-19 07:13:00,26456.67,1.0002
21400,2023-06-19 07:14:00,26456.68,1.0002
21401,2023-06-19 07:15:00,26450.77,1.0002
21402,2023-06-19 07:16:00,26450.77,1.0002
21403,2023-06-19 07:17:00,26446.0,1.0002
21404,2023-06-19 07:18:00,26444.04,1.0002
21405,2023-06-19 07:19:00,26443.01,1.0001
21406,2023-06-19 07:20:00,26443.0,1.0002
21407,2023-06-19 07:21:00,26440.51,1.0002
21408,2023-06-19 07:22:00,26440.45,1.0002
21409,2023-06-19 07:23:00,26440.46,1.0001
21410,2023-06-19 07:24:00,26449.2,1.0002
21411,2023-06-19 07:25:00,26449.99,1.0001
21412,2023-06-19 07:26:00,26449.99,1.0001
21413,2023-06-19 07:27:00,26449.99,1.0002
21414,2023-06-19 07:28:00,26444.13,1.0002
21415,2023-06-19 07:29:00,26444.14,1.0001
21416,2023-06-19 07:30:00,26445.03,1.0002
21417,2023-06-19 07:31:00,26445.05,1.0002
21418,2023-06-19 07:32:00,26445.05,1.0002
21419,2023-06-19 07:33:00,26445.04,1.0002
21420,2023-06-19 07:34:00,26437.01,1.0002
21421,2023-06-19 07:35:00,26437.01,1.0003
21422,2023-06-19 07:36:00,26438.17,1.0003
21423,2023-06-19 07:37:00,26433.5,1.0003
21424,2023-06-19 07:38:00,26432.53,1.0003
21425,2023-06-19 07:39:00,26432.52,1.0002
21426,2023-06-19 07:40:00,26432.53,1.0003
21427,2023-06-19 07:41:00,26426.32,1.0002
21428,2023-06-19 07:42:00,26417.59,1.0003
21429,2023-06-19 07:43:00,26416.25,1.0003
21430,2023-06-19 07:44:00,26422.9,1.0002
21431,2023-06-19 07:45:00,26421.91,1.0003
21432,2023-06-19 07:46:00,26422.0,1.0002
21433,2023-06-19 07:47:00,26421.06,1.0002
21434,2023-06-19 07:48:00,26431.22,1.0003
21435,2023-06-19 07:49:00,26430.0,1.0003
21436,2023-06-19 07:50:00,26430.0,1.0003
21437,2023-06-19 07:51:00,26429.37,1.0002
21438,2023-06-19 07:52:00,26429.37,1.0003
21439,2023-06-19 07:53:00,26429.37,1.0003
21440,2023-06-19 07:54:00,26429.99,1.0002
21441,2023-06-19 07:55:00,26430.0,1.0003
21442,2023-06-19 07:56:00,26429.99,1.0003
21443,2023-06-19 07:57:00,26425.62,1.0003
21444,2023-06-19 07:58:00,26426.0,1.0003
21445,2023-06-19 07:59:00,26427.98,1.0003
21446,2023-06-19 08:00:00,26421.77,1.0002
21447,2023-06-19 08:01:00,26421.76,1.0003
21448,2023-06-19 08:02:00,26421.76,1.0003
21449,2023-06-19 08:03:00,26421.77,1.0003
21450,2023-06-19 08:04:00,26418.41,1.0002
21451,2023-06-19 08:05:00,26413.98,1.0002
21452,2023-06-19 08:06:00,26415.37,1.0003
21453,2023-06-19 08:07:00,26416.72,1.0003
21454,2023-06-19 08:08:00,26417.99,1.0003
21455,2023-06-19 08:09:00,26420.35,1.0002
21456,2023-06-19 08:10:00,26421.0,1.0003
21457,2023-06-19 08:11:00,26421.62,1.0002
21458,2023-06-19 08:12:00,26421.65,1.0003
21459,2023-06-19 08:13:00,26416.0,1.0002
21460,2023-06-19 08:14:00,26412.08,1.0002
21461,2023-06-19 08:15:00,26407.67,1.0003
21462,2023-06-19 08:16:00,26412.58,1.0003
21463,2023-06-19 08:17:00,26412.58,1.0002
21464,2023-06-19 08:18:00,26412.58,1.0002
21465,2023-06-19 08:19:00,26411.04,1.0002
21466,2023-06-19 08:20:00,26419.48,1.0003
21467,2023-06-19 08:21:00,26423.67,1.0003
21468,2023-06-19 08:22:00,26412.23,1.0003
