,Time,ETHUSDT,BCHUSDT
7501,2023-06-09 15:53:00,1843.98,111.3
7502,2023-06-09 15:54:00,1844.97,111.4
7503,2023-06-09 15:55:00,1846.31,111.4
7504,2023-06-09 15:56:00,1845.07,111.3
7505,2023-06-09 15:57:00,1844.55,111.4
7506,2023-06-09 15:58:00,1843.89,111.3
7507,2023-06-09 15:59:00,1844.68,111.2
7508,2023-06-09 16:00:00,1845.55,111.2
7509,2023-06-09 16:01:00,1845.23,111.2
7510,2023-06-09 16:02:00,1845.7,111.2
7511,2023-06-09 16:03:00,1845.82,111.2
7512,2023-06-09 16:04:00,1845.71,111.2
7513,2023-06-09 16:05:00,1846.69,111.3
7514,2023-06-09 16:06:00,1847.47,111.3
7515,2023-06-09 16:07:00,1847.17,111.3
7516,2023-06-09 16:08:00,1847.49,111.4
7517,2023-06-09 16:09:00,1847.01,111.4
7518,2023-06-09 16:10:00,1846.82,111.3
7519,2023-06-09 16:11:00,1847.17,111.3
7520,2023-06-09 16:12:00,1847.22,111.4
7521,2023-06-09 16:13:00,1846.98,111.4
7522,2023-06-09 16:14:00,1847.63,111.4
7523,2023-06-09 16:15:00,1847.29,111.5
7524,2023-06-09 16:16:00,1848.99,111.4
7525,2023-06-09 16:17:00,1849.78,111.5
7526,2023-06-09 16:18:00,1851.67,111.5
7527,2023-06-09 16:19:00,1850.8,111.5
7528,2023-06-09 16:20:00,1850.22,111.6
7529,2023-06-09 16:21:00,1849.5,111.6
7530,2023-06-09 16:22:00,1850.99,111.5
7531,2023-06-09 16:23:00,1851.03,111.5
7532,2023-06-09 16:24:00,1851.02,111.5
7533,2023-06-09 16:25:00,1850.32,111.5
7534,2023-06-09 16:26:00,1849.37,111.4
7535,2023-06-09 16:27:00,1849.17,111.4
7536,2023-06-09 16:28:00,1847.88,111.3
7537,2023-06-09 16:29:00,1847.7,111.3
7538,2023-06-09 16:30:00,1848.19,111.3
7539,2023-06-09 16:31:00,1848.58,111.5
7540,2023-06-09 16:32:00,1847.75,111.5
7541,2023-06-09 16:33:00,1847.79,111.4
7542,2023-06-09 16:34:00,1847.83,111.4
7543,2023-06-09 16:35:00,1848.46,111.5
7544,2023-06-09 16:36:00,1848.27,111.4
7545,2023-06-09 16:37:00,1848.5,111.5
7546,2023-06-09 16:38:00,1848.46,111.5
7547,2023-06-09 16:39:00,1847.61,111.4
7548,2023-06-09 16:40:00,1848.12,111.4
7549,2023-06-09 16:41:00,1848.27,111.4
7550,2023-06-09 16:42:00,1848.27,111.5
7551,2023-06-09 16:43:00,1848.27,111.5
7552,2023-06-09 16:44:00,1848.36,111.5
7553,2023-06-09 16:45:00,1847.34,111.4
7554,2023-06-09 16:46:00,1845.88,111.2
7555,2023-06-09 16:47:00,1845.54,111.3
7556,2023-06-09 16:48:00,1846.08,111.3
7557,2023-06-09 16:49:00,1845.44,111.2
7558,2023-06-09 16:50:00,1845.69,111.2
7559,2023-06-09 16:51:00,1844.75,111.1
7560,2023-06-09 16:52:00,1844.84,111.1
7561,2023-06-09 16:53:00,1844.11,111.2
7562,2023-06-09 16:54:00,1842.26,111.0
7563,2023-06-09 16:55:00,1842.5,111.1
7564,2023-06-09 16:56:00,1841.12,110.9
7565,2023-06-09 16:57:00,1840.28,110.8
7566,2023-06-09 16:58:00,1841.05,110.9
7567,2023-06-09 16:59:00,1841.71,110.8
7568,2023-06-09 17:00:00,1840.05,110.8
7569,2023-06-09 17:01:00,1840.86,110.8
7570,2023-06-09 17:02:00,1839.2,110.7
7571,2023-06-09 17:03:00,1839.25,110.8
7572,2023-06-09 17:04:00,1839.6,110.8
7573,2023-06-09 17:05:00,1840.85,110.9
7574,2023-06-09 17:06:00,1841.35,110.9
7575,2023-06-09 17:07:00,1842.65,111.0
7576,2023-06-09 17:08:00,1842.5,110.9
7577,2023-06-09 17:09:00,1842.48,110.9
7578,2023-06-09 17:10:00,1842.47,110.9
7579,2023-06-09 17:11:00,1842.65,110.8
7580,2023-06-09 17:12:00,1842.06,110.9
7581,2023-06-09 17:13:00,1842.27,110.9
7582,2023-06-09 17:14:00,1842.72,110.8
7583,2023-06-09 17:15:00,1842.33,110.9
7584,2023-06-09 17:16:00,1842.49,110.8
7585,2023-06-09 17:17:00,1843.17,110.9
7586,2023-06-09 17:18:00,1842.67,110.9
7587,2023-06-09 17:19:00,1842.34,111.0
7588,2023-06-09 17:20:00,1842.77,110.9
7589,2023-06-09 17:21:00,1842.8,111.0
7590,2023-06-09 17:22:00,1842.39,110.9
7591,2023-06-09 17:23:00,1842.4,111.0
7592,2023-06-09 17:24:00,1842.8,111.0
7593,2023-06-09 17:25:00,1841.5,111.0
7594,2023-06-09 17:26:00,1840.85,110.8
7595,2023-06-09 17:27:00,1840.49,110.8
7596,2023-06-09 17:28:00,1841.27,110.9
7597,2023-06-09 17:29:00,1841.98,110.9
7598,2023-06-09 17:30:00,1842.94,110.9
7599,2023-06-09 17:31:00,1843.34,111.0
7600,2023-06-09 17:32:00,1843.16,111.1
7601,2023-06-09 17:33:00,1843.21,111.1
7602,2023-06-09 17:34:00,1842.79,111.1
7603,2023-06-09 17:35:00,1841.8,111.0
7604,2023-06-09 17:36:00,1840.82,111.0
7605,2023-06-09 17:37:00,1840.24,111.0
7606,2023-06-09 17:38:00,1840.44,110.9
7607,2023-06-09 17:39:00,1839.88,111.0
7608,2023-06-09 17:40:00,1840.17,110.9
7609,2023-06-09 17:41:00,1840.4,110.9
7610,2023-06-09 17:42:00,1840.26,110.9
7611,2023-06-09 17:43:00,1840.15,110.9
7612,2023-06-09 17:44:00,1840.25,111.0
7613,2023-06-09 17:45:00,1841.0,111.1
7614,2023-06-09 17:46:00,1840.79,111.1
7615,2023-06-09 17:47:00,1840.04,111.1
7616,2023-06-09 17:48:00,1839.88,111.0
7617,2023-06-09 17:49:00,1839.95,111.0
7618,2023-06-09 17:50:00,1839.95,111.0
7619,2023-06-09 17:51:00,1839.91,110.9
7620,2023-06-09 17:52:00,1839.91,111.0
7621,2023-06-09 17:53:00,1840.0,111.0
7622,2023-06-09 17:54:00,1840.0,111.0
7623,2023-06-09 17:55:00,1838.75,111.0
7624,2023-06-09 17:56:00,1838.65,111.0
7625,2023-06-09 17:57:00,1839.65,110.9
7626,2023-06-09 17:58:00,1841.2,111.0
7627,2023-06-09 17:59:00,1840.51,111.1
7628,2023-06-09 18:00:00,1839.67,110.9
7629,2023-06-09 18:01:00,1839.57,110.9
7630,2023-06-09 18:02:00,1839.56,111.0
7631,2023-06-09 18:03:00,1838.85,110.9
7632,2023-06-09 18:04:00,1838.63,110.9
7633,2023-06-09 18:05:00,1838.43,110.9
7634,2023-06-09 18:06:00,1838.43,110.9
7635,2023-06-09 18:07:00,1838.84,110.9
7636,2023-06-09 18:08:00,1838.59,110.9
7637,2023-06-09 18:09:00,1839.7,110.9
7638,2023-06-09 18:10:00,1839.43,110.9
7639,2023-06-09 18:11:00,1838.61,110.8
7640,2023-06-09 18:12:00,1837.93,110.7
7641,2023-06-09 18:13:00,1837.58,110.7
7642,2023-06-09 18:14:00,1838.47,110.8
7643,2023-06-09 18:15:00,1839.73,110.8
7644,2023-06-09 18:16:00,1840.05,110.8
7645,2023-06-09 18:17:00,1841.06,110.9
7646,2023-06-09 18:18:00,1841.51,111.0
7647,2023-06-09 18:19:00,1841.75,111.0
7648,2023-06-09 18:20:00,1841.05,110.9
7649,2023-06-09 18:21:00,1841.21,110.9
7650,2023-06-09 18:22:00,1841.48,111.0
7651,2023-06-09 18:23:00,1841.87,111.0
7652,2023-06-09 18:24:00,1841.86,111.0
7653,2023-06-09 18:25:00,1841.62,110.9
7654,2023-06-09 18:26:00,1841.76,110.9
7655,2023-06-09 18:27:00,1841.16,110.8
7656,2023-06-09 18:28:00,1841.01,110.9
7657,2023-06-09 18:29:00,1841.26,110.9
7658,2023-06-09 18:30:00,1840.55,110.8
7659,2023-06-09 18:31:00,1841.35,110.9
7660,2023-06-09 18:32:00,1841.69,110.9
7661,2023-06-09 18:33:00,1842.49,110.8
7662,2023-06-09 18:34:00,1842.12,110.8
7663,2023-06-09 18:35:00,1842.0,110.7
7664,2023-06-09 18:36:00,1842.01,110.7
7665,2023-06-09 18:37:00,1842.0,110.7
7666,2023-06-09 18:38:00,1842.01,110.7
7667,2023-06-09 18:39:00,1842.01,110.7
7668,2023-06-09 18:40:00,1842.08,110.7
7669,2023-06-09 18:41:00,1842.41,110.7
7670,2023-06-09 18:42:00,1842.11,110.7
7671,2023-06-09 18:43:00,1842.03,110.7
7672,2023-06-09 18:44:00,1842.54,110.7
7673,2023-06-09 18:45:00,1842.57,110.7
7674,2023-06-09 18:46:00,1842.5,110.7
7675,2023-06-09 18:47:00,1842.2,110.8
7676,2023-06-09 18:48:00,1841.72,110.8
7677,2023-06-09 18:49:00,1840.72,110.7
7678,2023-06-09 18:50:00,1840.06,110.6
7679,2023-06-09 18:51:00,1840.38,110.7
7680,2023-06-09 18:52:00,1840.52,110.7
7681,2023-06-09 18:53:00,1840.53,110.7
7682,2023-06-09 18:54:00,1841.22,110.7
7683,2023-06-09 18:55:00,1841.43,110.6
7684,2023-06-09 18:56:00,1840.75,110.7
7685,2023-06-09 18:57:00,1840.68,110.6
7686,2023-06-09 18:58:00,1841.38,110.7
7687,2023-06-09 18:59:00,1841.47,110.8
7688,2023-06-09 19:00:00,1841.1,110.8
7689,2023-06-09 19:01:00,1841.01,110.7
7690,2023-06-09 19:02:00,1840.91,110.7
7691,2023-06-09 19:03:00,1840.98,110.7
7692,2023-06-09 19:04:00,1840.89,110.6
7693,2023-06-09 19:05:00,1840.89,110.6
7694,2023-06-09 19:06:00,1840.89,110.6
7695,2023-06-09 19:07:00,1841.93,110.6
7696,2023-06-09 19:08:00,1842.17,110.6
7697,2023-06-09 19:09:00,1842.6,110.6
7698,2023-06-09 19:10:00,1842.26,110.6
7699,2023-06-09 19:11:00,1841.91,110.6
7700,2023-06-09 19:12:00,1841.75,110.5
7701,2023-06-09 19:13:00,1840.5,110.5
7702,2023-06-09 19:14:00,1840.01,110.4
7703,2023-06-09 19:15:00,1840.01,110.4
7704,2023-06-09 19:16:00,1839.7,110.3
7705,2023-06-09 19:17:00,1839.99,110.4
7706,2023-06-09 19:18:00,1839.99,110.4
7707,2023-06-09 19:19:00,1839.99,110.4
7708,2023-06-09 19:20:00,1838.81,110.3
7709,2023-06-09 19:21:00,1840.86,110.4
7710,2023-06-09 19:22:00,1841.78,110.5
7711,2023-06-09 19:23:00,1841.81,110.5
7712,2023-06-09 19:24:00,1841.74,110.5
7713,2023-06-09 19:25:00,1841.82,110.5
7714,2023-06-09 19:26:00,1841.51,110.5
7715,2023-06-09 19:27:00,1840.79,110.5
7716,2023-06-09 19:28:00,1840.28,110.4
7717,2023-06-09 19:29:00,1841.16,110.4
7718,2023-06-09 19:30:00,1841.32,110.5
7719,2023-06-09 19:31:00,1841.31,110.5
7720,2023-06-09 19:32:00,1840.3,110.3
7721,2023-06-09 19:33:00,1839.86,110.4
7722,2023-06-09 19:34:00,1839.91,110.4
7723,2023-06-09 19:35:00,1840.65,110.3
7724,2023-06-09 19:36:00,1840.92,110.3
7725,2023-06-09 19:37:00,1840.76,110.3
7726,2023-06-09 19:38:00,1840.27,110.4
7727,2023-06-09 19:39:00,1839.43,110.4
7728,2023-06-09 19:40:00,1838.79,110.4
7729,2023-06-09 19:41:00,1838.3,110.3
7730,2023-06-09 19:42:00,1838.8,110.3
7731,2023-06-09 19:43:00,1838.81,110.5
7732,2023-06-09 19:44:00,1839.88,110.5
7733,2023-06-09 19:45:00,1839.34,110.4
7734,2023-06-09 19:46:00,1838.8,110.4
7735,2023-06-09 19:47:00,1837.85,110.3
7736,2023-06-09 19:48:00,1837.88,110.3
7737,2023-06-09 19:49:00,1838.11,110.3
7738,2023-06-09 19:50:00,1838.43,110.3
7739,2023-06-09 19:51:00,1837.87,110.3
7740,2023-06-09 19:52:00,1838.04,110.3
7741,2023-06-09 19:53:00,1836.87,110.2
7742,2023-06-09 19:54:00,1838.15,110.3
7743,2023-06-09 19:55:00,1838.07,110.3
7744,2023-06-09 19:56:00,1838.21,110.2
7745,2023-06-09 19:57:00,1838.69,110.2
7746,2023-06-09 19:58:00,1838.63,110.3
7747,2023-06-09 19:59:00,1838.06,110.2
7748,2023-06-09 20:00:00,1838.5,110.2
7749,2023-06-09 20:01:00,1839.64,110.2
7750,2023-06-09 20:02:00,1840.18,110.3
7751,2023-06-09 20:03:00,1839.47,110.2
7752,2023-06-09 20:04:00,1839.22,110.2
7753,2023-06-09 20:05:00,1838.59,110.3
7754,2023-06-09 20:06:00,1836.25,110.2
7755,2023-06-09 20:07:00,1836.59,110.1
7756,2023-06-09 20:08:00,1838.42,110.3
7757,2023-06-09 20:09:00,1837.11,110.2
7758,2023-06-09 20:10:00,1836.47,110.1
7759,2023-06-09 20:11:00,1836.0,110.0
7760,2023-06-09 20:12:00,1835.48,110.1
7761,2023-06-09 20:13:00,1834.1,109.9
7762,2023-06-09 20:14:00,1835.62,109.9
7763,2023-06-09 20:15:00,1834.37,109.8
7764,2023-06-09 20:16:00,1834.18,109.8
7765,2023-06-09 20:17:00,1834.71,109.8
7766,2023-06-09 20:18:00,1834.75,109.8
7767,2023-06-09 20:19:00,1835.38,109.9
7768,2023-06-09 20:20:00,1835.61,109.7
7769,2023-06-09 20:21:00,1835.58,109.9
7770,2023-06-09 20:22:00,1835.92,109.9
7771,2023-06-09 20:23:00,1835.23,109.8
7772,2023-06-09 20:24:00,1834.5,109.8
7773,2023-06-09 20:25:00,1833.04,109.7
7774,2023-06-09 20:26:00,1832.34,109.7
7775,2023-06-09 20:27:00,1831.84,109.8
7776,2023-06-09 20:28:00,1832.1,109.7
7777,2023-06-09 20:29:00,1832.14,109.8
7778,2023-06-09 20:30:00,1831.26,109.7
7779,2023-06-09 20:31:00,1833.34,109.8
7780,2023-06-09 20:32:00,1833.46,109.8
7781,2023-06-09 20:33:00,1834.48,109.9
7782,2023-06-09 20:34:00,1834.82,109.9
7783,2023-06-09 20:35:00,1834.07,109.9
7784,2023-06-09 20:36:00,1834.33,109.8
7785,2023-06-09 20:37:00,1832.15,109.8
7786,2023-06-09 20:38:00,1831.91,109.9
7787,2023-06-09 20:39:00,1832.07,109.9
7788,2023-06-09 20:40:00,1833.68,109.9
7789,2023-06-09 20:41:00,1833.86,110.0
7790,2023-06-09 20:42:00,1833.85,110.0
7791,2023-06-09 20:43:00,1833.19,109.9
7792,2023-06-09 20:44:00,1833.32,109.9
7793,2023-06-09 20:45:00,1832.64,109.9
7794,2023-06-09 20:46:00,1831.91,109.8
7795,2023-06-09 20:47:00,1831.0,109.8
7796,2023-06-09 20:48:00,1831.3,109.9
7797,2023-06-09 20:49:00,1831.32,109.9
7798,2023-06-09 20:50:00,1831.84,109.9
7799,2023-06-09 20:51:00,1831.81,109.8
7800,2023-06-09 20:52:00,1832.05,109.9
7801,2023-06-09 20:53:00,1831.45,109.8
7802,2023-06-09 20:54:00,1833.21,109.9
7803,2023-06-09 20:55:00,1831.64,109.9
7804,2023-06-09 20:56:00,1830.86,109.9
7805,2023-06-09 20:57:00,1830.69,109.8
7806,2023-06-09 20:58:00,1830.38,109.8
7807,2023-06-09 20:59:00,1830.86,109.8
7808,2023-06-09 21:00:00,1831.17,109.8
7809,2023-06-09 21:01:00,1831.98,109.8
7810,2023-06-09 21:02:00,1831.28,109.8
7811,2023-06-09 21:03:00,1831.29,109.9
7812,2023-06-09 21:04:00,1832.16,109.9
7813,2023-06-09 21:05:00,1831.63,109.9
7814,2023-06-09 21:06:00,1831.21,109.9
7815,2023-06-09 21:07:00,1830.0,109.8
7816,2023-06-09 21:08:00,1830.36,109.8
7817,2023-06-09 21:09:00,1828.87,109.8
7818,2023-06-09 21:10:00,1829.91,109.7
7819,2023-06-09 21:11:00,1830.28,109.8
7820,2023-06-09 21:12:00,1832.01,109.8
7821,2023-06-09 21:13:00,1832.66,110.0
7822,2023-06-09 21:14:00,1832.81,110.0
7823,2023-06-09 21:15:00,1832.58,110.0
7824,2023-06-09 21:16:00,1832.43,110.0
7825,2023-06-09 21:17:00,1832.18,110.0
7826,2023-06-09 21:18:00,1832.67,110.1
7827,2023-06-09 21:19:00,1832.22,110.1
7828,2023-06-09 21:20:00,1832.61,110.1
7829,2023-06-09 21:21:00,1832.71,110.0
7830,2023-06-09 21:22:00,1834.29,110.1
7831,2023-06-09 21:23:00,1834.31,110.0
7832,2023-06-09 21:24:00,1835.2,110.1
7833,2023-06-09 21:25:00,1834.3,110.1
7834,2023-06-09 21:26:00,1833.8,110.0
7835,2023-06-09 21:27:00,1835.16,110.0
7836,2023-06-09 21:28:00,1834.77,110.2
7837,2023-06-09 21:29:00,1835.22,110.2
7838,2023-06-09 21:30:00,1834.69,110.1
7839,2023-06-09 21:31:00,1834.22,110.2
7840,2023-06-09 21:32:00,1834.37,110.2
7841,2023-06-09 21:33:00,1835.06,110.3
7842,2023-06-09 21:34:00,1834.74,110.4
7843,2023-06-09 21:35:00,1834.49,110.3
7844,2023-06-09 21:36:00,1834.78,110.4
7845,2023-06-09 21:37:00,1834.78,110.3
7846,2023-06-09 21:38:00,1834.78,110.4
7847,2023-06-09 21:39:00,1836.04,110.4
7848,2023-06-09 21:40:00,1835.47,110.4
7849,2023-06-09 21:41:00,1835.15,110.4
7850,2023-06-09 21:42:00,1834.59,110.4
7851,2023-06-09 21:43:00,1834.85,110.3
7852,2023-06-09 21:44:00,1835.15,110.3
7853,2023-06-09 21:45:00,1835.0,110.4
7854,2023-06-09 21:46:00,1835.0,110.4
7855,2023-06-09 21:47:00,1834.28,110.4
7856,2023-06-09 21:48:00,1835.5,110.4
7857,2023-06-09 21:49:00,1835.36,110.3
7858,2023-06-09 21:50:00,1835.57,110.4
7859,2023-06-09 21:51:00,1835.47,110.4
7860,2023-06-09 21:52:00,1835.94,110.4
7861,2023-06-09 21:53:00,1836.34,110.4
7862,2023-06-09 21:54:00,1836.34,110.5
7863,2023-06-09 21:55:00,1836.1,110.4
7864,2023-06-09 21:56:00,1836.36,110.4
7865,2023-06-09 21:57:00,1836.84,110.3
7866,2023-06-09 21:58:00,1836.57,110.3
7867,2023-06-09 21:59:00,1837.1,110.4
7868,2023-06-09 22:00:00,1837.35,110.5
7869,2023-06-09 22:01:00,1837.36,110.4
7870,2023-06-09 22:02:00,1837.35,110.4
7871,2023-06-09 22:03:00,1837.35,110.5
7872,2023-06-09 22:04:00,1837.78,110.5
7873,2023-06-09 22:05:00,1837.66,110.5
7874,2023-06-09 22:06:00,1837.31,110.5
7875,2023-06-09 22:07:00,1837.05,110.6
7876,2023-06-09 22:08:00,1836.8,110.6
7877,2023-06-09 22:09:00,1836.81,110.6
7878,2023-06-09 22:10:00,1836.89,110.6
7879,2023-06-09 22:11:00,1836.88,110.6
7880,2023-06-09 22:12:00,1837.1,110.7
7881,2023-06-09 22:13:00,1837.1,110.7
7882,2023-06-09 22:14:00,1837.46,110.7
7883,2023-06-09 22:15:00,1836.35,110.6
7884,2023-06-09 22:16:00,1836.36,110.6
7885,2023-06-09 22:17:00,1836.18,110.7
7886,2023-06-09 22:18:00,1836.17,110.6
7887,2023-06-09 22:19:00,1836.18,110.6
7888,2023-06-09 22:20:00,1836.18,110.7
7889,2023-06-09 22:21:00,1836.3,110.7
7890,2023-06-09 22:22:00,1836.31,110.7
7891,2023-06-09 22:23:00,1836.31,110.7
7892,2023-06-09 22:24:00,1836.36,110.7
7893,2023-06-09 22:25:00,1836.85,110.7
7894,2023-06-09 22:26:00,1836.84,110.7
7895,2023-06-09 22:27:00,1835.74,110.8
7896,2023-06-09 22:28:00,1835.31,110.8
7897,2023-06-09 22:29:00,1835.3,110.8
7898,2023-06-09 22:30:00,1835.3,110.8
7899,2023-06-09 22:31:00,1835.3,110.8
7900,2023-06-09 22:32:00,1835.1,110.8
7901,2023-06-09 22:33:00,1834.62,110.8
7902,2023-06-09 22:34:00,1834.61,110.8
7903,2023-06-09 22:35:00,1834.9,110.8
7904,2023-06-09 22:36:00,1834.89,110.8
7905,2023-06-09 22:37:00,1834.42,110.9
7906,2023-06-09 22:38:00,1834.18,110.9
7907,2023-06-09 22:39:00,1834.42,111.0
7908,2023-06-09 22:40:00,1835.97,110.9
7909,2023-06-09 22:41:00,1835.97,111.0
7910,2023-06-09 22:42:00,1838.0,111.0
7911,2023-06-09 22:43:00,1839.31,110.9
7912,2023-06-09 22:44:00,1838.97,110.9
7913,2023-06-09 22:45:00,1838.96,111.0
7914,2023-06-09 22:46:00,1838.54,111.0
7915,2023-06-09 22:47:00,1838.19,111.0
7916,2023-06-09 22:48:00,1838.13,111.0
7917,2023-06-09 22:49:00,1838.11,110.9
7918,2023-06-09 22:50:00,1837.87,111.0
7919,2023-06-09 22:51:00,1837.27,111.0
7920,2023-06-09 22:52:00,1837.15,111.0
7921,2023-06-09 22:53:00,1837.0,111.0
7922,2023-06-09 22:54:00,1836.96,111.0
7923,2023-06-09 22:55:00,1836.89,111.0
7924,2023-06-09 22:56:00,1836.89,110.9
7925,2023-06-09 22:57:00,1836.87,111.0
7926,2023-06-09 22:58:00,1836.87,111.0
7927,2023-06-09 22:59:00,1836.87,111.0
7928,2023-06-09 23:00:00,1836.87,111.0
7929,2023-06-09 23:01:00,1836.86,111.1
7930,2023-06-09 23:02:00,1836.55,111.0
7931,2023-06-09 23:03:00,1836.56,111.0
7932,2023-06-09 23:04:00,1836.56,111.1
7933,2023-06-09 23:05:00,1836.26,111.2
7934,2023-06-09 23:06:00,1836.25,111.2
7935,2023-06-09 23:07:00,1836.28,111.1
7936,2023-06-09 23:08:00,1836.92,111.1
7937,2023-06-09 23:09:00,1836.87,111.1
7938,2023-06-09 23:10:00,1836.3,111.0
7939,2023-06-09 23:11:00,1836.31,111.0
7940,2023-06-09 23:12:00,1836.31,111.0
7941,2023-06-09 23:13:00,1836.4,111.0
7942,2023-06-09 23:14:00,1836.8,110.9
7943,2023-06-09 23:15:00,1836.53,110.9
7944,2023-06-09 23:16:00,1836.52,111.0
7945,2023-06-09 23:17:00,1836.53,110.9
7946,2023-06-09 23:18:00,1836.46,110.9
7947,2023-06-09 23:19:00,1835.75,110.9
7948,2023-06-09 23:20:00,1835.52,110.9
7949,2023-06-09 23:21:00,1835.25,110.8
7950,2023-06-09 23:22:00,1835.36,110.8
7951,2023-06-09 23:23:00,1835.59,110.7
7952,2023-06-09 23:24:00,1835.59,110.6
7953,2023-06-09 23:25:00,1835.59,110.6
7954,2023-06-09 23:26:00,1835.59,110.7
7955,2023-06-09 23:27:00,1835.84,110.7
7956,2023-06-09 23:28:00,1835.32,110.8
7957,2023-06-09 23:29:00,1835.33,110.8
7958,2023-06-09 23:30:00,1835.51,110.8
7959,2023-06-09 23:31:00,1836.16,110.7
7960,2023-06-09 23:32:00,1836.44,110.8
7961,2023-06-09 23:33:00,1836.3,110.8
7962,2023-06-09 23:34:00,1835.79,110.7
7963,2023-06-09 23:35:00,1835.92,110.7
7964,2023-06-09 23:36:00,1835.91,110.7
7965,2023-06-09 23:37:00,1835.92,110.7
7966,2023-06-09 23:38:00,1835.91,110.7
7967,2023-06-09 23:39:00,1836.76,110.7
7968,2023-06-09 23:40:00,1836.56,110.7
7969,2023-06-09 23:41:00,1836.61,110.8
7970,2023-06-09 23:42:00,1836.0,110.7
7971,2023-06-09 23:43:00,1835.88,110.7
7972,2023-06-09 23:44:00,1836.15,110.7
7973,2023-06-09 23:45:00,1836.96,110.7
7974,2023-06-09 23:46:00,1837.96,110.7
7975,2023-06-09 23:47:00,1837.72,110.7
7976,2023-06-09 23:48:00,1837.09,110.7
7977,2023-06-09 23:49:00,1837.78,110.6
7978,2023-06-09 23:50:00,1837.35,110.6
7979,2023-06-09 23:51:00,1837.35,110.7
7980,2023-06-09 23:52:00,1837.39,110.7
7981,2023-06-09 23:53:00,1837.5,110.6
7982,2023-06-09 23:54:00,1836.77,110.6
7983,2023-06-09 23:55:00,1836.57,110.7
7984,2023-06-09 23:56:00,1837.99,110.8
7985,2023-06-09 23:57:00,1838.48,110.9
7986,2023-06-09 23:58:00,1838.49,110.9
7987,2023-06-09 23:59:00,1838.48,110.9
7988,2023-06-10 00:00:00,1838.07,111.0
7989,2023-06-10 00:01:00,1838.08,111.0
7990,2023-06-10 00:02:00,1838.08,111.0
7991,2023-06-10 00:03:00,1837.96,111.0
7992,2023-06-10 00:04:00,1837.24,110.9
7993,2023-06-10 00:05:00,1837.7,110.9
7994,2023-06-10 00:06:00,1837.86,110.9
7995,2023-06-10 00:07:00,1837.66,110.8
7996,2023-06-10 00:08:00,1837.6,110.8
7997,2023-06-10 00:09:00,1837.93,110.8
7998,2023-06-10 00:10:00,1837.93,110.7
7999,2023-06-10 00:11:00,1837.93,110.8
8000,2023-06-10 00:12:00,1838.07,110.7
8001,2023-06-10 00:13:00,1838.08,110.6
8002,2023-06-10 00:14:00,1838.08,110.7
8003,2023-06-10 00:15:00,1837.15,110.5
8004,2023-06-10 00:16:00,1836.31,110.5
8005,2023-06-10 00:17:00,1836.72,110.5
8006,2023-06-10 00:18:00,1836.99,110.6
8007,2023-06-10 00:19:00,1836.72,110.5
8008,2023-06-10 00:20:00,1836.59,110.5
8009,2023-06-10 00:21:00,1837.2,110.5
8010,2023-06-10 00:22:00,1837.19,110.6
8011,2023-06-10 00:23:00,1837.2,110.5
8012,2023-06-10 00:24:00,1836.9,110.5
8013,2023-06-10 00:25:00,1837.28,110.5
8014,2023-06-10 00:26:00,1837.5,110.5
8015,2023-06-10 00:27:00,1836.78,110.5
8016,2023-06-10 00:28:00,1836.75,110.4
8017,2023-06-10 00:29:00,1836.6,110.5
8018,2023-06-10 00:30:00,1836.51,110.4
8019,2023-06-10 00:31:00,1836.5,110.4
8020,2023-06-10 00:32:00,1836.98,110.4
8021,2023-06-10 00:33:00,1836.54,110.3
8022,2023-06-10 00:34:00,1837.24,110.5
8023,2023-06-10 00:35:00,1837.04,110.5
8024,2023-06-10 00:36:00,1837.23,110.5
8025,2023-06-10 00:37:00,1837.15,110.5
8026,2023-06-10 00:38:00,1837.12,110.5
8027,2023-06-10 00:39:00,1837.11,110.5
8028,2023-06-10 00:40:00,1836.94,110.4
8029,2023-06-10 00:41:00,1836.94,110.5
8030,2023-06-10 00:42:00,1837.19,110.6
8031,2023-06-10 00:43:00,1837.37,110.5
8032,2023-06-10 00:44:00,1837.84,110.5
8033,2023-06-10 00:45:00,1838.21,110.5
8034,2023-06-10 00:46:00,1839.0,110.6
8035,2023-06-10 00:47:00,1838.82,110.6
8036,2023-06-10 00:48:00,1838.98,110.6
8037,2023-06-10 00:49:00,1839.26,110.6
8038,2023-06-10 00:50:00,1839.64,110.7
8039,2023-06-10 00:51:00,1839.99,110.8
8040,2023-06-10 00:52:00,1840.46,110.8
8041,2023-06-10 00:53:00,1840.74,110.9
8042,2023-06-10 00:54:00,1841.15,110.8
8043,2023-06-10 00:55:00,1840.65,110.8
8044,2023-06-10 00:56:00,1840.21,110.7
8045,2023-06-10 00:57:00,1840.16,110.7
8046,2023-06-10 00:58:00,1840.38,110.8
8047,2023-06-10 00:59:00,1840.37,110.8
8048,2023-06-10 01:00:00,1840.24,110.8
8049,2023-06-10 01:01:00,1840.23,110.8
8050,2023-06-10 01:02:00,1840.23,110.9
8051,2023-06-10 01:03:00,1840.45,110.9
8052,2023-06-10 01:04:00,1840.44,110.9
8053,2023-06-10 01:05:00,1839.73,110.7
8054,2023-06-10 01:06:00,1839.5,110.7
8055,2023-06-10 01:07:00,1839.21,110.7
8056,2023-06-10 01:08:00,1839.43,110.7
8057,2023-06-10 01:09:00,1839.08,110.7
8058,2023-06-10 01:10:00,1839.07,110.7
8059,2023-06-10 01:11:00,1839.42,110.7
