,Time,BCHUSDT,MDTUSDT
7708,2023-06-09 19:29:00,110.4,0.04344
7709,2023-06-09 19:30:00,110.5,0.04344
7710,2023-06-09 19:31:00,110.5,0.04344
7711,2023-06-09 19:32:00,110.3,0.04344
7712,2023-06-09 19:33:00,110.4,0.04326
7713,2023-06-09 19:34:00,110.4,0.04326
7714,2023-06-09 19:35:00,110.3,0.04327
7715,2023-06-09 19:36:00,110.3,0.04332
7716,2023-06-09 19:37:00,110.3,0.04326
7717,2023-06-09 19:38:00,110.4,0.04329
7718,2023-06-09 19:39:00,110.4,0.04324
7719,2023-06-09 19:40:00,110.4,0.0432
7720,2023-06-09 19:41:00,110.3,0.04319
7721,2023-06-09 19:42:00,110.3,0.04319
7722,2023-06-09 19:43:00,110.5,0.0433
7723,2023-06-09 19:44:00,110.5,0.0433
7724,2023-06-09 19:45:00,110.4,0.0432
7725,2023-06-09 19:46:00,110.4,0.04319
7726,2023-06-09 19:47:00,110.3,0.04321
7727,2023-06-09 19:48:00,110.3,0.04321
7728,2023-06-09 19:49:00,110.3,0.04321
7729,2023-06-09 19:50:00,110.3,0.04322
7730,2023-06-09 19:51:00,110.3,0.04326
7731,2023-06-09 19:52:00,110.3,0.04314
7732,2023-06-09 19:53:00,110.2,0.04316
7733,2023-06-09 19:54:00,110.3,0.04318
7734,2023-06-09 19:55:00,110.3,0.04318
7735,2023-06-09 19:56:00,110.2,0.04319
7736,2023-06-09 19:57:00,110.2,0.04319
7737,2023-06-09 19:58:00,110.3,0.04319
7738,2023-06-09 19:59:00,110.2,0.04319
7739,2023-06-09 20:00:00,110.2,0.04319
7740,2023-06-09 20:01:00,110.2,0.04326
7741,2023-06-09 20:02:00,110.3,0.04366
7742,2023-06-09 20:03:00,110.2,0.04353
7743,2023-06-09 20:04:00,110.2,0.04349
7744,2023-06-09 20:05:00,110.3,0.04347
7745,2023-06-09 20:06:00,110.2,0.04339
7746,2023-06-09 20:07:00,110.1,0.04374
7747,2023-06-09 20:08:00,110.3,0.04355
7748,2023-06-09 20:09:00,110.2,0.04354
7749,2023-06-09 20:10:00,110.1,0.04366
7750,2023-06-09 20:11:00,110.0,0.04342
7751,2023-06-09 20:12:00,110.1,0.04369
7752,2023-06-09 20:13:00,109.9,0.04358
7753,2023-06-09 20:14:00,109.9,0.04364
7754,2023-06-09 20:15:00,109.8,0.04358
7755,2023-06-09 20:16:00,109.8,0.04358
7756,2023-06-09 20:17:00,109.8,0.04359
7757,2023-06-09 20:18:00,109.8,0.04359
7758,2023-06-09 20:19:00,109.9,0.04359
7759,2023-06-09 20:20:00,109.7,0.04359
7760,2023-06-09 20:21:00,109.9,0.04362
7761,2023-06-09 20:22:00,109.9,0.04364
7762,2023-06-09 20:23:00,109.8,0.04357
7763,2023-06-09 20:24:00,109.8,0.04351
7764,2023-06-09 20:25:00,109.7,0.04351
7765,2023-06-09 20:26:00,109.7,0.04347
7766,2023-06-09 20:27:00,109.8,0.04347
7767,2023-06-09 20:28:00,109.7,0.04347
7768,2023-06-09 20:29:00,109.8,0.04351
7769,2023-06-09 20:30:00,109.7,0.0435
7770,2023-06-09 20:31:00,109.8,0.04353
7771,2023-06-09 20:32:00,109.8,0.04353
7772,2023-06-09 20:33:00,109.9,0.04356
7773,2023-06-09 20:34:00,109.9,0.04357
7774,2023-06-09 20:35:00,109.9,0.04352
7775,2023-06-09 20:36:00,109.8,0.04352
7776,2023-06-09 20:37:00,109.8,0.04352
7777,2023-06-09 20:38:00,109.9,0.04352
7778,2023-06-09 20:39:00,109.9,0.04347
7779,2023-06-09 20:40:00,109.9,0.04347
7780,2023-06-09 20:41:00,110.0,0.04347
7781,2023-06-09 20:42:00,110.0,0.04347
7782,2023-06-09 20:43:00,109.9,0.04347
7783,2023-06-09 20:44:00,109.9,0.04347
7784,2023-06-09 20:45:00,109.9,0.04347
7785,2023-06-09 20:46:00,109.8,0.04346
7786,2023-06-09 20:47:00,109.8,0.04337
7787,2023-06-09 20:48:00,109.9,0.04331
7788,2023-06-09 20:49:00,109.9,0.0433
7789,2023-06-09 20:50:00,109.9,0.0433
7790,2023-06-09 20:51:00,109.8,0.0433
7791,2023-06-09 20:52:00,109.9,0.04332
7792,2023-06-09 20:53:00,109.8,0.04332
7793,2023-06-09 20:54:00,109.9,0.04342
7794,2023-06-09 20:55:00,109.9,0.04342
7795,2023-06-09 20:56:00,109.9,0.04338
7796,2023-06-09 20:57:00,109.8,0.04332
7797,2023-06-09 20:58:00,109.8,0.0433
7798,2023-06-09 20:59:00,109.8,0.0433
7799,2023-06-09 21:00:00,109.8,0.04348
7800,2023-06-09 21:01:00,109.8,0.04334
7801,2023-06-09 21:02:00,109.8,0.04338
7802,2023-06-09 21:03:00,109.9,0.04332
7803,2023-06-09 21:04:00,109.9,0.04332
7804,2023-06-09 21:05:00,109.9,0.04337
7805,2023-06-09 21:06:00,109.9,0.04338
7806,2023-06-09 21:07:00,109.8,0.04328
7807,2023-06-09 21:08:00,109.8,0.04325
7808,2023-06-09 21:09:00,109.8,0.04312
7809,2023-06-09 21:10:00,109.7,0.04318
7810,2023-06-09 21:11:00,109.8,0.04322
7811,2023-06-09 21:12:00,109.8,0.04331
7812,2023-06-09 21:13:00,110.0,0.04327
7813,2023-06-09 21:14:00,110.0,0.04327
7814,2023-06-09 21:15:00,110.0,0.04327
7815,2023-06-09 21:16:00,110.0,0.04327
7816,2023-06-09 21:17:00,110.0,0.04327
7817,2023-06-09 21:18:00,110.1,0.04327
7818,2023-06-09 21:19:00,110.1,0.04327
7819,2023-06-09 21:20:00,110.1,0.04335
7820,2023-06-09 21:21:00,110.0,0.04324
7821,2023-06-09 21:22:00,110.1,0.04332
7822,2023-06-09 21:23:00,110.0,0.04332
7823,2023-06-09 21:24:00,110.1,0.04339
7824,2023-06-09 21:25:00,110.1,0.04339
7825,2023-06-09 21:26:00,110.0,0.04339
7826,2023-06-09 21:27:00,110.0,0.04359
7827,2023-06-09 21:28:00,110.2,0.04359
7828,2023-06-09 21:29:00,110.2,0.04359
7829,2023-06-09 21:30:00,110.1,0.04341
7830,2023-06-09 21:31:00,110.2,0.04336
7831,2023-06-09 21:32:00,110.2,0.04333
7832,2023-06-09 21:33:00,110.3,0.04333
7833,2023-06-09 21:34:00,110.4,0.04348
7834,2023-06-09 21:35:00,110.3,0.04354
7835,2023-06-09 21:36:00,110.4,0.04354
7836,2023-06-09 21:37:00,110.3,0.04354
7837,2023-06-09 21:38:00,110.4,0.04343
7838,2023-06-09 21:39:00,110.4,0.04343
7839,2023-06-09 21:40:00,110.4,0.04341
7840,2023-06-09 21:41:00,110.4,0.04341
7841,2023-06-09 21:42:00,110.4,0.04341
7842,2023-06-09 21:43:00,110.3,0.04334
7843,2023-06-09 21:44:00,110.3,0.04334
7844,2023-06-09 21:45:00,110.4,0.04341
7845,2023-06-09 21:46:00,110.4,0.04344
7846,2023-06-09 21:47:00,110.4,0.04344
7847,2023-06-09 21:48:00,110.4,0.04344
7848,2023-06-09 21:49:00,110.3,0.04344
7849,2023-06-09 21:50:00,110.4,0.04344
7850,2023-06-09 21:51:00,110.4,0.04344
7851,2023-06-09 21:52:00,110.4,0.04344
7852,2023-06-09 21:53:00,110.4,0.04344
7853,2023-06-09 21:54:00,110.5,0.04344
7854,2023-06-09 21:55:00,110.4,0.04344
7855,2023-06-09 21:56:00,110.4,0.04343
7856,2023-06-09 21:57:00,110.3,0.04343
7857,2023-06-09 21:58:00,110.3,0.04343
7858,2023-06-09 21:59:00,110.4,0.04343
7859,2023-06-09 22:00:00,110.5,0.04343
7860,2023-06-09 22:01:00,110.4,0.04343
7861,2023-06-09 22:02:00,110.4,0.04343
7862,2023-06-09 22:03:00,110.5,0.04343
7863,2023-06-09 22:04:00,110.5,0.04354
7864,2023-06-09 22:05:00,110.5,0.04354
7865,2023-06-09 22:06:00,110.5,0.04345
7866,2023-06-09 22:07:00,110.6,0.04351
7867,2023-06-09 22:08:00,110.6,0.04351
7868,2023-06-09 22:09:00,110.6,0.04351
7869,2023-06-09 22:10:00,110.6,0.04346
7870,2023-06-09 22:11:00,110.6,0.04344
7871,2023-06-09 22:12:00,110.7,0.04349
7872,2023-06-09 22:13:00,110.7,0.0435
7873,2023-06-09 22:14:00,110.7,0.0435
7874,2023-06-09 22:15:00,110.6,0.0435
7875,2023-06-09 22:16:00,110.6,0.04349
7876,2023-06-09 22:17:00,110.7,0.04355
7877,2023-06-09 22:18:00,110.6,0.0435
7878,2023-06-09 22:19:00,110.6,0.04347
7879,2023-06-09 22:20:00,110.7,0.04347
7880,2023-06-09 22:21:00,110.7,0.0435
7881,2023-06-09 22:22:00,110.7,0.04354
7882,2023-06-09 22:23:00,110.7,0.04354
7883,2023-06-09 22:24:00,110.7,0.04361
7884,2023-06-09 22:25:00,110.7,0.04365
7885,2023-06-09 22:26:00,110.7,0.04365
7886,2023-06-09 22:27:00,110.8,0.04368
7887,2023-06-09 22:28:00,110.8,0.04365
7888,2023-06-09 22:29:00,110.8,0.0436
7889,2023-06-09 22:30:00,110.8,0.0436
7890,2023-06-09 22:31:00,110.8,0.04374
7891,2023-06-09 22:32:00,110.8,0.04382
7892,2023-06-09 22:33:00,110.8,0.04378
7893,2023-06-09 22:34:00,110.8,0.04378
7894,2023-06-09 22:35:00,110.8,0.04378
7895,2023-06-09 22:36:00,110.8,0.04375
7896,2023-06-09 22:37:00,110.9,0.04373
7897,2023-06-09 22:38:00,110.9,0.04373
7898,2023-06-09 22:39:00,111.0,0.04376
7899,2023-06-09 22:40:00,110.9,0.04377
7900,2023-06-09 22:41:00,111.0,0.0437
7901,2023-06-09 22:42:00,111.0,0.0437
7902,2023-06-09 22:43:00,110.9,0.04373
7903,2023-06-09 22:44:00,110.9,0.04371
7904,2023-06-09 22:45:00,111.0,0.04371
7905,2023-06-09 22:46:00,111.0,0.04371
7906,2023-06-09 22:47:00,111.0,0.04371
7907,2023-06-09 22:48:00,111.0,0.04371
7908,2023-06-09 22:49:00,110.9,0.04371
7909,2023-06-09 22:50:00,111.0,0.04371
7910,2023-06-09 22:51:00,111.0,0.04365
7911,2023-06-09 22:52:00,111.0,0.04364
7912,2023-06-09 22:53:00,111.0,0.04359
7913,2023-06-09 22:54:00,111.0,0.04359
7914,2023-06-09 22:55:00,111.0,0.04359
7915,2023-06-09 22:56:00,110.9,0.04359
7916,2023-06-09 22:57:00,111.0,0.04362
7917,2023-06-09 22:58:00,111.0,0.04362
7918,2023-06-09 22:59:00,111.0,0.04362
7919,2023-06-09 23:00:00,111.0,0.04362
7920,2023-06-09 23:01:00,111.1,0.04362
7921,2023-06-09 23:02:00,111.0,0.04362
7922,2023-06-09 23:03:00,111.0,0.04362
7923,2023-06-09 23:04:00,111.1,0.04362
7924,2023-06-09 23:05:00,111.2,0.04369
7925,2023-06-09 23:06:00,111.2,0.04372
7926,2023-06-09 23:07:00,111.1,0.04372
7927,2023-06-09 23:08:00,111.1,0.04372
7928,2023-06-09 23:09:00,111.1,0.04373
7929,2023-06-09 23:10:00,111.0,0.04373
7930,2023-06-09 23:11:00,111.0,0.04381
7931,2023-06-09 23:12:00,111.0,0.04389
7932,2023-06-09 23:13:00,111.0,0.04393
7933,2023-06-09 23:14:00,110.9,0.04388
7934,2023-06-09 23:15:00,110.9,0.04388
7935,2023-06-09 23:16:00,111.0,0.04388
7936,2023-06-09 23:17:00,110.9,0.04388
7937,2023-06-09 23:18:00,110.9,0.04375
7938,2023-06-09 23:19:00,110.9,0.04373
7939,2023-06-09 23:20:00,110.9,0.04365
7940,2023-06-09 23:21:00,110.8,0.0436
7941,2023-06-09 23:22:00,110.8,0.0436
7942,2023-06-09 23:23:00,110.7,0.0436
7943,2023-06-09 23:24:00,110.6,0.0436
7944,2023-06-09 23:25:00,110.6,0.0436
7945,2023-06-09 23:26:00,110.7,0.0436
7946,2023-06-09 23:27:00,110.7,0.04361
7947,2023-06-09 23:28:00,110.8,0.04362
7948,2023-06-09 23:29:00,110.8,0.04362
7949,2023-06-09 23:30:00,110.8,0.04362
7950,2023-06-09 23:31:00,110.7,0.04362
7951,2023-06-09 23:32:00,110.8,0.04362
7952,2023-06-09 23:33:00,110.8,0.0436
7953,2023-06-09 23:34:00,110.7,0.0436
7954,2023-06-09 23:35:00,110.7,0.0436
7955,2023-06-09 23:36:00,110.7,0.04353
7956,2023-06-09 23:37:00,110.7,0.04353
7957,2023-06-09 23:38:00,110.7,0.04353
7958,2023-06-09 23:39:00,110.7,0.04359
7959,2023-06-09 23:40:00,110.7,0.04353
7960,2023-06-09 23:41:00,110.8,0.04353
7961,2023-06-09 23:42:00,110.7,0.04359
7962,2023-06-09 23:43:00,110.7,0.04358
7963,2023-06-09 23:44:00,110.7,0.04358
7964,2023-06-09 23:45:00,110.7,0.04358
7965,2023-06-09 23:46:00,110.7,0.04357
7966,2023-06-09 23:47:00,110.7,0.04357
7967,2023-06-09 23:48:00,110.7,0.04357
7968,2023-06-09 23:49:00,110.6,0.04357
7969,2023-06-09 23:50:00,110.6,0.04357
7970,2023-06-09 23:51:00,110.7,0.04357
7971,2023-06-09 23:52:00,110.7,0.04357
7972,2023-06-09 23:53:00,110.6,0.04357
7973,2023-06-09 23:54:00,110.6,0.04359
7974,2023-06-09 23:55:00,110.7,0.04355
7975,2023-06-09 23:56:00,110.8,0.04355
7976,2023-06-09 23:57:00,110.9,0.04351
7977,2023-06-09 23:58:00,110.9,0.04353
7978,2023-06-09 23:59:00,110.9,0.04348
7979,2023-06-10 00:00:00,111.0,0.04348
7980,2023-06-10 00:01:00,111.0,0.04348
7981,2023-06-10 00:02:00,111.0,0.04348
7982,2023-06-10 00:03:00,111.0,0.04347
7983,2023-06-10 00:04:00,110.9,0.04342
7984,2023-06-10 00:05:00,110.9,0.04347
7985,2023-06-10 00:06:00,110.9,0.04347
7986,2023-06-10 00:07:00,110.8,0.04347
7987,2023-06-10 00:08:00,110.8,0.04342
7988,2023-06-10 00:09:00,110.8,0.04338
7989,2023-06-10 00:10:00,110.7,0.04338
7990,2023-06-10 00:11:00,110.8,0.04338
7991,2023-06-10 00:12:00,110.7,0.0434
7992,2023-06-10 00:13:00,110.6,0.04341
7993,2023-06-10 00:14:00,110.7,0.04341
7994,2023-06-10 00:15:00,110.5,0.0434
7995,2023-06-10 00:16:00,110.5,0.04338
7996,2023-06-10 00:17:00,110.5,0.04338
7997,2023-06-10 00:18:00,110.6,0.04333
7998,2023-06-10 00:19:00,110.5,0.04333
7999,2023-06-10 00:20:00,110.5,0.04332
8000,2023-06-10 00:21:00,110.5,0.0433
8001,2023-06-10 00:22:00,110.6,0.0433
8002,2023-06-10 00:23:00,110.5,0.0433
8003,2023-06-10 00:24:00,110.5,0.0433
8004,2023-06-10 00:25:00,110.5,0.0433
8005,2023-06-10 00:26:00,110.5,0.04327
8006,2023-06-10 00:27:00,110.5,0.04327
8007,2023-06-10 00:28:00,110.4,0.04327
8008,2023-06-10 00:29:00,110.5,0.04326
8009,2023-06-10 00:30:00,110.4,0.04325
8010,2023-06-10 00:31:00,110.4,0.04325
8011,2023-06-10 00:32:00,110.4,0.04325
8012,2023-06-10 00:33:00,110.3,0.04328
8013,2023-06-10 00:34:00,110.5,0.04328
8014,2023-06-10 00:35:00,110.5,0.04329
8015,2023-06-10 00:36:00,110.5,0.04335
8016,2023-06-10 00:37:00,110.5,0.04336
8017,2023-06-10 00:38:00,110.5,0.04336
8018,2023-06-10 00:39:00,110.5,0.04336
8019,2023-06-10 00:40:00,110.4,0.04336
8020,2023-06-10 00:41:00,110.5,0.04336
8021,2023-06-10 00:42:00,110.6,0.0434
8022,2023-06-10 00:43:00,110.5,0.04336
8023,2023-06-10 00:44:00,110.5,0.04339
8024,2023-06-10 00:45:00,110.5,0.04338
8025,2023-06-10 00:46:00,110.6,0.04345
8026,2023-06-10 00:47:00,110.6,0.04364
8027,2023-06-10 00:48:00,110.6,0.04355
8028,2023-06-10 00:49:00,110.6,0.04353
8029,2023-06-10 00:50:00,110.7,0.04353
8030,2023-06-10 00:51:00,110.8,0.04353
8031,2023-06-10 00:52:00,110.8,0.04359
8032,2023-06-10 00:53:00,110.9,0.04359
8033,2023-06-10 00:54:00,110.8,0.04356
8034,2023-06-10 00:55:00,110.8,0.04355
8035,2023-06-10 00:56:00,110.7,0.04355
8036,2023-06-10 00:57:00,110.7,0.04349
8037,2023-06-10 00:58:00,110.8,0.04347
8038,2023-06-10 00:59:00,110.8,0.04346
8039,2023-06-10 01:00:00,110.8,0.04346
8040,2023-06-10 01:01:00,110.8,0.04342
8041,2023-06-10 01:02:00,110.9,0.04339
8042,2023-06-10 01:03:00,110.9,0.04336
8043,2023-06-10 01:04:00,110.9,0.04338
8044,2023-06-10 01:05:00,110.7,0.04338
8045,2023-06-10 01:06:00,110.7,0.04332
8046,2023-06-10 01:07:00,110.7,0.04329
8047,2023-06-10 01:08:00,110.7,0.04328
8048,2023-06-10 01:09:00,110.7,0.04333
8049,2023-06-10 01:10:00,110.7,0.04333
8050,2023-06-10 01:11:00,110.7,0.04329
8051,2023-06-10 01:12:00,110.7,0.04326
8052,2023-06-10 01:13:00,110.8,0.04327
8053,2023-06-10 01:14:00,110.7,0.04328
8054,2023-06-10 01:15:00,110.8,0.04325
8055,2023-06-10 01:16:00,110.8,0.04328
8056,2023-06-10 01:17:00,110.9,0.04327
8057,2023-06-10 01:18:00,110.9,0.04325
8058,2023-06-10 01:19:00,110.9,0.04325
8059,2023-06-10 01:20:00,110.9,0.04325
8060,2023-06-10 01:21:00,110.7,0.0432
8061,2023-06-10 01:22:00,110.6,0.04312
8062,2023-06-10 01:23:00,110.6,0.04312
8063,2023-06-10 01:24:00,110.7,0.04313
8064,2023-06-10 01:25:00,110.8,0.04315
8065,2023-06-10 01:26:00,110.8,0.04311
8066,2023-06-10 01:27:00,110.8,0.04308
8067,2023-06-10 01:28:00,110.7,0.0431
8068,2023-06-10 01:29:00,110.7,0.04305
8069,2023-06-10 01:30:00,110.7,0.04305
8070,2023-06-10 01:31:00,110.7,0.04297
8071,2023-06-10 01:32:00,110.8,0.04291
8072,2023-06-10 01:33:00,110.8,0.04292
8073,2023-06-10 01:34:00,110.8,0.0429
8074,2023-06-10 01:35:00,110.7,0.04291
8075,2023-06-10 01:36:00,110.6,0.04287
8076,2023-06-10 01:37:00,110.7,0.0429
8077,2023-06-10 01:38:00,110.5,0.04286
8078,2023-06-10 01:39:00,110.5,0.04284
8079,2023-06-10 01:40:00,110.5,0.04283
8080,2023-06-10 01:41:00,110.6,0.0428
8081,2023-06-10 01:42:00,110.7,0.04277
8082,2023-06-10 01:43:00,110.7,0.04277
8083,2023-06-10 01:44:00,110.8,0.04282
8084,2023-06-10 01:45:00,110.7,0.04281
8085,2023-06-10 01:46:00,110.7,0.04278
8086,2023-06-10 01:47:00,110.7,0.04269
8087,2023-06-10 01:48:00,110.6,0.04267
8088,2023-06-10 01:49:00,110.5,0.04262
8089,2023-06-10 01:50:00,110.6,0.04261
8090,2023-06-10 01:51:00,110.4,0.04256
8091,2023-06-10 01:52:00,110.4,0.04262
8092,2023-06-10 01:53:00,110.4,0.04261
8093,2023-06-10 01:54:00,110.4,0.04259
8094,2023-06-10 01:55:00,110.4,0.04258
8095,2023-06-10 01:56:00,110.4,0.04258
8096,2023-06-10 01:57:00,110.4,0.04258
8097,2023-06-10 01:58:00,110.4,0.04258
8098,2023-06-10 01:59:00,110.4,0.04254
8099,2023-06-10 02:00:00,110.2,0.04252
8100,2023-06-10 02:01:00,110.2,0.04244
8101,2023-06-10 02:02:00,110.3,0.0425
8102,2023-06-10 02:03:00,110.3,0.04249
8103,2023-06-10 02:04:00,110.2,0.04247
8104,2023-06-10 02:05:00,110.2,0.04247
8105,2023-06-10 02:06:00,110.2,0.04249
8106,2023-06-10 02:07:00,110.3,0.04253
8107,2023-06-10 02:08:00,110.4,0.04245
8108,2023-06-10 02:09:00,110.5,0.04256
8109,2023-06-10 02:10:00,110.6,0.04255
8110,2023-06-10 02:11:00,110.7,0.0428
8111,2023-06-10 02:12:00,110.7,0.0427
8112,2023-06-10 02:13:00,110.7,0.04263
8113,2023-06-10 02:14:00,110.7,0.04259
8114,2023-06-10 02:15:00,110.6,0.04254
8115,2023-06-10 02:16:00,110.6,0.04252
8116,2023-06-10 02:17:00,110.6,0.04249
8117,2023-06-10 02:18:00,110.6,0.04243
8118,2023-06-10 02:19:00,110.6,0.04244
8119,2023-06-10 02:20:00,110.6,0.04244
8120,2023-06-10 02:21:00,110.5,0.04244
8121,2023-06-10 02:22:00,110.5,0.04233
8122,2023-06-10 02:23:00,110.5,0.04231
8123,2023-06-10 02:24:00,110.5,0.0423
8124,2023-06-10 02:25:00,110.4,0.04227
8125,2023-06-10 02:26:00,110.5,0.04227
8126,2023-06-10 02:27:00,110.5,0.04228
8127,2023-06-10 02:28:00,110.5,0.04227
8128,2023-06-10 02:29:00,110.6,0.04229
8129,2023-06-10 02:30:00,110.7,0.04229
8130,2023-06-10 02:31:00,110.5,0.04224
8131,2023-06-10 02:32:00,110.5,0.04221
8132,2023-06-10 02:33:00,110.4,0.04217
8133,2023-06-10 02:34:00,110.4,0.04214
8134,2023-06-10 02:35:00,110.4,0.04217
8135,2023-06-10 02:36:00,110.5,0.04216
8136,2023-06-10 02:37:00,110.5,0.04219
8137,2023-06-10 02:38:00,110.4,0.04215
8138,2023-06-10 02:39:00,110.4,0.04216
8139,2023-06-10 02:40:00,110.4,0.04215
8140,2023-06-10 02:41:00,110.4,0.04214
8141,2023-06-10 02:42:00,110.4,0.04214
8142,2023-06-10 02:43:00,110.3,0.04214
8143,2023-06-10 02:44:00,110.2,0.04206
8144,2023-06-10 02:45:00,110.3,0.04207
8145,2023-06-10 02:46:00,110.3,0.04204
8146,2023-06-10 02:47:00,110.3,0.04202
8147,2023-06-10 02:48:00,110.1,0.04192
8148,2023-06-10 02:49:00,109.8,0.04174
8149,2023-06-10 02:50:00,109.8,0.04166
8150,2023-06-10 02:51:00,109.9,0.04174
8151,2023-06-10 02:52:00,110.0,0.04185
8152,2023-06-10 02:53:00,110.1,0.04187
8153,2023-06-10 02:54:00,110.0,0.04191
8154,2023-06-10 02:55:00,109.9,0.04192
8155,2023-06-10 02:56:00,110.0,0.04182
8156,2023-06-10 02:57:00,109.9,0.04178
8157,2023-06-10 02:58:00,109.9,0.04181
8158,2023-06-10 02:59:00,110.0,0.0418
8159,2023-06-10 03:00:00,110.0,0.04185
8160,2023-06-10 03:01:00,109.9,0.04181
8161,2023-06-10 03:02:00,109.7,0.0418
8162,2023-06-10 03:03:00,109.6,0.04181
8163,2023-06-10 03:04:00,109.6,0.04181
8164,2023-06-10 03:05:00,109.5,0.04202
8165,2023-06-10 03:06:00,109.5,0.04198
8166,2023-06-10 03:07:00,109.5,0.0418
8167,2023-06-10 03:08:00,109.7,0.0419
8168,2023-06-10 03:09:00,109.6,0.04184
8169,2023-06-10 03:10:00,109.7,0.04183
8170,2023-06-10 03:11:00,109.8,0.04185
8171,2023-06-10 03:12:00,109.8,0.04189
8172,2023-06-10 03:13:00,109.9,0.04189
8173,2023-06-10 03:14:00,109.9,0.04196
8174,2023-06-10 03:15:00,109.8,0.04195
8175,2023-06-10 03:16:00,109.8,0.04175
8176,2023-06-10 03:17:00,109.7,0.04169
8177,2023-06-10 03:18:00,109.7,0.04168
8178,2023-06-10 03:19:00,109.7,0.04149
8179,2023-06-10 03:20:00,109.7,0.04147
8180,2023-06-10 03:21:00,109.8,0.04147
8181,2023-06-10 03:22:00,109.9,0.04151
8182,2023-06-10 03:23:00,109.8,0.04145
8183,2023-06-10 03:24:00,109.7,0.04141
8184,2023-06-10 03:25:00,109.7,0.04138
8185,2023-06-10 03:26:00,109.7,0.04137
8186,2023-06-10 03:27:00,109.6,0.04137
8187,2023-06-10 03:28:00,109.7,0.0414
8188,2023-06-10 03:29:00,109.7,0.04146
8189,2023-06-10 03:30:00,109.6,0.04136
8190,2023-06-10 03:31:00,109.5,0.04136
8191,2023-06-10 03:32:00,109.4,0.0413
8192,2023-06-10 03:33:00,109.5,0.04128
8193,2023-06-10 03:34:00,109.4,0.04126
8194,2023-06-10 03:35:00,109.4,0.04122
8195,2023-06-10 03:36:00,109.4,0.04119
8196,2023-06-10 03:37:00,109.2,0.04123
8197,2023-06-10 03:38:00,109.3,0.04122
8198,2023-06-10 03:39:00,109.2,0.04124
8199,2023-06-10 03:40:00,109.0,0.04121
8200,2023-06-10 03:41:00,109.0,0.0413
8201,2023-06-10 03:42:00,108.6,0.04114
8202,2023-06-10 03:43:00,108.5,0.04089
8203,2023-06-10 03:44:00,108.7,0.04084
8204,2023-06-10 03:45:00,108.8,0.0409
8205,2023-06-10 03:46:00,109.0,0.04098
8206,2023-06-10 03:47:00,109.1,0.041
8207,2023-06-10 03:48:00,109.0,0.04096
8208,2023-06-10 03:49:00,109.1,0.041
8209,2023-06-10 03:50:00,108.9,0.04091
8210,2023-06-10 03:51:00,109.0,0.04086
8211,2023-06-10 03:52:00,108.8,0.04084
8212,2023-06-10 03:53:00,108.8,0.04074
8213,2023-06-10 03:54:00,108.8,0.04072
8214,2023-06-10 03:55:00,108.8,0.04074
8215,2023-06-10 03:56:00,108.7,0.04069
8216,2023-06-10 03:57:00,108.7,0.04064
8217,2023-06-10 03:58:00,108.7,0.04055
8218,2023-06-10 03:59:00,108.8,0.04068
8219,2023-06-10 04:00:00,108.7,0.04074
8220,2023-06-10 04:01:00,108.8,0.04072
8221,2023-06-10 04:02:00,108.8,0.04074
8222,2023-06-10 04:03:00,108.6,0.04074
8223,2023-06-10 04:04:00,108.7,0.0407
8224,2023-06-10 04:05:00,108.6,0.04069
8225,2023-06-10 04:06:00,108.7,0.04067
8226,2023-06-10 04:07:00,108.6,0.04073
8227,2023-06-10 04:08:00,108.6,0.04074
8228,2023-06-10 04:09:00,108.6,0.04067
8229,2023-06-10 04:10:00,108.7,0.04064
8230,2023-06-10 04:11:00,108.7,0.04064
8231,2023-06-10 04:12:00,108.6,0.04068
8232,2023-06-10 04:13:00,108.7,0.04072
8233,2023-06-10 04:14:00,108.7,0.04069
8234,2023-06-10 04:15:00,108.6,0.04063
8235,2023-06-10 04:16:00,108.7,0.04075
8236,2023-06-10 04:17:00,108.7,0.04068
8237,2023-06-10 04:18:00,108.7,0.04068
8238,2023-06-10 04:19:00,108.8,0.04072
8239,2023-06-10 04:20:00,108.7,0.04069
8240,2023-06-10 04:21:00,108.7,0.04064
8241,2023-06-10 04:22:00,108.6,0.04062
8242,2023-06-10 04:23:00,108.6,0.04059
8243,2023-06-10 04:24:00,108.5,0.04053
8244,2023-06-10 04:25:00,108.5,0.04056
8245,2023-06-10 04:26:00,108.6,0.0406
8246,2023-06-10 04:27:00,108.7,0.04055
8247,2023-06-10 04:28:00,108.5,0.04051
8248,2023-06-10 04:29:00,108.4,0.04051
8249,2023-06-10 04:30:00,108.5,0.04059
8250,2023-06-10 04:31:00,108.5,0.04062
8251,2023-06-10 04:32:00,108.5,0.04054
8252,2023-06-10 04:33:00,108.3,0.04059
8253,2023-06-10 04:34:00,108.4,0.04059
8254,2023-06-10 04:35:00,108.3,0.04061
8255,2023-06-10 04:36:00,108.2,0.04058
8256,2023-06-10 04:37:00,108.2,0.04052
8257,2023-06-10 04:38:00,108.2,0.04053
8258,2023-06-10 04:39:00,108.3,0.04052
8259,2023-06-10 04:40:00,108.4,0.04059
8260,2023-06-10 04:41:00,108.5,0.04062
8261,2023-06-10 04:42:00,108.5,0.04062
8262,2023-06-10 04:43:00,108.7,0.04068
8263,2023-06-10 04:44:00,108.6,0.04063
8264,2023-06-10 04:45:00,108.5,0.04061
8265,2023-06-10 04:46:00,108.6,0.04062
8266,2023-06-10 04:47:00,108.6,0.04061
